# Run 4: x_init=0.163, y_init=0.476, heading_init=-2.088, lightX=0.461, lightY=0.105
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
27,0.154822,0.491717,-30.403625,0.000000,0.000000,0.000000,0.243753,-0.259221,0.037871
28,0.160121,0.500198,-31.338703,0.000000,0.000000,0.000000,0.247174,-0.259779,0.037866
29,0.170091,0.500969,-32.322510,0.000000,0.000000,0.000000,0.241881,-0.273235,0.039921
30,0.176256,0.493095,-33.338932,0.000000,0.144995,0.282996,0.232150,-0.281455,0.042083
31,0.172806,0.483709,-34.588173,0.377998,0.337997,0.209995,0.226921,-0.346334,0.051312
32,0.162811,0.484016,-35.485596,0.000000,0.000000,0.000000,0.233018,-0.249368,0.036291
33,0.156817,0.492020,-36.426308,0.000000,0.000000,0.000000,0.242770,-0.261321,0.038117
34,0.159753,0.501580,-37.370846,0.000000,0.000000,0.000000,0.248491,-0.262419,0.038237
35,0.169219,0.504804,-38.340630,0.000000,0.000000,0.000000,0.245444,-0.269340,0.039352
36,0.177231,0.498820,-39.330696,0.000000,0.000000,0.143995,0.236076,-0.275054,0.040093
37,0.176623,0.488838,-40.546726,0.318997,0.339997,0.290996,0.228650,-0.336899,0.050175
38,0.167052,0.485940,-41.455025,0.000000,0.000000,0.000000,0.231970,-0.252486,0.036634
39,0.158881,0.491704,-42.369987,0.000000,0.000000,0.000000,0.241273,-0.254204,0.037039
40,0.158466,0.501696,-43.318298,0.000000,0.000000,0.000000,0.249361,-0.263394,0.038463
41,0.166341,0.507859,-44.326054,0.000000,0.000000,0.000000,0.249588,-0.279822,0.040956
42,0.175756,0.504488,-45.243736,0.000000,0.000000,0.000000,0.241418,-0.254884,0.037223
43,0.178800,0.494963,-46.383991,0.140995,0.267996,0.302996,0.232161,-0.315603,0.047351
44,0.171415,0.488221,-47.498264,0.270996,0.059998,0.000000,0.231167,-0.310211,0.044473
45,0.162108,0.491878,-48.442833,0.000000,0.000000,0.000000,0.239467,-0.262448,0.038218
46,0.159616,0.501562,-49.396149,0.000000,0.000000,0.000000,0.248560,-0.264801,0.038649
47,0.166069,0.509201,-50.382072,0.000000,0.000000,0.000000,0.250833,-0.273734,0.040096
48,0.176001,0.508038,-51.306767,0.000000,0.000000,0.000000,0.244130,-0.256828,0.037511
49,0.181052,0.499408,-52.315018,0.000000,0.164994,0.261996,0.234384,-0.279102,0.041834
50,0.176446,0.490532,-53.490833,0.327997,0.252996,0.054998,0.230056,-0.326369,0.047905
51,0.166481,0.491368,-54.427574,0.000000,0.000000,0.000000,0.236476,-0.260343,0.037831
52,0.161251,0.499892,-55.404991,0.000000,0.000000,0.000000,0.246252,-0.271439,0.039682
53,0.165394,0.508994,-56.393135,0.000000,0.000000,0.000000,0.251064,-0.274452,0.040084
54,0.175273,0.510543,-57.339817,0.000000,0.000000,0.000000,0.246573,-0.262962,0.038375
55,0.182303,0.503431,-58.363846,0.000000,0.000000,0.174994,0.236879,-0.284469,0.041490
56,0.179884,0.493728,-59.582642,0.307997,0.288996,0.185995,0.230588,-0.337882,0.050073
57,0.169942,0.492654,-60.473812,0.000000,0.000000,0.000000,0.235445,-0.247707,0.035960
58,0.162858,0.499712,-61.432686,0.000000,0.000000,0.000000,0.245149,-0.266353,0.038865
59,0.164565,0.509565,-62.411865,0.000000,0.000000,0.000000,0.252018,-0.271836,0.039847
60,0.173696,0.513643,-63.372158,0.000000,0.000000,0.000000,0.250004,-0.266838,0.038833
61,0.182272,0.508499,-64.312393,0.000000,0.000000,0.000000,0.240965,-0.261274,0.038012
62,0.183173,0.498539,-65.492081,0.212995,0.272996,0.257996,0.232516,-0.326850,0.048655
63,0.174310,0.493910,-66.483688,0.079997,0.000000,0.000000,0.233896,-0.275856,0.039781
64,0.165583,0.498793,-67.431320,0.000000,0.000000,0.000000,0.242805,-0.263180,0.038461
65,0.164457,0.508730,-68.423630,0.000000,0.000000,0.000000,0.251406,-0.275631,0.040232
66,0.172160,0.515106,-69.408669,0.000000,0.000000,0.000000,0.252089,-0.273569,0.039979
67,0.181732,0.512212,-70.407616,0.000000,0.000000,0.000000,0.244280,-0.277487,0.040487
68,0.184478,0.502596,-71.523697,0.097996,0.221995,0.250996,0.235005,-0.308947,0.046313
69,0.177046,0.495906,-72.608330,0.209995,0.000000,0.000000,0.233891,-0.302189,0.043060
70,0.167658,0.499351,-73.551384,0.000000,0.000000,0.000000,0.242022,-0.262024,0.038160
71,0.164933,0.508972,-74.563934,0.000000,0.000000,0.000000,0.251320,-0.281167,0.041139
72,0.171650,0.516380,-75.545631,0.000000,0.000000,0.000000,0.253432,-0.272582,0.039902
73,0.181541,0.514911,-76.509407,0.000000,0.000000,0.000000,0.246595,-0.267717,0.039062
74,0.185978,0.505949,-77.503983,0.000000,0.144995,0.224995,0.236858,-0.275449,0.041133
75,0.180879,0.497346,-78.615173,0.275996,0.177994,0.000000,0.232858,-0.308687,0.045017
76,0.170908,0.498099,-79.586166,0.000000,0.000000,0.000000,0.239139,-0.269685,0.039393
77,0.165900,0.506755,-80.531380,0.000000,0.000000,0.000000,0.248959,-0.262591,0.038281
78,0.169985,0.515883,-81.521042,0.000000,0.000000,0.000000,0.253990,-0.274826,0.040194
79,0.179857,0.517480,-82.525017,0.000000,0.000000,0.000000,0.249654,-0.278785,0.040789
80,0.186504,0.510009,-83.546135,0.000000,0.000000,0.143995,0.239845,-0.283698,0.041335
81,0.183607,0.500438,-84.702759,0.265996,0.232995,0.105996,0.233774,-0.320803,0.047361
82,0.173680,0.499239,-85.630577,0.000000,0.000000,0.000000,0.238436,-0.257676,0.037657
83,0.166767,0.506465,-86.574089,0.000000,0.000000,0.000000,0.248215,-0.262107,0.038223
84,0.168560,0.516303,-87.544662,0.000000,0.000000,0.000000,0.255167,-0.269602,0.039340
85,0.177691,0.520380,-88.494286,0.000000,0.000000,0.000000,0.253281,-0.263799,0.038477
86,0.186321,0.515327,-89.432472,0.000000,0.000000,0.000000,0.244286,-0.260605,0.038030
87,0.187348,0.505380,-90.523460,0.158994,0.226995,0.212995,0.235649,-0.302377,0.044896
88,0.178999,0.499877,-91.509308,0.099996,0.000000,0.000000,0.235910,-0.274331,0.039473
89,0.169800,0.503800,-92.486069,0.000000,0.000000,0.000000,0.244303,-0.271322,0.039591
90,0.167903,0.513618,-93.494362,0.000000,0.000000,0.000000,0.253349,-0.280087,0.040862
91,0.175196,0.520459,-94.489922,0.000000,0.000000,0.000000,0.254768,-0.276423,0.040473
92,0.184905,0.518062,-95.476936,0.000000,0.000000,0.000000,0.247321,-0.274184,0.039992
93,0.188255,0.508640,-96.476715,0.005999,0.163994,0.211995,0.237777,-0.276827,0.041413
94,0.182138,0.500728,-97.588188,0.229995,0.083997,0.000000,0.234822,-0.309103,0.044690
95,0.172335,0.502703,-98.519531,0.000000,0.000000,0.000000,0.241958,-0.258695,0.037761
96,0.168070,0.511748,-99.529053,0.000000,0.000000,0.000000,0.251724,-0.280326,0.041014
97,0.173457,0.520173,-100.516602,0.000000,0.000000,0.000000,0.255528,-0.274187,0.040159
98,0.183456,0.520317,-101.515717,0.000000,0.000000,0.000000,0.249993,-0.277434,0.040594
99,0.188987,0.511985,-102.509720,0.000000,0.036998,0.166994,0.240094,-0.275894,0.040506
100,0.185019,0.502806,-103.620880,0.249996,0.185995,0.004999,0.234873,-0.308407,0.045286
101,0.175033,0.502289,-104.577499,0.000000,0.000000,0.000000,0.240077,-0.265699,0.038802
102,0.168855,0.510153,-105.542496,0.000000,0.000000,0.000000,0.249968,-0.268099,0.039068
103,0.171802,0.519709,-106.511772,0.000000,0.000000,0.000000,0.256097,-0.269215,0.039315
104,0.181349,0.522687,-107.490379,0.000000,0.000000,0.000000,0.253145,-0.271849,0.039651
105,0.189148,0.516429,-108.450638,0.000000,0.000000,0.020999,0.243646,-0.266799,0.038860
106,0.188492,0.506450,-109.563751,0.198995,0.221995,0.163994,0.235883,-0.308673,0.045641
107,0.179250,0.502630,-110.538483,0.000000,0.000000,0.000000,0.237952,-0.270798,0.039470
108,0.170901,0.508133,-111.469254,0.000000,0.000000,0.000000,0.247142,-0.258600,0.037673
109,0.170328,0.518117,-112.464622,0.000000,0.000000,0.000000,0.255633,-0.276381,0.040454
110,0.178392,0.524030,-113.426949,0.000000,0.000000,0.000000,0.255933,-0.267298,0.039020
111,0.187854,0.520793,-114.402473,0.000000,0.000000,0.000000,0.247966,-0.271000,0.039520
112,0.190479,0.511144,-115.393005,0.036998,0.164994,0.192995,0.238598,-0.274305,0.040990
113,0.183849,0.503658,-116.479477,0.190995,0.009999,0.000000,0.236200,-0.302431,0.043404
114,0.174137,0.506041,-117.411804,0.000000,0.000000,0.000000,0.243589,-0.259121,0.037649
115,0.170262,0.515259,-118.415268,0.000000,0.000000,0.000000,0.253316,-0.278646,0.040765
116,0.175954,0.523481,-119.398033,0.000000,0.000000,0.000000,0.256858,-0.272982,0.039842
117,0.185953,0.523306,-120.399811,0.000000,0.000000,0.000000,0.251108,-0.278225,0.040651
118,0.191192,0.514789,-121.393028,0.000000,0.033999,0.153995,0.241190,-0.275676,0.040475
119,0.186917,0.505748,-122.462570,0.227995,0.152995,0.000000,0.236181,-0.297104,0.043342
120,0.176935,0.505153,-123.411995,0.000000,0.000000,0.000000,0.241279,-0.263728,0.038484
121,0.170640,0.512923,-124.399872,0.000000,0.000000,0.000000,0.251183,-0.274355,0.040096
122,0.173662,0.522456,-125.425644,0.000000,0.000000,0.000000,0.257313,-0.284819,0.041693
123,0.183380,0.524814,-126.432106,0.000000,0.000000,0.000000,0.253796,-0.279532,0.040835
124,0.190570,0.517864,-127.383621,0.000000,0.000000,0.056998,0.244059,-0.264400,0.038477
125,0.189084,0.507975,-128.501404,0.202995,0.204995,0.120996,0.236789,-0.309973,0.045826
126,0.179542,0.504983,-129.450333,0.000000,0.000000,0.000000,0.239667,-0.263630,0.038424
127,0.171552,0.510995,-130.389526,0.000000,0.000000,0.000000,0.249083,-0.260970,0.037982
128,0.171686,0.520994,-131.355972,0.000000,0.000000,0.000000,0.257233,-0.268414,0.039215
129,0.179990,0.526565,-132.375351,0.000000,0.000000,0.000000,0.257166,-0.283143,0.041334
130,0.189086,0.522411,-133.355423,0.000000,0.000000,0.000000,0.248644,-0.272183,0.039786
131,0.190702,0.512542,-134.440628,0.080997,0.172994,0.173994,0.239617,-0.300631,0.044799
132,0.182728,0.506507,-135.481628,0.084997,0.000000,0.000000,0.239106,-0.289486,0.041874
133,0.173491,0.510338,-136.446609,0.000000,0.000000,0.000000,0.247429,-0.267999,0.039162
134,0.171380,0.520113,-137.475082,0.000000,0.000000,0.000000,0.256677,-0.285560,0.041812
135,0.178663,0.526966,-138.501572,0.000000,0.000000,0.000000,0.258252,-0.284965,0.041779
136,0.188297,0.524284,-139.497452,0.000000,0.000000,0.000000,0.250643,-0.276608,0.040389
137,0.191285,0.514741,-140.475632,0.000000,0.130995,0.170994,0.241101,-0.270988,0.040374
138,0.185037,0.506932,-141.582047,0.181994,0.019999,0.000000,0.238167,-0.307799,0.044386
139,0.175258,0.509021,-142.543396,0.000000,0.000000,0.000000,0.245348,-0.267016,0.038991
140,0.171372,0.518235,-143.512238,0.000000,0.000000,0.000000,0.255124,-0.269135,0.039259
141,0.176767,0.526655,-144.515427,0.000000,0.000000,0.000000,0.259064,-0.278491,0.040833
142,0.186767,0.526633,-145.520401,0.000000,0.000000,0.000000,0.253458,-0.279067,0.040828
143,0.192110,0.518180,-146.537445,0.000000,0.001000,0.127995,0.243490,-0.282501,0.041235
144,0.187729,0.509191,-147.633331,0.203995,0.122996,0.000000,0.238510,-0.304431,0.044402
145,0.177732,0.508975,-148.597321,0.000000,0.000000,0.000000,0.243903,-0.267807,0.039042
146,0.171854,0.517066,-149.568100,0.000000,0.000000,0.000000,0.253879,-0.269721,0.039288
147,0.175212,0.526485,-150.591232,0.000000,0.000000,0.000000,0.259808,-0.284095,0.041579
148,0.185002,0.528523,-151.618332,0.000000,0.000000,0.000000,0.256028,-0.285251,0.041685
149,0.191810,0.521198,-152.593887,0.000000,0.000000,0.054998,0.246157,-0.271046,0.039483
150,0.189563,0.511454,-153.696777,0.187995,0.169994,0.056998,0.239347,-0.306109,0.044953
151,0.179853,0.509065,-154.621613,0.000000,0.000000,0.000000,0.242778,-0.256963,0.037423
152,0.172100,0.515380,-155.606796,0.000000,0.000000,0.000000,0.252350,-0.273629,0.039967
153,0.173078,0.525332,-156.602478,0.000000,0.000000,0.000000,0.260061,-0.276580,0.040356
154,0.181961,0.529925,-157.611435,0.000000,0.000000,0.000000,0.258908,-0.280086,0.041077
155,0.190580,0.524854,-158.592087,0.000000,0.000000,0.000000,0.249881,-0.272293,0.039857
156,0.191163,0.514871,-159.656403,0.105996,0.165994,0.138995,0.241274,-0.295030,0.043751
157,0.182716,0.509518,-160.598145,0.004999,0.000000,0.000000,0.241542,-0.261698,0.038069
158,0.173418,0.513199,-161.589554,0.000000,0.000000,0.000000,0.249801,-0.275298,0.040278
159,0.171407,0.522995,-162.608612,0.000000,0.000000,0.000000,0.259065,-0.282847,0.041527
160,0.178695,0.529842,-163.588516,0.000000,0.000000,0.000000,0.260672,-0.272140,0.039774
161,0.188442,0.527604,-164.582916,0.000000,0.000000,0.000000,0.253362,-0.276151,0.040378
162,0.191877,0.518213,-165.618713,0.000000,0.093997,0.147995,0.243642,-0.287102,0.042605
163,0.185550,0.510469,-166.703201,0.153995,0.000000,0.000000,0.240743,-0.301809,0.043396
164,0.175747,0.512444,-167.657394,0.000000,0.000000,0.000000,0.247850,-0.265071,0.038656
165,0.171689,0.521584,-168.656494,0.000000,0.000000,0.000000,0.257723,-0.277433,0.040588
166,0.177180,0.529941,-169.693726,0.000000,0.000000,0.000000,0.261615,-0.287925,0.042238
167,0.187169,0.529464,-170.660553,0.000000,0.000000,0.000000,0.255635,-0.268589,0.039161
168,0.192449,0.520972,-171.654282,0.000000,0.000000,0.109996,0.245625,-0.276057,0.040257
169,0.188212,0.511914,-172.730820,0.186995,0.108996,0.000000,0.240457,-0.299037,0.043638
170,0.178228,0.511346,-173.675430,0.000000,0.000000,0.000000,0.245545,-0.262310,0.038369
171,0.171917,0.519103,-174.705032,0.000000,0.000000,0.000000,0.255528,-0.285870,0.041862
172,0.175315,0.528508,-175.714203,0.000000,0.000000,0.000000,0.261461,-0.280175,0.041056
173,0.185084,0.530642,-176.703705,0.000000,0.000000,0.000000,0.257784,-0.274699,0.040267
174,0.192232,0.523648,-177.663834,0.000000,0.000000,0.015999,0.247977,-0.266795,0.038824
175,0.190601,0.513782,-178.739685,0.165994,0.163994,0.070997,0.240685,-0.298510,0.043945
176,0.181144,0.510531,-179.720123,0.000000,0.000000,0.000000,0.243242,-0.272294,0.039791
177,0.173179,0.516578,-180.685455,0.000000,0.000000,0.000000,0.252712,-0.268218,0.039057
178,0.173618,0.526568,-181.702225,0.000000,0.000000,0.000000,0.260792,-0.282329,0.041319
179,0.182344,0.531451,-182.730072,0.000000,0.000000,0.000000,0.259995,-0.285303,0.041873
180,0.191034,0.526503,-183.711197,0.000000,0.000000,0.000000,0.251024,-0.272401,0.039901
181,0.191753,0.516528,-184.760010,0.088997,0.153995,0.130995,0.242318,-0.290812,0.043037
182,0.183466,0.510932,-185.730469,0.013999,0.000000,0.000000,0.242272,-0.269639,0.039268
183,0.174166,0.514609,-186.702667,0.000000,0.000000,0.000000,0.250525,-0.270005,0.039454
184,0.171964,0.524363,-187.745346,0.000000,0.000000,0.000000,0.259890,-0.289474,0.042421
185,0.179279,0.531181,-188.734604,0.000000,0.000000,0.000000,0.261483,-0.274668,0.040220
186,0.188995,0.528813,-189.698929,0.000000,0.000000,0.000000,0.254085,-0.267922,0.039033
187,0.192587,0.519481,-190.713303,0.000000,0.078997,0.139995,0.244311,-0.281293,0.041592
188,0.186559,0.511501,-191.774246,0.156995,0.001000,0.000000,0.241027,-0.295346,0.042363
189,0.176653,0.512868,-192.729294,0.000000,0.000000,0.000000,0.247680,-0.265308,0.038695
190,0.172047,0.521744,-193.717911,0.000000,0.000000,0.000000,0.257649,-0.274567,0.040119
191,0.176929,0.530472,-194.750809,0.000000,0.000000,0.000000,0.262209,-0.286856,0.041926
192,0.186925,0.530751,-195.731369,0.000000,0.000000,0.000000,0.256864,-0.272301,0.039823
193,0.192720,0.522602,-196.708176,0.000000,0.000000,0.085997,0.246839,-0.271411,0.039515
194,0.189210,0.513238,-197.778549,0.180994,0.126996,0.000000,0.240994,-0.297243,0.043468
195,0.179311,0.511825,-198.755646,0.000000,0.000000,0.000000,0.245324,-0.271378,0.039641
196,0.172601,0.519240,-199.753174,0.000000,0.000000,0.000000,0.255246,-0.276957,0.040564
197,0.175192,0.528899,-200.738388,0.000000,0.000000,0.000000,0.261862,-0.273601,0.040003
198,0.184673,0.532078,-201.713455,0.000000,0.000000,0.000000,0.259237,-0.270747,0.039628
199,0.192624,0.526014,-202.713486,0.000000,0.000000,0.000000,0.249755,-0.277635,0.040684
200,0.191818,0.516046,-203.756683,0.135995,0.156995,0.088997,0.241886,-0.289316,0.042746
201,0.182800,0.511725,-204.724899,0.000000,0.000000,0.000000,0.243288,-0.268865,0.039329
202,0.174128,0.516706,-205.690094,0.000000,0.000000,0.000000,0.252272,-0.268103,0.039126
203,0.173287,0.526671,-206.698853,0.000000,0.000000,0.000000,0.261069,-0.280068,0.041030
204,0.181270,0.532693,-207.705627,0.000000,0.000000,0.000000,0.261657,-0.279623,0.040843
205,0.190628,0.529165,-208.660919,0.000000,0.000000,0.000000,0.253498,-0.265406,0.038674
206,0.193150,0.519489,-209.656143,0.000000,0.109996,0.136995,0.244015,-0.275775,0.041012
207,0.186405,0.512105,-210.714661,0.124996,0.000000,0.000000,0.241603,-0.294568,0.042371
208,0.176664,0.514365,-211.662125,0.000000,0.000000,0.000000,0.248898,-0.263254,0.038333
209,0.172812,0.523594,-212.693634,0.000000,0.000000,0.000000,0.258754,-0.286436,0.041902
210,0.178753,0.531638,-213.684280,0.000000,0.000000,0.000000,0.262170,-0.275118,0.040215
211,0.188738,0.531078,-214.679932,0.000000,0.000000,0.000000,0.256152,-0.276513,0.040410
212,0.193699,0.522396,-215.716919,0.000000,0.000000,0.106996,0.246142,-0.288024,0.042062
213,0.188749,0.513707,-216.768677,0.165994,0.059998,0.000000,0.241629,-0.292463,0.042322
214,0.178749,0.513695,-217.715591,0.000000,0.000000,0.000000,0.247167,-0.262993,0.038418
215,0.172898,0.521804,-218.730225,0.000000,0.000000,0.000000,0.257208,-0.281652,0.041315
216,0.176695,0.531055,-219.742889,0.000000,0.000000,0.000000,0.262839,-0.281142,0.041200
217,0.186553,0.532733,-220.774292,0.000000,0.000000,0.000000,0.258761,-0.286304,0.042000
218,0.193056,0.525136,-221.789474,0.000000,0.000000,0.040998,0.248784,-0.281890,0.041254
219,0.190033,0.515604,-222.876419,0.164994,0.123996,0.000000,0.242487,-0.301708,0.044277
220,0.180188,0.513847,-223.862045,0.000000,0.000000,0.000000,0.246481,-0.273798,0.039939
221,0.173286,0.521082,-224.862381,0.000000,0.000000,0.000000,0.256383,-0.277761,0.040658
222,0.175648,0.530799,-225.845657,0.000000,0.000000,0.000000,0.263218,-0.273064,0.039922
223,0.185045,0.534219,-226.874680,0.000000,0.000000,0.000000,0.260867,-0.285753,0.041792
224,0.192821,0.527931,-227.832047,0.000000,0.000000,0.000000,0.251269,-0.265846,0.038893
225,0.192156,0.517953,-228.909241,0.119996,0.144995,0.080997,0.243277,-0.298812,0.044069
226,0.183054,0.513812,-229.905655,0.000000,0.000000,0.000000,0.244850,-0.276784,0.040383
227,0.174631,0.519203,-230.870819,0.000000,0.000000,0.000000,0.254048,-0.268064,0.039159
228,0.174269,0.529196,-231.902527,0.000000,0.000000,0.000000,0.262643,-0.286372,0.042033
229,0.182659,0.534637,-232.879715,0.000000,0.000000,0.000000,0.262550,-0.271324,0.039726
230,0.191863,0.530726,-233.869919,0.000000,0.000000,0.000000,0.254159,-0.275037,0.040152
231,0.193640,0.520885,-234.878922,0.009999,0.113996,0.119996,0.244914,-0.279567,0.041610
232,0.186259,0.514139,-235.898865,0.072997,0.000000,0.000000,0.243345,-0.283624,0.041032
233,0.176647,0.516897,-236.900742,0.000000,0.000000,0.000000,0.250989,-0.278156,0.040750
234,0.173792,0.526480,-237.898087,0.000000,0.000000,0.000000,0.260618,-0.276885,0.040577
235,0.180294,0.534078,-238.896545,0.000000,0.000000,0.000000,0.263392,-0.277310,0.040508
236,0.190203,0.532727,-239.870834,0.000000,0.000000,0.000000,0.256766,-0.270578,0.039549
237,0.194651,0.523771,-240.883743,0.000000,0.011999,0.104996,0.246785,-0.281181,0.041237
238,0.189408,0.515256,-241.951065,0.150995,0.030999,0.000000,0.242540,-0.296880,0.042860
239,0.179420,0.515740,-242.940720,0.000000,0.000000,0.000000,0.248467,-0.274813,0.040204
240,0.174341,0.524354,-243.951477,0.000000,0.000000,0.000000,0.258513,-0.280652,0.041083
241,0.178942,0.533233,-244.964142,0.000000,0.000000,0.000000,0.263429,-0.281214,0.041128
242,0.188909,0.534033,-245.981445,0.000000,0.000000,0.000000,0.258588,-0.282443,0.041373
243,0.194830,0.525974,-246.960358,0.000000,0.000000,0.057998,0.248542,-0.271876,0.039720
244,0.191445,0.516565,-248.049377,0.158994,0.106996,0.000000,0.242514,-0.302420,0.044224
245,0.181538,0.515204,-249.032913,0.000000,0.000000,0.000000,0.246838,-0.273222,0.039848
246,0.174916,0.522698,-250.035461,0.000000,0.000000,0.000000,0.256795,-0.278459,0.040662
247,0.177668,0.532312,-251.048965,0.000000,0.000000,0.000000,0.263360,-0.281406,0.041203
248,0.187283,0.535060,-252.045151,0.000000,0.000000,0.000000,0.260360,-0.276654,0.040440
249,0.194816,0.528484,-252.995407,0.000000,0.000000,0.000000,0.250671,-0.263879,0.038595
250,0.193846,0.518531,-254.076263,0.121996,0.138995,0.064998,0.242849,-0.299741,0.044309
251,0.184607,0.514704,-255.001572,0.000000,0.000000,0.000000,0.244719,-0.257080,0.037455
252,0.175992,0.519781,-255.982651,0.000000,0.000000,0.000000,0.253750,-0.272464,0.039825
253,0.175421,0.529765,-257.034027,0.000000,0.000000,0.000000,0.262467,-0.291918,0.042744
254,0.183804,0.535216,-258.069275,0.000000,0.000000,0.000000,0.262412,-0.287375,0.042155
255,0.192771,0.530789,-259.021881,0.000000,0.000000,0.000000,0.253724,-0.264556,0.038672
256,0.194359,0.520916,-260.006500,0.019999,0.115996,0.116996,0.244555,-0.272869,0.040542
257,0.187013,0.514131,-261.027557,0.074997,0.000000,0.000000,0.242925,-0.283816,0.041193
258,0.177390,0.516850,-262.010254,0.000000,0.000000,0.000000,0.250529,-0.272931,0.039869
259,0.174313,0.526365,-262.999878,0.000000,0.000000,0.000000,0.260221,-0.274811,0.040196
260,0.180577,0.534160,-264.028351,0.000000,0.000000,0.000000,0.263304,-0.285529,0.041839
261,0.190486,0.532818,-265.046539,0.000000,0.000000,0.000000,0.256690,-0.282722,0.041382
262,0.194546,0.523679,-266.079987,0.000000,0.030999,0.108996,0.246764,-0.286887,0.042073
263,0.188773,0.515514,-267.169067,0.135995,0.000000,0.000000,0.243098,-0.302985,0.043683
264,0.178862,0.516847,-268.116150,0.000000,0.000000,0.000000,0.249693,-0.263122,0.038340
265,0.174156,0.525670,-269.114624,0.000000,0.000000,0.000000,0.259726,-0.277358,0.040464
266,0.179024,0.534405,-270.148560,0.000000,0.000000,0.000000,0.264388,-0.287065,0.042049
267,0.189020,0.534689,-271.125275,0.000000,0.000000,0.000000,0.259092,-0.271206,0.039694
268,0.194851,0.526565,-272.108246,0.000000,0.000000,0.056998,0.249029,-0.273050,0.039843
269,0.191323,0.517208,-273.140900,0.154995,0.097996,0.000000,0.243110,-0.286895,0.041812
270,0.181481,0.515440,-274.112427,0.000000,0.000000,0.000000,0.247063,-0.269849,0.039395
271,0.174470,0.522571,-275.123199,0.000000,0.000000,0.000000,0.256945,-0.280767,0.040972
272,0.176787,0.532299,-276.156189,0.000000,0.000000,0.000000,0.263849,-0.286870,0.041943
273,0.186329,0.535292,-277.158508,0.000000,0.000000,0.000000,0.261083,-0.278297,0.040749
274,0.193988,0.528862,-278.118439,0.000000,0.000000,0.000000,0.251434,-0.266709,0.038848
275,0.193114,0.518901,-279.193787,0.117996,0.136995,0.065998,0.243547,-0.298248,0.044050
276,0.183935,0.514933,-280.178162,0.000000,0.000000,0.000000,0.245280,-0.273345,0.039990
277,0.175550,0.520384,-281.159088,0.000000,0.000000,0.000000,0.254502,-0.272419,0.039815
278,0.175416,0.530383,-282.159454,0.000000,0.000000,0.000000,0.262995,-0.277778,0.040648
279,0.183759,0.535895,-283.168610,0.000000,0.000000,0.000000,0.263022,-0.280190,0.041031
280,0.192868,0.531770,-284.175323,0.000000,0.000000,0.000000,0.254509,-0.279518,0.040932
