# Run 3: x_init=0.692, y_init=0.287, heading_init=1.565, lightX=0.304, lightY=0.865
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
31,0.698694,0.300290,-51.109005,0.000000,0.000000,0.000000,0.474915,-0.453211,0.069481
32,0.705343,0.292820,-52.774792,0.000000,0.000000,0.000000,0.488703,-0.459572,0.070665
33,0.697276,0.286910,-54.445908,0.000000,0.000000,0.000000,0.489096,-0.461071,0.070862
34,0.692204,0.295528,-56.087677,0.000000,0.000000,0.000000,0.475238,-0.453206,0.069386
35,0.701160,0.299976,-57.726025,0.000000,0.000000,0.000000,0.477221,-0.452284,0.069218
36,0.704994,0.290740,-59.374264,0.000000,0.000000,0.000000,0.490808,-0.454892,0.069760
37,0.695489,0.287633,-61.052517,0.000000,0.000000,0.000000,0.486858,-0.463071,0.071134
38,0.693418,0.297416,-62.692856,0.000000,0.000000,0.000000,0.474035,-0.452707,0.069429
39,0.703322,0.298802,-64.311966,0.000000,0.000000,0.000000,0.480272,-0.446919,0.068460
40,0.704228,0.288843,-65.978073,0.000000,0.000000,0.000000,0.492378,-0.459692,0.070646
41,0.694228,0.288889,-67.629555,0.000000,0.000000,0.000000,0.484423,-0.455702,0.069980
42,0.695080,0.298853,-69.257698,0.000000,0.000000,0.000000,0.473702,-0.449393,0.068861
43,0.704978,0.297431,-70.890396,0.000000,0.000000,0.000000,0.483152,-0.450689,0.069014
44,0.702947,0.287639,-72.570351,0.000000,0.000000,0.000000,0.492744,-0.463452,0.071294
45,0.693435,0.290725,-74.214249,0.000000,0.000000,0.000000,0.481691,-0.453698,0.069571
46,0.697207,0.299987,-75.865334,0.000000,0.000000,0.000000,0.474086,-0.455666,0.069890
47,0.706136,0.295483,-77.495209,0.000000,0.000000,0.000000,0.486297,-0.449806,0.069001
48,0.701114,0.286836,-79.166847,0.000000,0.000000,0.000000,0.492213,-0.461150,0.070949
49,0.693016,0.292704,-80.819519,0.000000,0.000000,0.000000,0.479096,-0.456138,0.069923
50,0.699526,0.300294,-82.443497,0.000000,0.000000,0.000000,0.475567,-0.448305,0.068623
51,0.706760,0.293390,-84.089462,0.000000,0.000000,0.000000,0.489189,-0.454293,0.069633
52,0.699332,0.286695,-85.731888,0.000000,0.000000,0.000000,0.490965,-0.453340,0.069459
53,0.693186,0.294583,-87.387711,0.000000,0.000000,0.000000,0.477079,-0.456983,0.070082
54,0.701567,0.300037,-89.033752,0.000000,0.000000,0.000000,0.477476,-0.454310,0.069642
55,0.706376,0.291269,-90.675743,0.000000,0.000000,0.000000,0.491310,-0.453114,0.069547
56,0.697288,0.287097,-92.324493,0.000000,0.000000,0.000000,0.488889,-0.454974,0.069839
57,0.693836,0.296482,-93.961655,0.000000,0.000000,0.000000,0.475422,-0.451838,0.069286
58,0.703429,0.299304,-95.599167,0.000000,0.000000,0.000000,0.479789,-0.451946,0.069289
59,0.705606,0.289544,-97.274261,0.000000,0.000000,0.000000,0.492675,-0.462042,0.071158
60,0.695672,0.288395,-98.934975,0.000000,0.000000,0.000000,0.486121,-0.458305,0.070317
61,0.695420,0.298392,-100.580750,0.000000,0.000000,0.000000,0.474489,-0.454288,0.069577
62,0.705407,0.297895,-102.239433,0.000000,0.000000,0.000000,0.482970,-0.457727,0.070249
63,0.704035,0.287989,-103.900032,0.000000,0.000000,0.000000,0.493209,-0.458262,0.070322
64,0.694293,0.290244,-105.553505,0.000000,0.000000,0.000000,0.482913,-0.456317,0.070000
65,0.697345,0.299767,-107.180115,0.000000,0.000000,0.000000,0.474442,-0.449023,0.068743
66,0.706682,0.296189,-108.849319,0.000000,0.000000,0.000000,0.485934,-0.460484,0.070839
67,0.702204,0.287248,-110.524887,0.000000,0.000000,0.000000,0.492604,-0.462234,0.071117
68,0.693780,0.292637,-112.154312,0.000000,0.000000,0.000000,0.479767,-0.449817,0.068844
69,0.699654,0.300730,-113.769279,0.000000,0.000000,0.000000,0.475175,-0.445866,0.068195
70,0.707480,0.294505,-115.414703,0.000000,0.000000,0.000000,0.488495,-0.454183,0.069573
71,0.700689,0.287165,-117.091644,0.000000,0.000000,0.000000,0.491496,-0.462637,0.071151
72,0.694109,0.294696,-118.737823,0.000000,0.000000,0.000000,0.477670,-0.454199,0.069796
73,0.702114,0.300689,-120.371056,0.000000,0.000000,0.000000,0.477174,-0.450752,0.069122
74,0.707596,0.292326,-122.029572,0.000000,0.000000,0.000000,0.491082,-0.457637,0.070285
75,0.698785,0.287597,-123.684074,0.000000,0.000000,0.000000,0.489490,-0.456605,0.070041
76,0.694810,0.296773,-125.330551,0.000000,0.000000,0.000000,0.475851,-0.454458,0.069630
77,0.704260,0.300043,-126.974739,0.000000,0.000000,0.000000,0.479617,-0.453828,0.069533
78,0.706828,0.290379,-128.651398,0.000000,0.000000,0.000000,0.492698,-0.462482,0.071217
79,0.696947,0.288846,-130.321182,0.000000,0.000000,0.000000,0.486601,-0.460714,0.070794
80,0.696398,0.298831,-131.959915,0.000000,0.000000,0.000000,0.474759,-0.452297,0.069328
81,0.706397,0.298701,-133.586624,0.000000,0.000000,0.000000,0.482851,-0.448962,0.068837
82,0.705708,0.288724,-135.276764,0.000000,0.000000,0.000000,0.493702,-0.466189,0.071800
83,0.695885,0.290596,-136.932541,0.000000,0.000000,0.000000,0.483753,-0.456878,0.070173
84,0.698584,0.300225,-138.544632,0.000000,0.000000,0.000000,0.474901,-0.445015,0.068130
85,0.708093,0.297131,-140.185043,0.000000,0.000000,0.000000,0.486000,-0.452811,0.069350
86,0.704345,0.287860,-141.844452,0.000000,0.000000,0.000000,0.493606,-0.457875,0.070331
87,0.695442,0.292414,-143.497559,0.000000,0.000000,0.000000,0.481321,-0.456150,0.070049
88,0.700712,0.300912,-145.119095,0.000000,0.000000,0.000000,0.475809,-0.447595,0.068558
89,0.708932,0.295218,-146.787903,0.000000,0.000000,0.000000,0.488856,-0.460410,0.070788
90,0.702461,0.287594,-148.438065,0.000000,0.000000,0.000000,0.492409,-0.455290,0.069973
91,0.695374,0.294650,-150.077545,0.000000,0.000000,0.000000,0.478711,-0.452516,0.069348
92,0.702900,0.301235,-151.688522,0.000000,0.000000,0.000000,0.477184,-0.444831,0.067960
93,0.709178,0.293452,-153.334900,0.000000,0.000000,0.000000,0.491072,-0.454327,0.069731
94,0.700942,0.287779,-154.992981,0.000000,0.000000,0.000000,0.490987,-0.457599,0.070185
95,0.696009,0.296478,-156.605606,0.000000,0.000000,0.000000,0.477125,-0.445208,0.068106
96,0.704907,0.301043,-158.234375,0.000000,0.000000,0.000000,0.479006,-0.449663,0.068788
97,0.708948,0.291896,-159.920166,0.000000,0.000000,0.000000,0.492668,-0.464943,0.071659
98,0.699398,0.288930,-161.586166,0.000000,0.000000,0.000000,0.488436,-0.459607,0.070699
99,0.697354,0.298719,-163.204575,0.000000,0.000000,0.000000,0.475636,-0.446792,0.068364
100,0.707229,0.300295,-164.840286,0.000000,0.000000,0.000000,0.481717,-0.451539,0.069125
101,0.708161,0.290339,-166.509232,0.000000,0.000000,0.000000,0.493819,-0.460401,0.070840
102,0.698161,0.290387,-168.177597,0.000000,0.000000,0.000000,0.485783,-0.460279,0.070777
103,0.699183,0.300334,-169.811981,0.000000,0.000000,0.000000,0.475250,-0.451039,0.069202
104,0.709046,0.298682,-171.470367,0.000000,0.000000,0.000000,0.485010,-0.457582,0.070299
105,0.706537,0.289002,-173.150909,0.000000,0.000000,0.000000,0.494048,-0.463479,0.071456
106,0.697190,0.292556,-174.802399,0.000000,0.000000,0.000000,0.482529,-0.455643,0.070044
107,0.701486,0.301586,-176.415695,0.000000,0.000000,0.000000,0.475662,-0.445438,0.068089
108,0.710325,0.296911,-178.082458,0.000000,0.000000,0.000000,0.488059,-0.459873,0.070674
109,0.704824,0.288560,-179.734329,0.000000,0.000000,0.000000,0.493183,-0.455881,0.069928
110,0.696946,0.294719,-181.384140,0.000000,0.000000,0.000000,0.479865,-0.455267,0.069882
111,0.703708,0.302086,-183.025146,0.000000,0.000000,0.000000,0.476870,-0.452954,0.069395
112,0.710583,0.294824,-184.672958,0.000000,0.000000,0.000000,0.490644,-0.454776,0.069741
113,0.702813,0.288529,-186.355713,0.000000,0.000000,0.000000,0.491611,-0.464142,0.071494
114,0.697425,0.296953,-187.973907,0.000000,0.000000,0.000000,0.477697,-0.446694,0.068395
115,0.706095,0.301936,-189.597916,0.000000,0.000000,0.000000,0.478953,-0.448336,0.068601
116,0.710610,0.293013,-191.286942,0.000000,0.000000,0.000000,0.492736,-0.465841,0.071792
117,0.701217,0.289582,-192.956985,0.000000,0.000000,0.000000,0.489126,-0.460733,0.070861
118,0.698734,0.299269,-194.593582,0.000000,0.000000,0.000000,0.476101,-0.451745,0.069201
119,0.708563,0.301110,-196.242355,0.000000,0.000000,0.000000,0.481874,-0.455051,0.069768
120,0.709633,0.291167,-197.921143,0.000000,0.000000,0.000000,0.494058,-0.463082,0.071291
121,0.699633,0.291175,-199.556702,0.000000,0.000000,0.000000,0.486039,-0.451437,0.069179
122,0.700288,0.301154,-201.166107,0.000000,0.000000,0.000000,0.475199,-0.444345,0.067945
123,0.710234,0.300114,-202.825424,0.000000,0.000000,0.000000,0.484353,-0.457888,0.070289
124,0.708318,0.290299,-204.507217,0.000000,0.000000,0.000000,0.493992,-0.463892,0.071441
125,0.698776,0.293289,-206.167892,0.000000,0.000000,0.000000,0.482939,-0.458266,0.070342
126,0.702611,0.302525,-207.794601,0.000000,0.000000,0.000000,0.475501,-0.448997,0.068802
127,0.711618,0.298180,-209.448074,0.000000,0.000000,0.000000,0.487669,-0.456284,0.070033
128,0.706544,0.289563,-211.143326,0.000000,0.000000,0.000000,0.493407,-0.467569,0.072044
129,0.698623,0.295667,-212.765610,0.000000,0.000000,0.000000,0.480104,-0.447809,0.068582
130,0.705127,0.303263,-214.396011,0.000000,0.000000,0.000000,0.476682,-0.450087,0.068885
131,0.712322,0.296318,-216.070343,0.000000,0.000000,0.000000,0.490359,-0.461888,0.071066
132,0.704671,0.289880,-217.712784,0.000000,0.000000,0.000000,0.491539,-0.453241,0.069564
133,0.698796,0.297972,-219.349991,0.000000,0.000000,0.000000,0.477620,-0.451951,0.069188
134,0.707261,0.303297,-220.987457,0.000000,0.000000,0.000000,0.478360,-0.451963,0.069258
135,0.712009,0.294496,-222.673447,0.000000,0.000000,0.000000,0.492181,-0.465040,0.071628
136,0.702721,0.290790,-224.319839,0.000000,0.000000,0.000000,0.488934,-0.454301,0.069762
137,0.699728,0.300332,-225.946747,0.000000,0.000000,0.000000,0.475684,-0.449145,0.068715
138,0.709422,0.302786,-227.580917,0.000000,0.000000,0.000000,0.480682,-0.451065,0.069106
139,0.711257,0.292955,-229.253372,0.000000,0.000000,0.000000,0.493328,-0.461315,0.071046
140,0.701291,0.292127,-230.897461,0.000000,0.000000,0.000000,0.486261,-0.453704,0.069628
141,0.701195,0.302127,-232.547119,0.000000,0.000000,0.000000,0.474822,-0.455303,0.069798
142,0.711171,0.301435,-234.175354,0.000000,0.000000,0.000000,0.483624,-0.449436,0.068847
143,0.709908,0.291515,-235.866226,0.000000,0.000000,0.000000,0.493882,-0.466395,0.071827
144,0.700211,0.293958,-237.521667,0.000000,0.000000,0.000000,0.483309,-0.456882,0.070059
145,0.703465,0.303414,-239.164978,0.000000,0.000000,0.000000,0.475182,-0.453479,0.069603
146,0.712660,0.299483,-240.827087,0.000000,0.000000,0.000000,0.487043,-0.458677,0.070390
147,0.707907,0.290685,-242.494675,0.000000,0.000000,0.000000,0.493216,-0.460096,0.070712
148,0.699609,0.296265,-244.138260,0.000000,0.000000,0.000000,0.480202,-0.453559,0.069610
149,0.705779,0.304136,-245.749359,0.000000,0.000000,0.000000,0.476225,-0.444753,0.068075
150,0.713394,0.297654,-247.409866,0.000000,0.000000,0.000000,0.489717,-0.458178,0.070380
151,0.706256,0.290650,-249.072311,0.000000,0.000000,0.000000,0.491925,-0.458731,0.070442
152,0.699935,0.298399,-250.713089,0.000000,0.000000,0.000000,0.478036,-0.452829,0.069449
153,0.708107,0.304163,-252.342331,0.000000,0.000000,0.000000,0.478070,-0.449800,0.068803
154,0.713383,0.295669,-253.993820,0.000000,0.000000,0.000000,0.491966,-0.455692,0.069994
155,0.704491,0.291093,-255.648682,0.000000,0.000000,0.000000,0.490000,-0.456625,0.070136
156,0.700679,0.300338,-257.275452,0.000000,0.000000,0.000000,0.476430,-0.449050,0.068766
157,0.710123,0.303627,-258.934479,0.000000,0.000000,0.000000,0.480304,-0.457812,0.070274
158,0.712567,0.293931,-260.606995,0.000000,0.000000,0.000000,0.493281,-0.461362,0.071011
159,0.702672,0.292484,-262.248962,0.000000,0.000000,0.000000,0.486952,-0.453170,0.069482
160,0.701933,0.302456,-263.867920,0.000000,0.000000,0.000000,0.475037,-0.446851,0.068482
161,0.711929,0.302715,-265.529022,0.000000,0.000000,0.000000,0.482800,-0.458273,0.070471
162,0.711285,0.292736,-267.191833,0.000000,0.000000,0.000000,0.493603,-0.458835,0.070454
163,0.701407,0.294294,-268.832520,0.000000,0.000000,0.000000,0.483875,-0.452787,0.069458
164,0.703652,0.304039,-270.460510,0.000000,0.000000,0.000000,0.474629,-0.449420,0.068783
165,0.713252,0.301241,-272.119812,0.000000,0.000000,0.000000,0.485541,-0.457854,0.070322
166,0.709617,0.291925,-273.809753,0.000000,0.000000,0.000000,0.493176,-0.466139,0.071788
167,0.700799,0.296642,-275.452881,0.000000,0.000000,0.000000,0.480716,-0.453442,0.069584
168,0.706141,0.305096,-277.078308,0.000000,0.000000,0.000000,0.475439,-0.448661,0.068728
169,0.714291,0.299301,-278.748138,0.000000,0.000000,0.000000,0.488585,-0.460612,0.070913
170,0.707718,0.291764,-280.420105,0.000000,0.000000,0.000000,0.491824,-0.461324,0.070880
171,0.700884,0.299064,-282.064026,0.000000,0.000000,0.000000,0.478034,-0.453661,0.069612
172,0.708664,0.305347,-283.676971,0.000000,0.000000,0.000000,0.477193,-0.445228,0.068184
173,0.714613,0.297309,-285.322510,0.000000,0.000000,0.000000,0.491108,-0.454136,0.069658
174,0.706153,0.291977,-286.994537,0.000000,0.000000,0.000000,0.490320,-0.461355,0.070870
175,0.701703,0.300932,-288.647736,0.000000,0.000000,0.000000,0.476573,-0.456198,0.070031
176,0.710994,0.304630,-290.303070,0.000000,0.000000,0.000000,0.479887,-0.456871,0.070035
177,0.713894,0.295060,-291.981842,0.000000,0.000000,0.000000,0.493079,-0.463117,0.071252
178,0.704067,0.293208,-293.659058,0.000000,0.000000,0.000000,0.487237,-0.462787,0.071092
179,0.703270,0.303176,-295.285156,0.000000,0.000000,0.000000,0.475294,-0.448896,0.068706
180,0.713267,0.303421,-296.957947,0.000000,0.000000,0.000000,0.483099,-0.461555,0.070906
181,0.712493,0.293451,-298.610779,0.000000,0.000000,0.000000,0.493769,-0.456162,0.069949
182,0.702620,0.295039,-300.270599,0.000000,0.000000,0.000000,0.483989,-0.458034,0.070301
183,0.705080,0.304732,-301.909210,0.000000,0.000000,0.000000,0.474995,-0.452187,0.069396
184,0.714584,0.301622,-303.586761,0.000000,0.000000,0.000000,0.486204,-0.462815,0.071169
185,0.710478,0.292503,-305.280304,0.000000,0.000000,0.000000,0.493212,-0.467060,0.072008
186,0.701931,0.297694,-306.931335,0.000000,0.000000,0.000000,0.480419,-0.455685,0.069856
187,0.707790,0.305798,-308.586731,0.000000,0.000000,0.000000,0.475982,-0.456866,0.070066
188,0.715370,0.299275,-310.247192,0.000000,0.000000,0.000000,0.489501,-0.458079,0.070462
189,0.708194,0.292310,-311.932465,0.000000,0.000000,0.000000,0.491583,-0.464792,0.071645
190,0.702094,0.300234,-313.563019,0.000000,0.000000,0.000000,0.477673,-0.450063,0.068954
191,0.710369,0.305849,-315.219330,0.000000,0.000000,0.000000,0.478013,-0.457041,0.070180
192,0.715257,0.297126,-316.891693,0.000000,0.000000,0.000000,0.491846,-0.461444,0.070883
193,0.706083,0.293147,-318.532745,0.000000,0.000000,0.000000,0.488922,-0.452890,0.069474
194,0.702758,0.302578,-320.144226,0.000000,0.000000,0.000000,0.475558,-0.444920,0.068027
195,0.712317,0.305517,-321.797089,0.000000,0.000000,0.000000,0.479972,-0.456137,0.069983
196,0.714461,0.295749,-323.464020,0.000000,0.000000,0.000000,0.492758,-0.459897,0.070708
197,0.704533,0.294552,-325.126282,0.000000,0.000000,0.000000,0.486074,-0.458725,0.070386
198,0.704248,0.304548,-326.749817,0.000000,0.000000,0.000000,0.474535,-0.448248,0.068537
199,0.714245,0.304306,-328.385590,0.000000,0.000000,0.000000,0.482907,-0.451574,0.069107
200,0.713355,0.294346,-330.053802,0.000000,0.000000,0.000000,0.493451,-0.460194,0.070817
201,0.703528,0.296201,-331.697327,0.000000,0.000000,0.000000,0.483390,-0.453580,0.069574
202,0.706092,0.305866,-333.345154,0.000000,0.000000,0.000000,0.474537,-0.454807,0.069712
203,0.715532,0.302566,-334.994720,0.000000,0.000000,0.000000,0.485919,-0.455243,0.069826
204,0.711499,0.293415,-336.689819,0.000000,0.000000,0.000000,0.492999,-0.467491,0.072079
205,0.702919,0.298552,-338.325287,0.000000,0.000000,0.000000,0.480234,-0.451398,0.069186
206,0.708599,0.306782,-339.970428,0.000000,0.000000,0.000000,0.475536,-0.454031,0.069630
207,0.716384,0.300506,-341.615265,0.000000,0.000000,0.000000,0.488944,-0.453988,0.069580
208,0.709550,0.293206,-343.269379,0.000000,0.000000,0.000000,0.491654,-0.456537,0.069989
209,0.702844,0.300624,-344.915497,0.000000,0.000000,0.000000,0.477829,-0.454319,0.069657
210,0.710746,0.306753,-346.536804,0.000000,0.000000,0.000000,0.477309,-0.447538,0.068544
211,0.716468,0.298552,-348.216248,0.000000,0.000000,0.000000,0.491224,-0.463237,0.071349
212,0.707695,0.293753,-349.890625,0.000000,0.000000,0.000000,0.489528,-0.462016,0.070955
213,0.703828,0.302975,-351.515472,0.000000,0.000000,0.000000,0.475965,-0.448634,0.068570
214,0.713246,0.306338,-353.160706,0.000000,0.000000,0.000000,0.479813,-0.454087,0.069612
215,0.715899,0.296696,-354.837006,0.000000,0.000000,0.000000,0.492862,-0.462532,0.071051
216,0.706031,0.295073,-356.510132,0.000000,0.000000,0.000000,0.486681,-0.461547,0.071024
217,0.705425,0.305055,-358.154602,0.000000,0.000000,0.000000,0.474910,-0.453774,0.069679
218,0.715424,0.304925,-359.799438,0.000000,0.000000,0.000000,0.483182,-0.453892,0.069672
219,0.714555,0.294963,-361.440643,0.000000,0.000000,0.000000,0.493731,-0.452903,0.069509
220,0.704679,0.296531,-363.076660,0.000000,0.000000,0.000000,0.483935,-0.451574,0.069184
221,0.706887,0.306284,-364.696106,0.000000,0.000000,0.000000,0.474710,-0.447082,0.068409
222,0.716521,0.303604,-366.356842,0.000000,0.000000,0.000000,0.485568,-0.458286,0.070343
223,0.712986,0.294249,-368.011353,0.000000,0.000000,0.000000,0.493260,-0.456594,0.070050
224,0.703960,0.298554,-369.661774,0.000000,0.000000,0.000000,0.481063,-0.455497,0.069844
225,0.708969,0.307209,-371.312012,0.000000,0.000000,0.000000,0.475359,-0.455471,0.069818
226,0.717200,0.301529,-372.967957,0.000000,0.000000,0.000000,0.488463,-0.456970,0.070130
227,0.710840,0.293812,-374.625092,0.000000,0.000000,0.000000,0.492010,-0.457307,0.070178
228,0.703700,0.300813,-376.247467,0.000000,0.000000,0.000000,0.478300,-0.447864,0.068553
229,0.711060,0.307582,-377.888275,0.000000,0.000000,0.000000,0.476639,-0.452912,0.069377
230,0.717298,0.299767,-379.575378,0.000000,0.000000,0.000000,0.490534,-0.465419,0.071604
231,0.708812,0.294478,-381.254578,0.000000,0.000000,0.000000,0.489603,-0.463217,0.071287
232,0.704472,0.303487,-382.894165,0.000000,0.000000,0.000000,0.475905,-0.452496,0.069400
233,0.713758,0.307197,-384.535675,0.000000,0.000000,0.000000,0.479272,-0.453014,0.069493
234,0.716803,0.297672,-386.212463,0.000000,0.000000,0.000000,0.492498,-0.462462,0.071273
235,0.707009,0.295652,-387.853912,0.000000,0.000000,0.000000,0.486808,-0.453023,0.069466
236,0.705685,0.305564,-389.470856,0.000000,0.000000,0.000000,0.474549,-0.446433,0.068254
237,0.715648,0.306429,-391.110962,0.000000,0.000000,0.000000,0.481682,-0.452558,0.069501
238,0.715821,0.296431,-392.773468,0.000000,0.000000,0.000000,0.493100,-0.458625,0.070565
239,0.705849,0.297174,-394.448547,0.000000,0.000000,0.000000,0.484143,-0.462150,0.071047
240,0.707626,0.307015,-396.071289,0.000000,0.000000,0.000000,0.474490,-0.448014,0.068524
241,0.717361,0.304729,-397.715454,0.000000,0.000000,0.000000,0.484998,-0.453740,0.069611
242,0.714368,0.295187,-399.375610,0.000000,0.000000,0.000000,0.493321,-0.458023,0.070416
243,0.705132,0.299020,-400.993164,0.000000,0.000000,0.000000,0.481473,-0.446557,0.068330
244,0.709392,0.308067,-402.603882,0.000000,0.000000,0.000000,0.474744,-0.444740,0.067965
245,0.718262,0.303449,-404.263062,0.000000,0.000000,0.000000,0.487180,-0.457742,0.070391
246,0.712879,0.295022,-405.916718,0.000000,0.000000,0.000000,0.492291,-0.456379,0.069998
247,0.704926,0.301084,-407.551025,0.000000,0.000000,0.000000,0.478975,-0.451017,0.069201
248,0.711480,0.308636,-409.192719,0.000000,0.000000,0.000000,0.475807,-0.453110,0.069459
249,0.718549,0.301563,-410.849213,0.000000,0.000000,0.000000,0.489541,-0.457159,0.070116
250,0.710897,0.295125,-412.507324,0.000000,0.000000,0.000000,0.490557,-0.457597,0.070197
251,0.705151,0.303310,-414.153809,0.000000,0.000000,0.000000,0.476649,-0.454340,0.069757
252,0.713747,0.308420,-415.783142,0.000000,0.000000,0.000000,0.477899,-0.449683,0.068948
253,0.718346,0.299540,-417.443298,0.000000,0.000000,0.000000,0.491657,-0.458032,0.070411
254,0.709091,0.295752,-419.118073,0.000000,0.000000,0.000000,0.488376,-0.462011,0.071088
255,0.706284,0.305350,-420.727936,0.000000,0.000000,0.000000,0.475269,-0.444435,0.067997
256,0.715984,0.307780,-422.376251,0.000000,0.000000,0.000000,0.480450,-0.454929,0.069745
257,0.717656,0.297921,-424.061279,0.000000,0.000000,0.000000,0.492920,-0.464777,0.071588
258,0.707670,0.297384,-425.696686,0.000000,0.000000,0.000000,0.485371,-0.451461,0.069110
259,0.707779,0.307383,-427.337463,0.000000,0.000000,0.000000,0.474201,-0.452872,0.069405
260,0.717746,0.306576,-428.985321,0.000000,0.000000,0.000000,0.483250,-0.454834,0.069694
261,0.716174,0.296700,-430.672424,0.000000,0.000000,0.000000,0.493084,-0.465312,0.071711
262,0.706547,0.299408,-432.314667,0.000000,0.000000,0.000000,0.482171,-0.453188,0.069559
263,0.709936,0.308817,-433.921509,0.000000,0.000000,0.000000,0.474350,-0.443577,0.067900
264,0.719216,0.305092,-435.548553,0.000000,0.000000,0.000000,0.486128,-0.449088,0.068819
265,0.714975,0.296035,-437.235474,0.000000,0.000000,0.000000,0.492854,-0.465322,0.071637
266,0.706471,0.301297,-438.885712,0.000000,0.000000,0.000000,0.479975,-0.455420,0.069864
267,0.712391,0.309356,-440.518738,0.000000,0.000000,0.000000,0.475749,-0.450735,0.069074
268,0.720067,0.302947,-442.189819,0.000000,0.000000,0.000000,0.489243,-0.460982,0.070945
269,0.712921,0.295951,-443.856720,0.000000,0.000000,0.000000,0.491265,-0.459823,0.070772
270,0.706643,0.303736,-445.477570,0.000000,0.000000,0.000000,0.477369,-0.447460,0.068468
271,0.714732,0.309616,-447.119781,0.000000,0.000000,0.000000,0.477377,-0.453241,0.069495
272,0.720020,0.301128,-448.768097,0.000000,0.000000,0.000000,0.491252,-0.454868,0.069810
273,0.711148,0.296513,-450.439240,0.000000,0.000000,0.000000,0.489180,-0.461016,0.070922
274,0.707445,0.305803,-452.090912,0.000000,0.000000,0.000000,0.475699,-0.455874,0.069868
275,0.717003,0.308743,-453.712036,0.000000,0.000000,0.000000,0.480219,-0.447495,0.068521
276,0.719459,0.299049,-455.378052,0.000000,0.000000,0.000000,0.493137,-0.459609,0.070697
277,0.709576,0.297526,-457.018402,0.000000,0.000000,0.000000,0.486751,-0.452736,0.069408
278,0.708743,0.307491,-458.640472,0.000000,0.000000,0.000000,0.474860,-0.447786,0.068537
279,0.718738,0.307812,-460.280151,0.000000,0.000000,0.000000,0.482691,-0.452526,0.069404
280,0.718370,0.297819,-461.967041,0.000000,0.000000,0.000000,0.493628,-0.465366,0.071585
