# Run 7: x_init=0.103, y_init=0.535, heading_init=0.128, lightX=0.769, lightY=0.539
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
42,0.114121,0.515745,-66.839653,0.073997,0.000000,0.120996,0.428898,-0.452280,0.068684
43,0.107644,0.523364,-68.460228,0.128995,0.000000,0.000000,0.437117,-0.448140,0.067705
44,0.115575,0.529454,-69.984512,0.000000,0.000000,0.000000,0.426538,-0.421284,0.063911
45,0.122028,0.521814,-71.480911,0.000000,0.000000,0.067997,0.418361,-0.413778,0.062540
46,0.114889,0.514812,-73.100365,0.082997,0.000000,0.112996,0.427939,-0.447540,0.067949
47,0.108242,0.522283,-74.725861,0.134995,0.000000,0.000000,0.436363,-0.449498,0.067913
48,0.116065,0.528512,-76.227768,0.000000,0.000000,0.000000,0.425918,-0.415180,0.062891
49,0.122817,0.521135,-77.732574,0.000000,0.000000,0.057998,0.417365,-0.416089,0.062907
50,0.115903,0.513912,-79.333374,0.102996,0.000000,0.092997,0.426659,-0.442665,0.066885
51,0.108889,0.521040,-80.967125,0.150995,0.000000,0.000000,0.435552,-0.451668,0.068372
52,0.116445,0.527591,-82.440750,0.000000,0.000000,0.000000,0.425443,-0.407523,0.061546
53,0.123698,0.520706,-83.945435,0.000000,0.000000,0.031999,0.416244,-0.415959,0.062996
54,0.117308,0.513015,-85.543381,0.132995,0.000000,0.047998,0.424873,-0.441995,0.066646
55,0.109792,0.519611,-87.165184,0.169994,0.000000,0.000000,0.434416,-0.448618,0.067619
56,0.116763,0.526781,-88.672340,0.000000,0.000000,0.000000,0.425048,-0.416629,0.063113
57,0.124362,0.520279,-90.141289,0.000000,0.000000,0.008999,0.415405,-0.406164,0.061416
58,0.118667,0.512060,-91.764641,0.161994,0.023999,0.000000,0.423156,-0.448885,0.067844
59,0.110757,0.518179,-93.415154,0.179994,0.024999,0.000000,0.433203,-0.456244,0.069129
60,0.117487,0.525576,-94.922554,0.000000,0.000000,0.000000,0.424137,-0.416649,0.063173
61,0.125295,0.519328,-96.393074,0.000000,0.000000,0.000000,0.414240,-0.406747,0.061335
62,0.119861,0.510934,-98.005272,0.175994,0.051998,0.000000,0.421667,-0.445659,0.067520
63,0.111698,0.516711,-99.660637,0.183994,0.044998,0.000000,0.432030,-0.457408,0.069511
64,0.118144,0.524356,-101.159889,0.000000,0.000000,0.000000,0.423316,-0.414574,0.062652
65,0.126231,0.518473,-102.616653,0.000000,0.000000,0.000000,0.413072,-0.402936,0.060767
66,0.121306,0.509770,-104.226707,0.192995,0.091997,0.000000,0.419862,-0.444946,0.067550
67,0.112803,0.515032,-105.868065,0.187995,0.071997,0.000000,0.430659,-0.453532,0.068928
68,0.118652,0.523143,-107.374954,0.000000,0.000000,0.000000,0.422694,-0.416562,0.063095
69,0.127120,0.517825,-108.832245,0.000000,0.000000,0.000000,0.411958,-0.403030,0.060839
70,0.122795,0.508808,-110.458839,0.206995,0.127995,0.000000,0.417995,-0.449258,0.068503
71,0.114034,0.513630,-112.094421,0.185995,0.087997,0.000000,0.429117,-0.451871,0.068752
72,0.119412,0.522060,-113.590530,0.000000,0.000000,0.000000,0.421742,-0.413590,0.062635
73,0.128220,0.517326,-115.074127,0.000000,0.000000,0.000000,0.410569,-0.410265,0.061977
74,0.124271,0.508139,-116.711517,0.213995,0.147995,0.000000,0.416132,-0.452204,0.068993
75,0.115367,0.512691,-118.358101,0.180994,0.091997,0.000000,0.427422,-0.454836,0.069287
76,0.120580,0.521224,-119.864594,0.000000,0.000000,0.000000,0.420257,-0.416417,0.063114
77,0.129431,0.516571,-121.304230,0.000000,0.000000,0.000000,0.409054,-0.398234,0.060015
78,0.125975,0.507187,-122.910065,0.221995,0.170994,0.009999,0.413999,-0.443523,0.067630
79,0.116718,0.510970,-124.505211,0.176994,0.113996,0.000000,0.425753,-0.440792,0.066958
80,0.120725,0.520132,-126.002945,0.000000,0.000000,0.000000,0.420109,-0.414011,0.062731
81,0.130155,0.516804,-127.449036,0.000000,0.000000,0.000000,0.408118,-0.400066,0.060240
82,0.128026,0.507033,-129.091721,0.216995,0.202995,0.097996,0.411376,-0.453367,0.069514
83,0.118434,0.509859,-130.665527,0.165994,0.130995,0.000000,0.423584,-0.434790,0.066166
84,0.121288,0.519443,-132.156082,0.000000,0.000000,0.000000,0.419408,-0.412147,0.062312
85,0.131070,0.517366,-133.631424,0.000000,0.000000,0.000000,0.406926,-0.408069,0.061546
86,0.129935,0.507431,-135.237579,0.200995,0.211995,0.138995,0.408909,-0.443377,0.067880
87,0.120046,0.508916,-136.830322,0.141995,0.143995,0.053998,0.421546,-0.439764,0.067220
88,0.121748,0.518770,-138.349670,0.000000,0.000000,0.000000,0.418839,-0.420019,0.063606
89,0.131676,0.517577,-139.818909,0.000000,0.000000,0.000000,0.406144,-0.406309,0.061363
90,0.131496,0.507579,-141.422577,0.179994,0.214995,0.169994,0.406908,-0.442559,0.067905
91,0.121509,0.508087,-143.011368,0.111996,0.141995,0.081997,0.419702,-0.438564,0.067163
92,0.122198,0.518064,-144.494354,0.000000,0.000000,0.000000,0.418287,-0.410028,0.062024
93,0.132196,0.518253,-145.948883,0.000000,0.000000,0.000000,0.405454,-0.402308,0.060681
94,0.133543,0.508344,-147.506104,0.123996,0.203995,0.197995,0.404256,-0.429805,0.065871
95,0.123654,0.506862,-149.064117,0.026999,0.118996,0.116996,0.417008,-0.429976,0.065955
96,0.122045,0.516732,-150.524933,0.000000,0.000000,0.000000,0.418542,-0.403972,0.061019
97,0.131679,0.519414,-151.987930,0.000000,0.000000,0.000000,0.406064,-0.404548,0.061137
98,0.135382,0.510124,-153.489517,0.000000,0.141995,0.201995,0.401817,-0.414442,0.063528
99,0.126371,0.505788,-155.004501,0.000000,0.019999,0.108996,0.413582,-0.418684,0.063552
100,0.121539,0.514543,-156.508926,0.000000,0.000000,0.000000,0.419301,-0.415999,0.062877
101,0.129954,0.519945,-157.996841,0.000000,0.000000,0.000000,0.408243,-0.411444,0.062175
102,0.136034,0.512006,-159.482346,0.000000,0.000000,0.150995,0.400885,-0.410815,0.062036
103,0.128642,0.505272,-161.038498,0.139995,0.000000,0.025999,0.410705,-0.430670,0.064668
104,0.121800,0.512564,-162.568604,0.042998,0.000000,0.000000,0.419065,-0.423121,0.063925
105,0.128809,0.519698,-164.055344,0.000000,0.000000,0.000000,0.409718,-0.411038,0.062205
106,0.136505,0.513313,-165.508286,0.000000,0.000000,0.054998,0.400220,-0.401893,0.060591
107,0.131069,0.504919,-167.141251,0.217995,0.099996,0.000000,0.407628,-0.451373,0.068418
108,0.123030,0.510866,-168.720551,0.098996,0.000000,0.000000,0.417570,-0.436747,0.065958
109,0.129044,0.518854,-170.182861,0.000000,0.000000,0.000000,0.409450,-0.404411,0.061059
110,0.137637,0.513740,-171.611908,0.000000,0.000000,0.000000,0.398767,-0.395337,0.059542
111,0.133788,0.504511,-173.192368,0.238995,0.177994,0.000000,0.404197,-0.436643,0.066435
112,0.124596,0.508449,-174.747437,0.123996,0.050998,0.000000,0.415693,-0.429897,0.065095
113,0.128389,0.517701,-176.238052,0.000000,0.000000,0.000000,0.410336,-0.412122,0.062354
114,0.137916,0.514662,-177.656265,0.000000,0.000000,0.000000,0.398369,-0.392318,0.059115
115,0.136360,0.504783,-179.294052,0.225995,0.225995,0.141995,0.400920,-0.452043,0.069282
116,0.126608,0.506998,-180.846252,0.106996,0.087997,0.000000,0.413198,-0.428985,0.065098
117,0.128641,0.516789,-182.315720,0.000000,0.000000,0.000000,0.410055,-0.406479,0.061266
118,0.138587,0.515757,-183.755661,0.000000,0.000000,0.000000,0.397471,-0.398341,0.060009
119,0.138862,0.505761,-185.341904,0.179994,0.226995,0.194995,0.397695,-0.437775,0.067143
120,0.128863,0.505640,-186.853577,0.042998,0.093997,0.050998,0.410397,-0.417574,0.063607
121,0.128152,0.515615,-188.314514,0.000000,0.000000,0.000000,0.410735,-0.404053,0.060980
122,0.137988,0.517416,-189.740829,0.000000,0.000000,0.000000,0.398150,-0.394583,0.059429
123,0.141186,0.507941,-191.221054,0.023999,0.172994,0.216995,0.394632,-0.408534,0.062635
124,0.132040,0.503899,-192.679886,0.000000,0.000000,0.072997,0.406463,-0.403584,0.060778
125,0.127001,0.512537,-194.135818,0.000000,0.000000,0.000000,0.412366,-0.402741,0.060699
126,0.135004,0.518532,-195.589203,0.000000,0.000000,0.000000,0.401875,-0.401994,0.060635
127,0.141896,0.511286,-197.030365,0.000000,0.000000,0.122996,0.393543,-0.398779,0.059954
128,0.135602,0.503516,-198.620270,0.204995,0.044998,0.000000,0.401968,-0.439938,0.066144
129,0.127953,0.509957,-200.139542,0.044998,0.000000,0.000000,0.411290,-0.420242,0.063357
130,0.133992,0.517928,-201.570190,0.000000,0.000000,0.000000,0.403184,-0.395883,0.059509
131,0.142728,0.513061,-203.011154,0.000000,0.000000,0.000000,0.392405,-0.398707,0.059968
132,0.139033,0.503769,-204.602310,0.243996,0.187995,0.019999,0.397617,-0.439577,0.066905
133,0.129818,0.507652,-206.118866,0.088997,0.014999,0.000000,0.409045,-0.419620,0.063117
134,0.133196,0.517064,-207.562897,0.000000,0.000000,0.000000,0.404233,-0.399502,0.060146
135,0.142960,0.514903,-208.976578,0.000000,0.000000,0.000000,0.392022,-0.391134,0.058854
136,0.142353,0.504922,-210.601898,0.207995,0.231995,0.175994,0.393368,-0.448484,0.068873
137,0.132420,0.506071,-212.099411,0.051998,0.063998,0.000000,0.405830,-0.413847,0.062828
138,0.132839,0.516062,-213.574387,0.000000,0.000000,0.000000,0.404733,-0.407892,0.061607
139,0.142824,0.516601,-214.973206,0.000000,0.000000,0.000000,0.392111,-0.387054,0.058204
140,0.145064,0.506855,-216.488831,0.092997,0.201995,0.218995,0.389851,-0.418431,0.064006
141,0.135456,0.504081,-217.958893,0.000000,0.013999,0.051998,0.402112,-0.406508,0.061425
142,0.131730,0.513361,-219.416275,0.000000,0.000000,0.000000,0.406276,-0.403061,0.060839
143,0.140529,0.518113,-220.861252,0.000000,0.000000,0.000000,0.394922,-0.399742,0.060210
144,0.146348,0.509981,-222.339706,0.000000,0.030999,0.172994,0.388058,-0.408711,0.061897
145,0.138786,0.503437,-223.868683,0.142995,0.000000,0.000000,0.397953,-0.423288,0.063399
146,0.131932,0.510718,-225.334518,0.000000,0.000000,0.000000,0.406164,-0.405397,0.061194
147,0.138455,0.518298,-226.756287,0.000000,0.000000,0.000000,0.397524,-0.393359,0.059202
148,0.146919,0.512972,-228.141373,0.000000,0.000000,0.000000,0.387181,-0.383396,0.057491
149,0.143248,0.503670,-229.741898,0.244996,0.189995,0.022999,0.392336,-0.442055,0.067410
150,0.134059,0.507616,-231.224930,0.060998,0.000000,0.000000,0.403646,-0.410371,0.061695
151,0.137185,0.517115,-232.652634,0.000000,0.000000,0.000000,0.399178,-0.394989,0.059465
152,0.147032,0.515376,-234.060471,0.000000,0.000000,0.000000,0.386919,-0.389530,0.058600
153,0.146914,0.505377,-235.647339,0.193995,0.229995,0.187995,0.387645,-0.437980,0.067136
154,0.136918,0.505656,-237.082703,0.000000,0.039998,0.000000,0.400155,-0.396798,0.060094
155,0.135845,0.515598,-238.533585,0.000000,0.000000,0.000000,0.400941,-0.401358,0.060471
156,0.145587,0.517853,-239.908554,0.000000,0.000000,0.000000,0.388605,-0.380517,0.057149
157,0.149695,0.508736,-241.359055,0.000000,0.137995,0.208995,0.383979,-0.400417,0.061292
158,0.141136,0.503564,-242.784058,0.040998,0.000000,0.000000,0.394989,-0.394496,0.059094
159,0.134776,0.511280,-244.228821,0.000000,0.000000,0.000000,0.402519,-0.399566,0.060318
160,0.141631,0.518560,-245.639572,0.000000,0.000000,0.000000,0.393520,-0.390356,0.058700
161,0.149911,0.512952,-247.022110,0.000000,0.000000,0.000000,0.383471,-0.382676,0.057398
162,0.145951,0.503770,-248.573914,0.242995,0.178994,0.000000,0.388954,-0.428873,0.065083
163,0.136695,0.507554,-250.056839,0.043998,0.000000,0.000000,0.400312,-0.410320,0.061712
164,0.139652,0.517107,-251.491470,0.000000,0.000000,0.000000,0.396068,-0.396892,0.059766
165,0.149518,0.515473,-252.891220,0.000000,0.000000,0.000000,0.383830,-0.387394,0.058161
166,0.149588,0.505474,-254.439423,0.187995,0.229995,0.191995,0.384321,-0.427544,0.065263
167,0.139592,0.505178,-255.851120,0.000000,0.021999,0.000000,0.396816,-0.390518,0.058841
168,0.137717,0.515000,-257.290314,0.000000,0.000000,0.000000,0.398604,-0.398177,0.059932
169,0.147208,0.518149,-258.664429,0.000000,0.000000,0.000000,0.386575,-0.380319,0.057074
170,0.152151,0.509456,-260.098938,0.000000,0.092997,0.194995,0.380901,-0.396353,0.060266
171,0.144210,0.503378,-261.583649,0.112996,0.000000,0.000000,0.391155,-0.411065,0.061536
172,0.137472,0.510767,-263.015381,0.000000,0.000000,0.000000,0.399138,-0.396105,0.059633
173,0.143855,0.518464,-264.435028,0.000000,0.000000,0.000000,0.390740,-0.392857,0.059028
174,0.152426,0.513312,-265.837341,0.000000,0.000000,0.000000,0.380346,-0.388022,0.058351
175,0.148784,0.503999,-267.378448,0.242995,0.187995,0.022999,0.385419,-0.426030,0.064518
176,0.139367,0.507363,-268.835297,0.026999,0.000000,0.000000,0.396955,-0.403062,0.060664
177,0.141638,0.517101,-270.235168,0.000000,0.000000,0.000000,0.393574,-0.387409,0.058183
178,0.151621,0.516520,-271.607544,0.000000,0.000000,0.000000,0.381182,-0.379892,0.056946
179,0.153019,0.506618,-273.119904,0.134995,0.214995,0.210995,0.380009,-0.417528,0.063875
180,0.143216,0.504644,-274.525208,0.000000,0.000000,0.000000,0.392307,-0.388850,0.058471
181,0.139654,0.513989,-275.951172,0.000000,0.000000,0.000000,0.396214,-0.394501,0.059393
182,0.148386,0.518861,-277.350647,0.000000,0.000000,0.000000,0.385083,-0.387367,0.058095
183,0.154677,0.511088,-278.769806,0.000000,0.000000,0.150995,0.377698,-0.392834,0.058895
184,0.147942,0.503695,-280.313629,0.186995,0.000000,0.000000,0.386485,-0.427522,0.063892
185,0.140371,0.510228,-281.734100,0.000000,0.000000,0.000000,0.395517,-0.393031,0.059121
186,0.145696,0.518692,-283.128571,0.000000,0.000000,0.000000,0.388434,-0.386000,0.057877
187,0.154963,0.514934,-284.520905,0.000000,0.000000,0.000000,0.377144,-0.385419,0.057775
188,0.152910,0.505147,-286.080383,0.228995,0.216995,0.115996,0.380241,-0.430709,0.065685
189,0.143101,0.507090,-287.525146,0.000000,0.000000,0.000000,0.392288,-0.399643,0.060243
190,0.143794,0.517065,-288.938049,0.000000,0.000000,0.000000,0.390877,-0.391073,0.058671
191,0.153755,0.517949,-290.307312,0.000000,0.000000,0.000000,0.378490,-0.379069,0.056781
192,0.156615,0.508367,-291.757721,0.043998,0.178994,0.212995,0.375484,-0.400464,0.061218
193,0.147445,0.504377,-293.151550,0.000000,0.000000,0.000000,0.387054,-0.385737,0.057935
194,0.141903,0.512701,-294.557556,0.000000,0.000000,0.000000,0.393457,-0.389185,0.058360
195,0.149206,0.519533,-295.970093,0.000000,0.000000,0.000000,0.384040,-0.390933,0.058691
196,0.157103,0.513399,-297.346832,0.000000,0.000000,0.035998,0.374600,-0.381062,0.057172
197,0.152607,0.504467,-298.854980,0.234995,0.152995,0.000000,0.380661,-0.417194,0.062862
198,0.143411,0.508395,-300.291992,0.000000,0.000000,0.000000,0.391817,-0.397491,0.059921
199,0.146077,0.518033,-301.672394,0.000000,0.000000,0.000000,0.387987,-0.382031,0.057365
200,0.156046,0.517239,-303.022858,0.000000,0.000000,0.000000,0.375710,-0.373983,0.055883
201,0.157449,0.507338,-304.515137,0.128995,0.209995,0.205995,0.374528,-0.412060,0.062946
202,0.147689,0.505162,-305.919830,0.000000,0.000000,0.000000,0.386697,-0.388743,0.058382
203,0.143929,0.514428,-307.356964,0.000000,0.000000,0.000000,0.390833,-0.397582,0.059870
204,0.152612,0.519389,-308.727936,0.000000,0.000000,0.000000,0.379838,-0.379594,0.056803
205,0.159198,0.511864,-310.126862,0.000000,0.000000,0.133995,0.372125,-0.387287,0.058005
206,0.152910,0.504088,-311.632233,0.200995,0.039998,0.000000,0.380315,-0.416932,0.062242
207,0.144739,0.509854,-313.066986,0.000000,0.000000,0.000000,0.390070,-0.396936,0.059762
208,0.149344,0.518731,-314.471405,0.000000,0.000000,0.000000,0.383901,-0.388665,0.058377
209,0.158861,0.515660,-315.865112,0.000000,0.000000,0.000000,0.372341,-0.385780,0.057846
210,0.157514,0.505751,-317.391937,0.215995,0.220995,0.143995,0.374552,-0.421799,0.064203
211,0.147556,0.506660,-318.792206,0.000000,0.000000,0.000000,0.386762,-0.387551,0.058171
212,0.146762,0.516629,-320.212341,0.000000,0.000000,0.000000,0.387196,-0.392970,0.059072
213,0.156499,0.518910,-321.579651,0.000000,0.000000,0.000000,0.375084,-0.378602,0.056629
214,0.160700,0.509835,-322.983093,0.000000,0.125996,0.200995,0.370411,-0.387673,0.059053
215,0.152452,0.504181,-324.409332,0.075997,0.000000,0.000000,0.380872,-0.394996,0.058991
216,0.145669,0.511528,-325.824860,0.000000,0.000000,0.000000,0.388815,-0.391658,0.058916
217,0.151879,0.519366,-327.187378,0.000000,0.000000,0.000000,0.380743,-0.377233,0.056469
218,0.160831,0.514911,-328.544220,0.000000,0.000000,0.000000,0.369978,-0.375629,0.056271
219,0.158379,0.505217,-330.074463,0.231995,0.208995,0.093997,0.373532,-0.422988,0.064107
220,0.148593,0.507274,-331.460876,0.000000,0.000000,0.000000,0.385435,-0.383772,0.057541
221,0.148821,0.517272,-332.836243,0.000000,0.000000,0.000000,0.384611,-0.380761,0.057033
222,0.158673,0.518989,-334.174347,0.000000,0.000000,0.000000,0.372424,-0.370561,0.055368
223,0.162615,0.509799,-335.606781,0.000000,0.135995,0.202995,0.368088,-0.395620,0.060334
224,0.154057,0.504626,-337.021637,0.031999,0.000000,0.000000,0.378866,-0.391718,0.058643
225,0.147618,0.512278,-338.418884,0.000000,0.000000,0.000000,0.386349,-0.386749,0.058012
226,0.154042,0.519941,-339.800171,0.000000,0.000000,0.000000,0.378056,-0.382450,0.057226
227,0.162779,0.515075,-341.169922,0.000000,0.000000,0.000000,0.367606,-0.379178,0.056827
228,0.159756,0.505543,-342.679657,0.231995,0.194995,0.055998,0.371832,-0.417460,0.063107
229,0.150057,0.507979,-344.083282,0.000000,0.000000,0.000000,0.383577,-0.388496,0.058287
230,0.150845,0.517948,-345.453461,0.000000,0.000000,0.000000,0.382077,-0.379257,0.056880
231,0.160771,0.519162,-346.828400,0.000000,0.000000,0.000000,0.369862,-0.380657,0.056995
232,0.163894,0.509662,-348.231384,0.014999,0.162994,0.204995,0.366549,-0.387443,0.059142
233,0.155049,0.504997,-349.636597,0.000000,0.000000,0.000000,0.377623,-0.388918,0.058375
234,0.148989,0.512951,-351.044952,0.000000,0.000000,0.000000,0.384612,-0.389636,0.058661
235,0.155859,0.520218,-352.428925,0.000000,0.000000,0.000000,0.375815,-0.383112,0.057421
236,0.164275,0.514817,-353.746368,0.000000,0.000000,0.000000,0.365808,-0.364933,0.054421
237,0.161156,0.505316,-355.242462,0.233995,0.193995,0.050998,0.370143,-0.413760,0.062462
238,0.151449,0.507717,-356.617126,0.000000,0.000000,0.000000,0.381874,-0.380482,0.057091
239,0.151912,0.517706,-358.015961,0.000000,0.000000,0.000000,0.380770,-0.387053,0.058213
240,0.161834,0.518959,-359.386200,0.000000,0.000000,0.000000,0.368579,-0.379360,0.056801
241,0.165038,0.509486,-360.775208,0.010999,0.161994,0.205995,0.365177,-0.383636,0.058502
242,0.156300,0.504622,-362.166656,0.003000,0.000000,0.000000,0.376114,-0.385075,0.057832
243,0.149956,0.512352,-363.552948,0.000000,0.000000,0.000000,0.383447,-0.383764,0.057504
244,0.156390,0.520007,-364.916962,0.000000,0.000000,0.000000,0.375173,-0.377688,0.056492
245,0.165203,0.515281,-366.263916,0.000000,0.000000,0.000000,0.364665,-0.373007,0.055745
246,0.162552,0.505639,-367.780853,0.229995,0.201995,0.078997,0.368429,-0.419313,0.063547
247,0.152781,0.507768,-369.167938,0.000000,0.000000,0.000000,0.380228,-0.383991,0.057532
248,0.153089,0.517763,-370.561493,0.000000,0.000000,0.000000,0.379318,-0.385692,0.057888
249,0.162982,0.519222,-371.904602,0.000000,0.000000,0.000000,0.367177,-0.371921,0.055599
250,0.166636,0.509914,-373.283936,0.000000,0.145995,0.202995,0.363225,-0.381073,0.057978
251,0.158194,0.504555,-374.692932,0.047998,0.000000,0.000000,0.373804,-0.390211,0.058288
252,0.151544,0.512024,-376.065063,0.000000,0.000000,0.000000,0.381502,-0.379839,0.056922
253,0.157554,0.520017,-377.435150,0.000000,0.000000,0.000000,0.373749,-0.379283,0.056831
254,0.166584,0.515721,-378.794769,0.000000,0.000000,0.000000,0.362979,-0.376522,0.056260
255,0.164277,0.505991,-380.329529,0.225995,0.206995,0.095997,0.366317,-0.424092,0.064434
256,0.154470,0.507946,-381.691010,0.000000,0.000000,0.000000,0.378139,-0.376898,0.056480
257,0.154345,0.517945,-383.057587,0.000000,0.000000,0.000000,0.377765,-0.378408,0.056586
258,0.164111,0.520096,-384.408173,0.000000,0.000000,0.000000,0.365776,-0.373958,0.055951
259,0.168343,0.511035,-385.798065,0.000000,0.115996,0.192995,0.361108,-0.384169,0.058244
260,0.160191,0.505242,-387.216827,0.076997,0.000000,0.000000,0.371322,-0.393042,0.058565
261,0.153231,0.512422,-388.623901,0.000000,0.000000,0.000000,0.379402,-0.389404,0.058483
262,0.159180,0.520460,-389.988708,0.000000,0.000000,0.000000,0.371747,-0.377895,0.056536
263,0.168265,0.516280,-391.330811,0.000000,0.000000,0.000000,0.360932,-0.371638,0.055566
264,0.166254,0.506485,-392.855957,0.218995,0.207995,0.107996,0.363899,-0.421448,0.064025
265,0.156376,0.508047,-394.206390,0.000000,0.000000,0.000000,0.375795,-0.373961,0.055896
266,0.155742,0.518027,-395.584015,0.000000,0.000000,0.000000,0.376048,-0.381317,0.057193
267,0.165414,0.520565,-396.892883,0.000000,0.000000,0.000000,0.364184,-0.362581,0.054049
268,0.170371,0.511880,-398.265533,0.000000,0.073997,0.178994,0.358630,-0.379709,0.057218
269,0.162831,0.505311,-399.684845,0.129995,0.000000,0.000000,0.368112,-0.393467,0.058310
270,0.155200,0.511773,-401.037109,0.000000,0.000000,0.000000,0.377018,-0.374381,0.056061
271,0.159853,0.520624,-402.392029,0.000000,0.000000,0.000000,0.370922,-0.375075,0.056206
272,0.169496,0.517974,-403.680206,0.000000,0.000000,0.000000,0.359381,-0.356847,0.053197
273,0.169640,0.507975,-405.148621,0.168994,0.212995,0.175994,0.359735,-0.405872,0.061541
274,0.159708,0.506809,-406.472229,0.000000,0.000000,0.000000,0.371805,-0.366492,0.054825
275,0.156148,0.516154,-407.847717,0.000000,0.000000,0.000000,0.375633,-0.380724,0.057103
276,0.164624,0.521460,-409.171265,0.000000,0.000000,0.000000,0.365105,-0.366663,0.054637
277,0.171843,0.514541,-410.490387,0.000000,0.000000,0.080997,0.356732,-0.365391,0.054497
278,0.166939,0.505826,-411.952118,0.220995,0.122996,0.000000,0.363117,-0.404637,0.060651
279,0.157742,0.509752,-413.312408,0.000000,0.000000,0.000000,0.374021,-0.376639,0.056354
280,0.159660,0.519566,-414.665131,0.000000,0.000000,0.000000,0.371197,-0.374571,0.056017
