# Run 6: x_init=0.220, y_init=0.264, heading_init=-1.035, lightX=0.258, lightY=0.845
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
106,0.233529,0.262920,-139.262833,0.000000,0.000000,0.000000,0.338964,-0.353357,0.052595
107,0.238654,0.254333,-140.531052,0.000000,0.000000,0.000000,0.348808,-0.351458,0.052230
108,0.231984,0.246882,-141.877457,0.000000,0.000000,0.000000,0.357957,-0.372916,0.055658
109,0.223236,0.251727,-143.166061,0.000000,0.000000,0.000000,0.352713,-0.357080,0.053096
110,0.225453,0.261478,-144.421585,0.026999,0.005999,0.000000,0.341098,-0.348047,0.051597
111,0.235411,0.262394,-145.646561,0.000000,0.000000,0.000000,0.339489,-0.339520,0.050402
112,0.239648,0.253335,-146.936798,0.000000,0.000000,0.000000,0.349949,-0.357477,0.053218
113,0.232117,0.246756,-148.234955,0.000000,0.000000,0.000000,0.358100,-0.359544,0.053674
114,0.223753,0.252237,-149.552490,0.000000,0.000000,0.000000,0.352073,-0.364895,0.054487
115,0.226963,0.261708,-150.867386,0.033999,0.000000,0.000000,0.340735,-0.364371,0.054172
116,0.236938,0.260999,-152.108841,0.000000,0.000000,0.000000,0.341050,-0.344144,0.051021
117,0.239494,0.251331,-153.398621,0.000000,0.000000,0.000000,0.352329,-0.357389,0.053162
118,0.230914,0.246195,-154.740494,0.000000,0.000000,0.000000,0.358835,-0.371643,0.055488
119,0.223964,0.253385,-156.013016,0.000000,0.000000,0.000000,0.350700,-0.352527,0.052529
120,0.228795,0.262141,-157.294785,0.024999,0.000000,0.000000,0.340121,-0.355187,0.052815
121,0.238564,0.260006,-158.563873,0.000000,0.000000,0.000000,0.342145,-0.351608,0.052357
122,0.239429,0.250044,-159.867004,0.000000,0.000000,0.000000,0.353861,-0.360940,0.053859
123,0.230050,0.246575,-161.173141,0.000000,0.000000,0.000000,0.358427,-0.361892,0.053866
124,0.224248,0.254720,-162.475296,0.000000,0.000000,0.000000,0.349104,-0.360801,0.053687
125,0.230562,0.262475,-163.748428,0.000000,0.000000,0.000000,0.339633,-0.352690,0.052559
126,0.239828,0.258714,-165.012436,0.000000,0.000000,0.000000,0.343611,-0.350293,0.052051
127,0.239040,0.248745,-166.311417,0.000000,0.000000,0.000000,0.355421,-0.359896,0.053583
128,0.229226,0.246827,-167.615067,0.000000,0.000000,0.000000,0.358171,-0.361173,0.053791
129,0.224785,0.255787,-168.882065,0.000000,0.000000,0.000000,0.347811,-0.351028,0.052269
130,0.232006,0.262705,-170.166397,0.000000,0.000000,0.000000,0.339290,-0.355906,0.052908
131,0.240682,0.257732,-171.425339,0.000000,0.000000,0.000000,0.344732,-0.348854,0.051880
132,0.238612,0.247949,-172.731064,0.000000,0.000000,0.000000,0.356386,-0.361601,0.054026
133,0.228628,0.247384,-174.023880,0.000000,0.000000,0.000000,0.357540,-0.358110,0.053408
134,0.225345,0.256830,-175.300369,0.000000,0.000000,0.002000,0.346548,-0.353766,0.052552
135,0.233432,0.262712,-176.554489,0.000000,0.000000,0.000000,0.339211,-0.347611,0.051589
136,0.241540,0.256858,-177.828629,0.000000,0.000000,0.000000,0.345731,-0.353011,0.052563
137,0.238313,0.247394,-179.145050,0.000000,0.000000,0.000000,0.357061,-0.364606,0.054425
138,0.228340,0.248136,-180.471848,0.000000,0.000000,0.000000,0.356660,-0.367420,0.054911
139,0.226651,0.257992,-181.757126,0.000000,0.000000,0.000000,0.345100,-0.356117,0.052998
140,0.235632,0.262389,-183.012009,0.000000,0.000000,0.000000,0.339485,-0.347794,0.051646
141,0.242602,0.255218,-184.290131,0.000000,0.000000,0.000000,0.347629,-0.354133,0.052705
142,0.237747,0.246475,-185.611450,0.000000,0.000000,0.000000,0.358181,-0.365942,0.054649
143,0.228077,0.249022,-186.948730,0.000000,0.000000,0.000000,0.355619,-0.370315,0.055355
144,0.228316,0.259019,-188.212341,0.000000,0.012999,0.000000,0.343796,-0.350069,0.052150
145,0.237918,0.261813,-189.472061,0.000000,0.000000,0.000000,0.340060,-0.349094,0.051887
146,0.243517,0.253528,-190.761093,0.000000,0.000000,0.000000,0.349597,-0.357074,0.053240
147,0.237115,0.245846,-192.062653,0.000000,0.000000,0.000000,0.358960,-0.360513,0.053785
148,0.228007,0.249974,-193.353134,0.000000,0.000000,0.000000,0.354490,-0.357545,0.053230
149,0.229454,0.259868,-194.620407,0.004999,0.008999,0.000000,0.342736,-0.351100,0.052288
150,0.239329,0.261445,-195.901093,0.000000,0.000000,0.000000,0.340436,-0.354866,0.052787
151,0.243664,0.252434,-197.212646,0.000000,0.000000,0.000000,0.350888,-0.363348,0.054131
152,0.236066,0.245933,-198.543167,0.000000,0.000000,0.000000,0.358899,-0.368455,0.055063
153,0.227943,0.251767,-199.853775,0.000000,0.000000,0.000000,0.352365,-0.363008,0.054171
154,0.231491,0.261116,-201.143097,0.029999,0.000000,0.000000,0.341168,-0.357367,0.053035
155,0.241458,0.260305,-202.433838,0.000000,0.000000,0.000000,0.341693,-0.357501,0.053356
156,0.243434,0.250503,-203.768707,0.000000,0.000000,0.000000,0.353186,-0.369642,0.055259
157,0.234364,0.246290,-205.102707,0.000000,0.000000,0.000000,0.358548,-0.369423,0.055202
158,0.228142,0.254118,-206.423767,0.000000,0.000000,0.000000,0.349570,-0.365884,0.054620
159,0.234189,0.262082,-207.698563,0.000000,0.000000,0.000000,0.339908,-0.353195,0.052587
160,0.243571,0.258621,-208.991348,0.000000,0.000000,0.000000,0.343601,-0.358151,0.053354
161,0.242817,0.248650,-210.335541,0.000000,0.000000,0.000000,0.355409,-0.372217,0.055654
162,0.232931,0.247144,-211.649490,0.000000,0.000000,0.000000,0.357596,-0.363987,0.054258
163,0.228964,0.256323,-212.915039,0.000000,0.000000,0.000000,0.346924,-0.350699,0.052137
164,0.236526,0.262866,-214.208817,0.000000,0.000000,0.000000,0.338891,-0.358506,0.053315
165,0.244888,0.257381,-215.474182,0.000000,0.000000,0.000000,0.345020,-0.350647,0.052132
166,0.242171,0.247757,-216.785767,0.000000,0.000000,0.000000,0.356493,-0.363304,0.054189
167,0.232173,0.247916,-218.073364,0.000000,0.000000,0.000000,0.356712,-0.356659,0.053196
168,0.229531,0.257561,-219.337677,0.000000,0.000000,0.004999,0.345436,-0.350434,0.052008
169,0.237929,0.262989,-220.610611,0.000000,0.000000,0.000000,0.338691,-0.352767,0.052420
170,0.245584,0.256554,-221.866013,0.000000,0.000000,0.000000,0.345975,-0.347941,0.051665
171,0.241840,0.247281,-223.187866,0.000000,0.000000,0.000000,0.357072,-0.366014,0.054745
172,0.231930,0.248625,-224.524384,0.000000,0.000000,0.000000,0.355879,-0.370138,0.055291
173,0.230937,0.258575,-225.802582,0.000000,0.004999,0.000000,0.344169,-0.354092,0.052774
174,0.240178,0.262396,-227.097382,0.000000,0.000000,0.000000,0.339297,-0.358691,0.053455
175,0.246373,0.254546,-228.390747,0.000000,0.000000,0.000000,0.348322,-0.358291,0.053402
176,0.240520,0.246438,-229.709488,0.000000,0.000000,0.000000,0.358122,-0.365277,0.054494
177,0.231208,0.250085,-231.015442,0.000000,0.000000,0.000000,0.354179,-0.361751,0.053949
178,0.232290,0.260026,-232.289078,0.000000,0.013999,0.000000,0.342400,-0.352767,0.052646
179,0.242112,0.261902,-233.545059,0.000000,0.000000,0.000000,0.339809,-0.348066,0.051727
180,0.246938,0.253144,-234.863327,0.000000,0.000000,0.000000,0.349967,-0.365169,0.054446
181,0.239663,0.246283,-236.171951,0.000000,0.000000,0.000000,0.358339,-0.362508,0.054040
182,0.231151,0.251531,-237.453384,0.000000,0.000000,0.000000,0.352464,-0.355016,0.052876
183,0.233752,0.261187,-238.764221,0.028999,0.000000,0.000000,0.340972,-0.363288,0.053963
184,0.243752,0.261155,-240.054062,0.000000,0.000000,0.000000,0.340632,-0.357361,0.053207
185,0.246494,0.251538,-241.370285,0.000000,0.000000,0.000000,0.351878,-0.364605,0.054361
186,0.237878,0.246463,-242.683212,0.000000,0.000000,0.000000,0.358191,-0.363780,0.054137
187,0.230773,0.253500,-243.988052,0.000000,0.000000,0.000000,0.350153,-0.361467,0.053878
188,0.235695,0.262204,-245.301712,0.022999,0.000000,0.000000,0.339697,-0.364032,0.054117
189,0.245365,0.259658,-246.587875,0.000000,0.000000,0.000000,0.342339,-0.356415,0.052983
190,0.245637,0.249662,-247.906723,0.000000,0.000000,0.000000,0.354128,-0.365375,0.054429
191,0.236024,0.246907,-249.247299,0.000000,0.000000,0.000000,0.357736,-0.371238,0.055481
192,0.231148,0.255638,-250.555939,0.000000,0.000000,0.000000,0.347610,-0.362490,0.054062
193,0.238317,0.262609,-251.791702,0.000000,0.000000,0.000000,0.339117,-0.342568,0.050787
194,0.247258,0.258132,-253.096344,0.000000,0.000000,0.000000,0.344085,-0.361403,0.053875
195,0.245290,0.248327,-254.414108,0.000000,0.000000,0.000000,0.355726,-0.365010,0.054449
196,0.235305,0.247779,-255.742477,0.000000,0.000000,0.000000,0.356726,-0.367936,0.054897
197,0.232375,0.257340,-257.043945,0.000000,0.000000,0.004000,0.345544,-0.360543,0.053731
198,0.240812,0.262708,-258.274323,0.000000,0.000000,0.000000,0.338913,-0.341026,0.050611
199,0.248689,0.256547,-259.543823,0.000000,0.000000,0.000000,0.345918,-0.351694,0.052396
200,0.245144,0.247197,-260.892700,0.000000,0.000000,0.000000,0.357079,-0.373496,0.055867
201,0.235242,0.248597,-262.212311,0.000000,0.000000,0.000000,0.355752,-0.365432,0.054611
202,0.234138,0.258536,-263.479401,0.000000,0.004000,0.000000,0.344054,-0.351100,0.052231
203,0.243291,0.262562,-264.728455,0.000000,0.000000,0.000000,0.339005,-0.346082,0.051503
204,0.250006,0.255152,-266.037109,0.000000,0.000000,0.000000,0.347539,-0.362527,0.054035
205,0.244588,0.246746,-267.364960,0.000000,0.000000,0.000000,0.357631,-0.367826,0.054842
206,0.235126,0.249983,-268.648590,0.000000,0.000000,0.000000,0.354108,-0.355625,0.052970
207,0.235550,0.259974,-269.946198,0.000000,0.018999,0.000000,0.342307,-0.359326,0.053714
208,0.245285,0.262261,-271.184784,0.000000,0.000000,0.000000,0.339302,-0.343314,0.050937
209,0.250622,0.253804,-272.459930,0.000000,0.000000,0.000000,0.349121,-0.353336,0.052559
210,0.244088,0.246235,-273.784790,0.000000,0.000000,0.000000,0.358256,-0.366985,0.054732
211,0.235155,0.250730,-275.111176,0.000000,0.000000,0.000000,0.353218,-0.367345,0.054859
212,0.237355,0.260485,-276.387787,0.019999,0.000000,0.000000,0.341633,-0.353899,0.052457
213,0.247329,0.261208,-277.655762,0.000000,0.000000,0.000000,0.340484,-0.351380,0.052226
214,0.250993,0.251904,-278.933441,0.000000,0.000000,0.000000,0.351365,-0.354074,0.052626
215,0.243145,0.245707,-280.247681,0.000000,0.000000,0.000000,0.358915,-0.364079,0.054254
216,0.235159,0.251727,-281.553284,0.000000,0.000000,0.000000,0.352036,-0.361738,0.053853
217,0.238875,0.261011,-282.827637,0.028999,0.000000,0.000000,0.340960,-0.353236,0.052399
218,0.248840,0.260169,-284.096039,0.000000,0.000000,0.000000,0.341669,-0.351482,0.052264
219,0.251003,0.250406,-285.407745,0.000000,0.000000,0.000000,0.353143,-0.363364,0.054169
220,0.242121,0.245813,-286.742218,0.000000,0.000000,0.000000,0.358819,-0.369561,0.055218
221,0.235576,0.253373,-288.031311,0.000000,0.000000,0.000000,0.350067,-0.357220,0.053111
222,0.241019,0.261762,-289.324188,0.007999,0.000000,0.000000,0.340007,-0.358242,0.053292
223,0.250579,0.258829,-290.577026,0.000000,0.000000,0.000000,0.343209,-0.347204,0.051587
224,0.250782,0.248831,-291.898895,0.000000,0.000000,0.000000,0.355020,-0.366149,0.054611
225,0.241142,0.246172,-293.251770,0.000000,0.000000,0.000000,0.358421,-0.374627,0.056010
226,0.236461,0.255008,-294.544525,0.000000,0.000000,0.000000,0.348098,-0.358086,0.053410
227,0.243674,0.261935,-295.820068,0.000000,0.000000,0.000000,0.339725,-0.353388,0.052633
228,0.252399,0.257050,-297.123993,0.000000,0.000000,0.000000,0.345274,-0.361216,0.053833
229,0.249989,0.247345,-298.453644,0.000000,0.000000,0.000000,0.356804,-0.368228,0.055015
230,0.239989,0.247368,-299.752533,0.000000,0.000000,0.000000,0.357029,-0.359801,0.053644
231,0.237325,0.257007,-301.030243,0.000000,0.000000,0.001000,0.345709,-0.354015,0.052693
232,0.245784,0.262342,-302.292877,0.000000,0.000000,0.000000,0.339197,-0.349977,0.051928
233,0.253432,0.255900,-303.589111,0.000000,0.000000,0.000000,0.346618,-0.359076,0.053530
234,0.249305,0.246791,-304.923737,0.000000,0.000000,0.000000,0.357477,-0.369598,0.055223
235,0.239484,0.248672,-306.254517,0.000000,0.000000,0.000000,0.355492,-0.368516,0.055087
236,0.238976,0.258659,-307.517761,0.000000,0.008999,0.000000,0.343706,-0.350032,0.052074
237,0.248341,0.262166,-308.757599,0.000000,0.000000,0.000000,0.339347,-0.343576,0.051072
238,0.254701,0.254449,-310.071259,0.000000,0.000000,0.000000,0.348319,-0.363789,0.054366
239,0.248855,0.246336,-311.380432,0.000000,0.000000,0.000000,0.358029,-0.362609,0.054118
240,0.239506,0.249885,-312.697327,0.000000,0.000000,0.000000,0.354047,-0.364728,0.054451
241,0.240592,0.259825,-313.950134,0.000000,0.012999,0.000000,0.342283,-0.347162,0.051617
242,0.250375,0.261901,-315.237549,0.000000,0.000000,0.000000,0.339622,-0.356678,0.053121
243,0.255103,0.253090,-316.542938,0.000000,0.000000,0.000000,0.349923,-0.361708,0.053813
244,0.247840,0.246216,-317.840546,0.000000,0.000000,0.000000,0.358192,-0.359424,0.053619
245,0.239262,0.251355,-319.132080,0.000000,0.000000,0.000000,0.352310,-0.357903,0.053206
246,0.241836,0.261017,-320.423889,0.026999,0.000000,0.000000,0.340850,-0.358044,0.053149
247,0.251835,0.261203,-321.709839,0.000000,0.000000,0.000000,0.340417,-0.356372,0.052958
248,0.254823,0.251660,-323.036865,0.000000,0.000000,0.000000,0.351618,-0.367538,0.054866
249,0.246283,0.246457,-324.335205,0.000000,0.000000,0.000000,0.357936,-0.359751,0.053528
250,0.238974,0.253282,-325.607910,0.000000,0.000000,0.000000,0.350037,-0.352707,0.052410
251,0.243351,0.262273,-326.905518,0.031999,0.000000,0.000000,0.339340,-0.359672,0.053368
252,0.253190,0.260484,-328.156281,0.000000,0.000000,0.000000,0.341243,-0.346578,0.051556
253,0.254586,0.250582,-329.449005,0.000000,0.000000,0.000000,0.352899,-0.358207,0.053276
254,0.245448,0.246520,-330.778931,0.000000,0.000000,0.000000,0.357880,-0.368342,0.054987
255,0.239324,0.254426,-332.055023,0.000000,0.000000,0.000000,0.348672,-0.353596,0.052592
256,0.245110,0.262582,-333.328217,0.004000,0.000000,0.000000,0.338933,-0.352763,0.052503
257,0.254604,0.259442,-334.615723,0.000000,0.000000,0.000000,0.342451,-0.356738,0.053085
258,0.254244,0.249449,-335.906342,0.000000,0.000000,0.000000,0.354249,-0.357607,0.053213
259,0.244540,0.247032,-337.244659,0.000000,0.000000,0.000000,0.357291,-0.370624,0.055373
260,0.239953,0.255918,-338.514709,0.000000,0.000000,0.000000,0.346891,-0.352001,0.052265
261,0.247081,0.262932,-339.794708,0.000000,0.000000,0.000000,0.338481,-0.354607,0.052825
262,0.255844,0.258114,-341.098022,0.000000,0.000000,0.000000,0.344001,-0.361108,0.053752
263,0.253513,0.248389,-342.400116,0.000000,0.000000,0.000000,0.355517,-0.360697,0.053774
264,0.243519,0.248054,-343.731354,0.000000,0.000000,0.000000,0.356098,-0.368587,0.055160
265,0.240822,0.257684,-345.013275,0.000000,0.000000,0.005999,0.344785,-0.355172,0.052876
266,0.249284,0.263012,-346.248322,0.000000,0.000000,0.000000,0.338346,-0.342311,0.050819
267,0.257103,0.256777,-347.508240,0.000000,0.000000,0.000000,0.345568,-0.349095,0.051950
268,0.253559,0.247426,-348.845184,0.000000,0.000000,0.000000,0.356665,-0.370239,0.055324
269,0.243642,0.248707,-350.188080,0.000000,0.000000,0.000000,0.355316,-0.371925,0.055528
270,0.242648,0.258657,-351.457123,0.000000,0.005999,0.000000,0.343585,-0.351630,0.052319
271,0.251854,0.262563,-352.751099,0.000000,0.000000,0.000000,0.338832,-0.358513,0.053374
272,0.258127,0.254775,-354.053955,0.000000,0.000000,0.000000,0.347925,-0.360860,0.053848
273,0.252278,0.246664,-355.348053,0.000000,0.000000,0.000000,0.357588,-0.358516,0.053411
274,0.242878,0.250075,-356.665070,0.000000,0.000000,0.000000,0.353709,-0.364847,0.054368
275,0.243819,0.260031,-357.952789,0.000000,0.015999,0.000000,0.341943,-0.356691,0.053206
276,0.253642,0.261908,-359.235260,0.000000,0.000000,0.000000,0.339578,-0.355255,0.052964
277,0.258234,0.253024,-360.531830,0.000000,0.000000,0.000000,0.349995,-0.359227,0.053482
278,0.250926,0.246198,-361.843079,0.000000,0.000000,0.000000,0.358162,-0.363251,0.054132
279,0.242453,0.251509,-363.122803,0.000000,0.000000,0.000000,0.352019,-0.354542,0.052804
280,0.245109,0.261150,-364.415894,0.028999,0.000000,0.000000,0.340602,-0.358348,0.053253
