# Run 1: x_init=0.461, y_init=0.865, heading_init=2.139, lightX=0.688, lightY=0.631
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
63,0.468914,0.851912,-27.388153,0.474999,0.000000,0.000000,0.096664,-0.222512,0.029352
64,0.462590,0.844165,-27.745485,0.000000,0.000000,0.000000,0.096118,-0.099548,0.014194
65,0.453956,0.839120,-28.137943,0.000000,0.000000,0.000000,0.097964,-0.109360,0.015563
66,0.444049,0.837760,-28.515875,0.000000,0.000000,0.000000,0.102137,-0.105257,0.015043
67,0.434339,0.840152,-28.943230,0.000000,0.000000,0.000000,0.107962,-0.118965,0.017066
68,0.426494,0.846353,-29.384903,0.000000,0.000000,0.000000,0.114632,-0.123019,0.017570
69,0.422053,0.855313,-29.917627,0.000000,0.000000,0.000000,0.120908,-0.148326,0.021245
70,0.422777,0.865287,-30.464554,0.025999,0.051998,0.000000,0.125091,-0.151950,0.022142
71,0.428583,0.873429,-31.063677,0.078997,0.000000,0.000000,0.125920,-0.167210,0.023497
72,0.437969,0.876879,-31.586794,0.000000,0.000000,0.000000,0.122821,-0.145683,0.020830
73,0.447823,0.875179,-32.069168,0.000000,0.000000,0.000000,0.117157,-0.134375,0.019170
74,0.455764,0.869101,-32.716461,0.000000,0.000000,0.385998,0.110478,-0.180391,0.025649
75,0.458434,0.859464,-33.500313,0.446999,0.000000,0.000000,0.104755,-0.220411,0.029096
76,0.453521,0.850754,-33.963436,0.000000,0.000000,0.000000,0.103138,-0.128909,0.018508
77,0.445234,0.845157,-34.420818,0.000000,0.000000,0.000000,0.104668,-0.127267,0.018322
78,0.435328,0.843794,-34.870235,0.000000,0.000000,0.000000,0.108996,-0.125151,0.017903
79,0.425813,0.846870,-35.325409,0.000000,0.000000,0.000000,0.115212,-0.126661,0.018226
80,0.418619,0.853817,-35.838554,0.000000,0.000000,0.000000,0.122079,-0.142818,0.020521
81,0.415762,0.863400,-36.343662,0.000000,0.004000,0.044998,0.127982,-0.140597,0.020185
82,0.417899,0.873169,-36.966282,0.103996,0.087997,0.000000,0.131453,-0.173282,0.024904
83,0.425331,0.879858,-37.533073,0.045998,0.000000,0.000000,0.130773,-0.157984,0.022431
84,0.435194,0.881511,-38.061775,0.000000,0.000000,0.000000,0.126512,-0.147093,0.021199
85,0.444543,0.877964,-38.561329,0.000000,0.000000,0.000000,0.120109,-0.139002,0.020011
86,0.451051,0.870371,-39.010208,0.000000,0.000000,0.036998,0.113295,-0.125007,0.017876
87,0.453619,0.860706,-39.807869,0.397998,0.000000,0.000000,0.107558,-0.223946,0.029958
88,0.448495,0.852118,-40.243385,0.000000,0.000000,0.000000,0.106121,-0.121301,0.017329
89,0.440227,0.846494,-40.661255,0.000000,0.000000,0.000000,0.107698,-0.116390,0.016623
90,0.430387,0.844709,-41.127403,0.000000,0.000000,0.000000,0.111907,-0.129734,0.018646
91,0.420795,0.847537,-41.645927,0.000000,0.000000,0.000000,0.118156,-0.144443,0.020608
92,0.413866,0.854747,-42.123806,0.000000,0.000000,0.000000,0.125077,-0.133045,0.019068
