# Run 8: x_init=0.694, y_init=0.365, heading_init=-1.232, lightX=0.147, lightY=0.592
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
72,0.692352,0.374722,-94.959465,0.000000,0.000000,0.000000,0.344901,-0.351049,0.052146
73,0.699925,0.368191,-96.292351,0.000000,0.000000,0.000000,0.356102,-0.369213,0.055058
74,0.695363,0.359292,-97.588745,0.000000,0.000000,0.000000,0.355138,-0.359204,0.053451
75,0.685561,0.361273,-98.863045,0.000000,0.000000,0.000000,0.343562,-0.353089,0.052534
76,0.684591,0.371226,-100.144524,0.000000,0.000000,0.000000,0.338023,-0.355029,0.052878
77,0.693853,0.374995,-101.454063,0.000000,0.000000,0.000000,0.346422,-0.362750,0.054088
78,0.699887,0.367020,-102.759377,0.000000,0.000000,0.000000,0.356586,-0.361644,0.053850
79,0.693775,0.359106,-104.057854,0.000000,0.000000,0.000000,0.353486,-0.359660,0.053659
80,0.684508,0.362864,-105.326462,0.000000,0.000000,0.000000,0.341697,-0.351503,0.052308
81,0.685338,0.372829,-106.609558,0.000000,0.000000,0.000000,0.338122,-0.355543,0.052878
82,0.695129,0.374861,-107.869781,0.000000,0.000000,0.000000,0.347878,-0.349153,0.051989
83,0.700056,0.366159,-109.191986,0.000000,0.000000,0.000000,0.357161,-0.366204,0.054668
84,0.692834,0.359243,-110.515541,0.000000,0.000000,0.000000,0.352393,-0.366565,0.054735
85,0.684360,0.364553,-111.773415,0.000000,0.000000,0.000000,0.340767,-0.348566,0.051828
86,0.686804,0.374250,-113.046608,0.000000,0.000000,0.000000,0.339082,-0.352775,0.052495
87,0.696791,0.374757,-114.345596,0.000000,0.000000,0.000000,0.349749,-0.359898,0.053584
88,0.699961,0.365272,-115.667282,0.000000,0.000000,0.000000,0.357457,-0.366080,0.054626
89,0.691551,0.359862,-116.944191,0.000000,0.000000,0.000000,0.350706,-0.353866,0.052586
90,0.683936,0.366344,-118.192093,0.000000,0.000000,0.000000,0.339499,-0.345762,0.051458
91,0.687667,0.375622,-119.441139,0.000000,0.000000,0.000000,0.339420,-0.346130,0.051454
92,0.697649,0.375016,-120.736961,0.000000,0.000000,0.000000,0.350580,-0.358989,0.053485
93,0.699776,0.365245,-122.051468,0.000000,0.000000,0.000000,0.357265,-0.364154,0.054267
94,0.690863,0.360711,-123.351326,0.000000,0.000000,0.000000,0.349564,-0.360075,0.053683
95,0.684109,0.368085,-124.632095,0.000000,0.000000,0.000000,0.338902,-0.354829,0.052852
96,0.689243,0.376666,-125.915939,0.000000,0.000000,0.000000,0.340676,-0.355679,0.052981
97,0.698927,0.374170,-127.212662,0.000000,0.000000,0.000000,0.352358,-0.359230,0.053530
98,0.699145,0.364173,-128.534836,0.000000,0.000000,0.000000,0.357055,-0.366154,0.054709
99,0.689509,0.361501,-129.850983,0.000000,0.000000,0.000000,0.347727,-0.364561,0.054382
100,0.684496,0.370154,-131.106949,0.000000,0.000000,0.000000,0.338395,-0.348029,0.051757
101,0.691171,0.377600,-132.407166,0.000000,0.000000,0.000000,0.342370,-0.360166,0.053707
102,0.700130,0.373158,-133.705887,0.000000,0.000000,0.000000,0.354130,-0.359873,0.053523
103,0.698259,0.363334,-135.029861,0.000000,0.000000,0.000000,0.356460,-0.366628,0.054805
104,0.688276,0.362748,-136.332489,0.000000,0.000000,0.000000,0.345817,-0.360870,0.053772
105,0.685066,0.372219,-137.574295,0.000000,0.000000,0.000000,0.338097,-0.344147,0.051134
106,0.692992,0.378317,-138.865768,0.000000,0.000000,0.000000,0.344049,-0.357859,0.053228
107,0.701038,0.372380,-140.148712,0.000000,0.000000,0.000000,0.355478,-0.355491,0.052884
108,0.697630,0.362978,-141.441071,0.000000,0.000000,0.000000,0.355929,-0.358042,0.053329
109,0.687654,0.363672,-142.724182,0.000000,0.000000,0.000000,0.344720,-0.355463,0.052966
110,0.685488,0.373435,-143.956650,0.000000,0.000000,0.000000,0.338019,-0.341571,0.050737
111,0.693979,0.378718,-145.261902,0.000000,0.000000,0.000000,0.344957,-0.361604,0.053872
112,0.701305,0.371911,-146.549576,0.000000,0.000000,0.000000,0.355979,-0.356783,0.053096
113,0.696816,0.362975,-147.848450,0.000000,0.000000,0.000000,0.355035,-0.359855,0.053589
114,0.687003,0.364899,-149.102982,0.000000,0.000000,0.000000,0.343458,-0.347691,0.051641
115,0.685779,0.374824,-150.337479,0.000000,0.000000,0.000000,0.337727,-0.342183,0.050769
116,0.694744,0.379254,-151.629684,0.000000,0.000000,0.000000,0.345567,-0.358026,0.053295
117,0.701469,0.371853,-152.953751,0.000000,0.000000,0.000000,0.356187,-0.366759,0.054706
118,0.695935,0.363524,-154.265762,0.000000,0.000000,0.000000,0.353814,-0.363451,0.054173
119,0.686467,0.366743,-155.556839,0.000000,0.000000,0.000000,0.342044,-0.357704,0.053256
120,0.686947,0.376732,-156.840149,0.000000,0.000000,0.000000,0.338162,-0.355542,0.052949
121,0.696661,0.379104,-158.107712,0.000000,0.000000,0.000000,0.347736,-0.351184,0.052293
122,0.701826,0.370541,-159.416977,0.000000,0.000000,0.000000,0.357163,-0.362632,0.054120
123,0.694889,0.363338,-160.733734,0.000000,0.000000,0.000000,0.352753,-0.364636,0.054500
124,0.686174,0.368241,-162.008560,0.000000,0.000000,0.000000,0.341056,-0.353265,0.052525
125,0.688323,0.378008,-163.251831,0.000000,0.000000,0.000000,0.339102,-0.344620,0.051125
126,0.698261,0.379115,-164.538467,0.000000,0.000000,0.000000,0.349493,-0.356416,0.053132
127,0.702111,0.369886,-165.840881,0.000000,0.000000,0.000000,0.357769,-0.360870,0.053703
128,0.694232,0.363727,-167.142731,0.000000,0.000000,0.000000,0.351855,-0.360637,0.053753
129,0.686201,0.369685,-168.419479,0.000000,0.000000,0.000000,0.340441,-0.353742,0.052659
130,0.689577,0.379099,-169.723373,0.000000,0.000000,0.000000,0.339996,-0.361287,0.053758
131,0.699547,0.378326,-171.029785,0.000000,0.000000,0.000000,0.351249,-0.361877,0.053966
132,0.701406,0.368500,-172.342896,0.000000,0.000000,0.000000,0.357605,-0.363626,0.054351
133,0.692378,0.364198,-173.654190,0.000000,0.000000,0.000000,0.349614,-0.363196,0.054204
134,0.685904,0.371819,-174.938583,0.000000,0.000000,0.000000,0.339176,-0.355845,0.052988
135,0.691386,0.380183,-176.194443,0.000000,0.000000,0.000000,0.341503,-0.348002,0.051750
136,0.701036,0.377562,-177.469910,0.000000,0.000000,0.000000,0.353226,-0.353346,0.052646
137,0.701337,0.367566,-178.792419,0.000000,0.000000,0.000000,0.357947,-0.366331,0.054635
138,0.691722,0.364818,-180.111359,0.000000,0.000000,0.000000,0.348616,-0.365327,0.054505
139,0.686665,0.373445,-181.356461,0.000000,0.000000,0.000000,0.339283,-0.345120,0.051210
140,0.693220,0.380997,-182.621719,0.000000,0.000000,0.000000,0.343160,-0.350622,0.052124
141,0.702394,0.377017,-183.929901,0.000000,0.000000,0.000000,0.354966,-0.362359,0.054046
142,0.700932,0.367124,-185.252151,0.000000,0.000000,0.000000,0.357696,-0.366132,0.054751
143,0.690984,0.366108,-186.516968,0.000000,0.000000,0.000000,0.347227,-0.350417,0.052186
144,0.687018,0.375288,-187.787933,0.000000,0.000000,0.000000,0.338862,-0.352208,0.052351
145,0.694617,0.381788,-189.083206,0.000000,0.000000,0.000000,0.344356,-0.358910,0.053388
146,0.702939,0.376244,-190.403702,0.000000,0.000000,0.000000,0.355906,-0.365841,0.054487
147,0.699629,0.366808,-191.691147,0.000000,0.000000,0.000000,0.356397,-0.356679,0.053127
148,0.689644,0.367347,-192.950836,0.000000,0.000000,0.000000,0.345212,-0.349092,0.051882
149,0.687101,0.377019,-194.207062,0.000000,0.000000,0.000000,0.338205,-0.348070,0.051800
150,0.695511,0.382429,-195.457428,0.000000,0.000000,0.000000,0.345067,-0.346486,0.051516
151,0.703295,0.376152,-196.765900,0.000000,0.000000,0.000000,0.356342,-0.362407,0.054091
152,0.699251,0.367006,-198.091507,0.000000,0.000000,0.000000,0.355889,-0.367081,0.054873
153,0.689397,0.368709,-199.376297,0.000000,0.000000,0.000000,0.344334,-0.356031,0.052931
154,0.688251,0.378643,-200.620895,0.000000,0.000000,0.000000,0.338753,-0.344912,0.051253
155,0.697294,0.382912,-201.898087,0.000000,0.000000,0.000000,0.346825,-0.353896,0.052646
156,0.703997,0.375491,-203.210464,0.000000,0.000000,0.000000,0.357409,-0.363502,0.054242
157,0.698536,0.367114,-204.499496,0.000000,0.000000,0.000000,0.355051,-0.357104,0.053205
158,0.688971,0.370031,-205.757156,0.000000,0.000000,0.000000,0.343283,-0.348592,0.051735
159,0.688799,0.380030,-207.021927,0.000000,0.000000,0.000000,0.338757,-0.350391,0.052199
160,0.698281,0.383206,-208.317368,0.000000,0.000000,0.000000,0.347790,-0.358933,0.053420
161,0.703916,0.374944,-209.617050,0.000000,0.000000,0.000000,0.357556,-0.360046,0.053657
162,0.697465,0.367303,-210.920181,0.000000,0.000000,0.000000,0.353785,-0.361041,0.053759
163,0.688390,0.371503,-212.185532,0.000000,0.000000,0.000000,0.342002,-0.350616,0.052158
164,0.689667,0.381421,-213.429199,0.000000,0.000000,0.000000,0.339110,-0.344691,0.051181
165,0.699469,0.383399,-214.689850,0.000000,0.000000,0.000000,0.349021,-0.349261,0.052018
166,0.704344,0.374668,-215.984344,0.000000,0.000000,0.000000,0.358153,-0.358597,0.053456
167,0.697274,0.367596,-217.292862,0.000000,0.000000,0.000000,0.353443,-0.362419,0.054096
168,0.688611,0.372590,-218.548599,0.000000,0.000000,0.000000,0.341763,-0.348081,0.051631
169,0.690675,0.382375,-219.818787,0.000000,0.000000,0.000000,0.339805,-0.351971,0.052342
170,0.700632,0.383301,-221.101593,0.000000,0.000000,0.000000,0.350349,-0.355393,0.052936
171,0.704348,0.374017,-222.395599,0.000000,0.000000,0.000000,0.358441,-0.358422,0.053471
172,0.696432,0.367905,-223.688416,0.000000,0.000000,0.000000,0.352378,-0.358138,0.053380
173,0.688384,0.373840,-224.952438,0.000000,0.000000,0.000000,0.340970,-0.350313,0.052038
174,0.691610,0.383305,-226.243866,0.000000,0.000000,0.000000,0.340435,-0.357866,0.053207
175,0.701598,0.382813,-227.522095,0.000000,0.000000,0.000000,0.351624,-0.354217,0.052656
176,0.704008,0.373108,-228.838165,0.000000,0.000000,0.000000,0.358459,-0.364506,0.054411
177,0.695223,0.368330,-230.142746,0.000000,0.000000,0.000000,0.350860,-0.361442,0.053819
178,0.688303,0.375549,-231.410583,0.000000,0.000000,0.000000,0.340139,-0.351291,0.052273
179,0.693128,0.384308,-232.658783,0.000000,0.000000,0.000000,0.341673,-0.345922,0.051390
180,0.702965,0.382508,-233.995651,0.000000,0.000000,0.000000,0.353270,-0.370263,0.055275
181,0.703494,0.372523,-235.316895,0.000000,0.000000,0.000000,0.358144,-0.365940,0.054626
182,0.693949,0.369543,-236.639984,0.000000,0.000000,0.000000,0.348923,-0.366457,0.054693
183,0.688719,0.378067,-237.917786,0.000000,0.000000,0.000000,0.339507,-0.354073,0.052664
184,0.695370,0.385535,-239.166473,0.000000,0.000000,0.000000,0.343620,-0.346045,0.051426
185,0.704559,0.381591,-240.503967,0.000000,0.000000,0.000000,0.355431,-0.370442,0.055296
186,0.702846,0.371739,-241.834198,0.000000,0.000000,0.000000,0.357767,-0.368414,0.055011
187,0.692870,0.371055,-243.131012,0.000000,0.000000,0.000000,0.347073,-0.359353,0.053436
188,0.689512,0.380474,-244.409485,0.000000,0.000000,0.000000,0.339343,-0.354222,0.052728
189,0.697564,0.386404,-245.667130,0.000000,0.000000,0.000000,0.345674,-0.348583,0.051736
190,0.705686,0.380570,-246.978851,0.000000,0.000000,0.000000,0.357121,-0.363310,0.054223
191,0.702128,0.371224,-248.298019,0.000000,0.000000,0.000000,0.357195,-0.365344,0.054559
192,0.692191,0.372344,-249.604004,0.000000,0.000000,0.000000,0.345763,-0.361764,0.053946
193,0.690670,0.382228,-250.893585,0.000000,0.000000,0.000000,0.339862,-0.357274,0.053213
194,0.699744,0.386431,-252.203247,0.000000,0.000000,0.000000,0.348069,-0.362882,0.053994
195,0.706148,0.378751,-253.540421,0.000000,0.000000,0.000000,0.358410,-0.370292,0.055345
196,0.700158,0.370743,-254.874741,0.000000,0.000000,0.000000,0.355224,-0.369526,0.055199
197,0.690970,0.374690,-256.158752,0.000000,0.000000,0.000000,0.343408,-0.355808,0.052911
198,0.692156,0.384619,-257.442322,0.000000,0.000000,0.000000,0.340483,-0.355659,0.052911
199,0.702015,0.386294,-258.734283,0.000000,0.000000,0.000000,0.350643,-0.357869,0.053377
200,0.706339,0.377277,-260.070953,0.000000,0.000000,0.000000,0.359254,-0.370104,0.055372
201,0.698571,0.370979,-261.356171,0.000000,0.000000,0.000000,0.353366,-0.356089,0.053008
202,0.690340,0.376659,-262.642181,0.000000,0.000000,0.000000,0.341871,-0.356213,0.053132
203,0.693478,0.386154,-263.904144,0.000000,0.000000,0.000000,0.341293,-0.349823,0.051872
204,0.703478,0.386050,-265.202759,0.000000,0.000000,0.000000,0.352369,-0.359719,0.053639
205,0.706066,0.376391,-266.501495,0.000000,0.000000,0.000000,0.359331,-0.359758,0.053641
206,0.697458,0.371302,-267.822876,0.000000,0.000000,0.000000,0.351996,-0.365885,0.054721
207,0.690401,0.378388,-269.089874,0.000000,0.000000,0.000000,0.341196,-0.351146,0.052153
208,0.695052,0.387241,-270.355194,0.000000,0.000000,0.000000,0.342570,-0.350646,0.052122
209,0.704894,0.385468,-271.698273,0.000000,0.000000,0.000000,0.354188,-0.372027,0.055487
210,0.705388,0.375480,-272.989838,0.000000,0.000000,0.000000,0.358966,-0.357712,0.053404
211,0.695924,0.372252,-274.278168,0.000000,0.000000,0.000000,0.349890,-0.356944,0.053143
212,0.690185,0.380441,-275.546783,0.000000,0.000000,0.000000,0.340088,-0.351516,0.052294
213,0.696296,0.388357,-276.842590,0.000000,0.000000,0.000000,0.343479,-0.359031,0.053435
214,0.705574,0.384625,-278.159912,0.000000,0.000000,0.000000,0.355296,-0.364851,0.054466
215,0.704288,0.374708,-279.445831,0.000000,0.000000,0.000000,0.358073,-0.356222,0.053102
216,0.694409,0.373155,-280.730103,0.000000,0.000000,0.000000,0.347832,-0.355871,0.052920
217,0.690127,0.382192,-281.971161,0.000000,0.000000,0.000000,0.339287,-0.343955,0.051084
218,0.697291,0.389169,-283.255829,0.000000,0.000000,0.000000,0.344244,-0.355976,0.052943
219,0.706007,0.384266,-284.570282,0.000000,0.000000,0.000000,0.355930,-0.364065,0.054342
220,0.703473,0.374592,-285.921631,0.000000,0.000000,0.000000,0.357216,-0.374249,0.055901
221,0.693480,0.374959,-287.220428,0.000000,0.000000,0.000000,0.346029,-0.359842,0.053582
222,0.691149,0.384684,-288.495941,0.000000,0.000000,0.000000,0.339358,-0.353385,0.052627
223,0.699774,0.389744,-289.788757,0.000000,0.000000,0.000000,0.346751,-0.358211,0.053304
224,0.707007,0.382839,-291.116180,0.000000,0.000000,0.000000,0.357644,-0.367594,0.054936
225,0.702048,0.374155,-292.416168,0.000000,0.000000,0.000000,0.355821,-0.360204,0.053595
226,0.692354,0.376610,-293.695953,0.000000,0.000000,0.000000,0.344085,-0.354649,0.052716
227,0.691924,0.386601,-294.928802,0.000000,0.000000,0.000000,0.339412,-0.341659,0.050768
228,0.701208,0.390318,-296.212616,0.000000,0.000000,0.000000,0.348107,-0.355779,0.052873
229,0.707401,0.382467,-297.561859,0.000000,0.000000,0.000000,0.358242,-0.373641,0.055835
230,0.701103,0.374700,-298.850464,0.000000,0.000000,0.000000,0.354535,-0.356967,0.053206
231,0.691889,0.378586,-300.138611,0.000000,0.000000,0.000000,0.342730,-0.356952,0.053076
232,0.693051,0.388518,-301.409241,0.000000,0.000000,0.000000,0.339858,-0.352076,0.052378
233,0.702883,0.390345,-302.737152,0.000000,0.000000,0.000000,0.349957,-0.367801,0.054888
234,0.707020,0.381241,-304.063965,0.000000,0.000000,0.000000,0.358331,-0.367488,0.054851
235,0.699185,0.375027,-305.388367,0.000000,0.000000,0.000000,0.352271,-0.366771,0.054802
236,0.691248,0.381109,-306.646851,0.000000,0.000000,0.000000,0.340961,-0.348785,0.051806
237,0.694598,0.390532,-307.925018,0.000000,0.000000,0.000000,0.340734,-0.354132,0.052720
238,0.704586,0.390042,-309.243683,0.000000,0.000000,0.000000,0.351975,-0.365226,0.054521
239,0.706604,0.380248,-310.571320,0.000000,0.000000,0.000000,0.358283,-0.367661,0.054936
240,0.697583,0.375931,-311.871796,0.000000,0.000000,0.000000,0.350112,-0.360292,0.053663
241,0.691015,0.383471,-313.144714,0.000000,0.000000,0.000000,0.339716,-0.352747,0.052435
242,0.696295,0.391964,-314.424164,0.000000,0.000000,0.000000,0.342021,-0.354503,0.052756
243,0.705946,0.389346,-315.719727,0.000000,0.000000,0.000000,0.353777,-0.359026,0.053366
244,0.706049,0.379346,-317.041290,0.000000,0.000000,0.000000,0.358046,-0.366070,0.054596
245,0.696384,0.376780,-318.360168,0.000000,0.000000,0.000000,0.348426,-0.365355,0.054461
246,0.691489,0.385500,-319.643494,0.000000,0.000000,0.000000,0.339392,-0.355573,0.052919
247,0.698464,0.392666,-320.929047,0.000000,0.000000,0.000000,0.344130,-0.356206,0.053001
248,0.707303,0.387990,-322.265869,0.000000,0.000000,0.000000,0.355848,-0.370182,0.055341
249,0.704804,0.378307,-323.559906,0.000000,0.000000,0.000000,0.357097,-0.358444,0.053462
250,0.694807,0.378066,-324.836823,0.000000,0.000000,0.000000,0.346143,-0.353844,0.052610
251,0.691680,0.387565,-326.100006,0.000000,0.000000,0.000000,0.338751,-0.350001,0.052078
252,0.699786,0.393421,-327.402252,0.000000,0.000000,0.000000,0.345290,-0.360773,0.053740
253,0.707583,0.387159,-328.685730,0.000000,0.000000,0.000000,0.356501,-0.355580,0.052967
254,0.703787,0.377907,-330.017639,0.000000,0.000000,0.000000,0.356135,-0.368775,0.055184
255,0.693900,0.379406,-331.291168,0.000000,0.000000,0.000000,0.344578,-0.352920,0.052456
256,0.692437,0.389298,-332.541077,0.000000,0.000000,0.000000,0.338870,-0.346317,0.051540
257,0.701363,0.393807,-333.805878,0.000000,0.000000,0.000000,0.346883,-0.350410,0.052191
258,0.708351,0.386654,-335.114624,0.000000,0.000000,0.000000,0.357571,-0.362535,0.054055
259,0.703252,0.378051,-336.444183,0.000000,0.000000,0.000000,0.355478,-0.368266,0.054945
260,0.693681,0.380947,-337.750153,0.000000,0.000000,0.000000,0.343685,-0.361855,0.053850
261,0.693970,0.390943,-339.002960,0.000000,0.000000,0.000000,0.339882,-0.347262,0.051515
262,0.703555,0.393793,-340.279602,0.000000,0.000000,0.000000,0.349326,-0.353758,0.052608
263,0.709062,0.385446,-341.584167,0.000000,0.000000,0.000000,0.358868,-0.361387,0.053873
264,0.702458,0.377937,-342.864105,0.000000,0.000000,0.000000,0.354643,-0.354552,0.052865
265,0.693371,0.382110,-344.158447,0.000000,0.000000,0.000000,0.342856,-0.358606,0.053400
266,0.694905,0.391992,-345.439453,0.000000,0.000000,0.000000,0.340485,-0.355020,0.052738
267,0.704813,0.393345,-346.727448,0.000000,0.000000,0.000000,0.350906,-0.356860,0.053122
268,0.708877,0.384208,-348.053558,0.000000,0.000000,0.000000,0.359173,-0.367269,0.054845
269,0.700997,0.378052,-349.361359,0.000000,0.000000,0.000000,0.352973,-0.362174,0.054111
270,0.693004,0.384060,-350.657288,0.000000,0.000000,0.000000,0.341641,-0.359000,0.053505
271,0.696617,0.393384,-351.929535,0.000000,0.000000,0.000000,0.341810,-0.352585,0.052385
272,0.706592,0.392674,-353.218811,0.000000,0.000000,0.000000,0.353162,-0.357278,0.053112
273,0.708680,0.382894,-354.526703,0.000000,0.000000,0.000000,0.359499,-0.362287,0.054032
274,0.699779,0.378336,-355.839508,0.000000,0.000000,0.000000,0.351502,-0.363626,0.054253
275,0.693101,0.385779,-357.125610,0.000000,0.000000,0.000000,0.341035,-0.356241,0.053137
276,0.698369,0.394279,-358.408997,0.000000,0.000000,0.000000,0.343385,-0.355566,0.052946
277,0.708014,0.391637,-359.737427,0.000000,0.000000,0.000000,0.355170,-0.367885,0.054963
278,0.707763,0.381640,-361.077057,0.000000,0.000000,0.000000,0.358995,-0.370982,0.055438
279,0.697975,0.379593,-362.390961,0.000000,0.000000,0.000000,0.348974,-0.363990,0.054235
280,0.693508,0.388541,-363.667480,0.000000,0.000000,0.000000,0.340349,-0.353739,0.052594
