# Run 7: x_init=0.235, y_init=0.489, heading_init=-0.458, lightX=0.740, lightY=0.862
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
82,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
83,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
84,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
85,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
86,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
87,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
88,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
89,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
90,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
91,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
92,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
93,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
94,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
95,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
96,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
97,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
98,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
99,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
100,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
101,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
102,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
103,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
104,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
105,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
106,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
107,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
108,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
109,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
110,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
111,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
112,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
113,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
114,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
115,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
116,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
117,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
118,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
119,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
120,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
121,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
122,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
123,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
124,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
125,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
126,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
127,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
128,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
129,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
130,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
131,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
132,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
133,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
134,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
135,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
136,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
137,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
138,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
139,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
140,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
141,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
142,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
143,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
144,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
145,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
146,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
147,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
148,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
149,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
150,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
151,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
152,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
153,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
154,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
155,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
156,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
157,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
158,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
159,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
160,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
161,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
162,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
163,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
164,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
165,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
166,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
167,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
168,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
169,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
170,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
171,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
172,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
173,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
174,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
175,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
176,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
177,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
178,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
179,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
180,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
181,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
182,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
183,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
184,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
185,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
186,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
187,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
188,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
189,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
190,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
191,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
192,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
193,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
194,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
195,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
196,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
197,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
198,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
199,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
200,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
201,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
202,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
203,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
204,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
205,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
206,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
207,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
208,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
209,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
210,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
211,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
212,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
213,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
214,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
215,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
216,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
217,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
218,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
219,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
220,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
221,0.501366,0.722754,-62.380116,1.000000,1.000000,1.000000,0.076515,-0.800000,-0.800000,AVOID_OBSTACLE
