# Run 5: x_init=0.890, y_init=0.676, heading_init=1.300, lightX=0.769, lightY=0.689
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
52,0.815406,0.668395,68.852402,0.000000,0.095997,0.365998,0.002558,0.700000,0.600000,WALL_FOLLOW_RIGHT
53,0.825063,0.665799,69.794876,0.000000,0.000000,0.162994,0.003657,0.800000,0.500000,WALL_FOLLOW_RIGHT
54,0.832840,0.672086,70.191124,0.000000,0.000000,0.000000,0.004333,0.273065,0.146935,SEEK_LIGHT
55,0.837588,0.680887,70.541565,0.000000,0.000000,0.000000,0.004739,0.265775,0.154225,SEEK_LIGHT
56,0.839025,0.690783,70.854790,0.000000,0.000000,0.000000,0.004874,0.259852,0.160148,SEEK_LIGHT
57,0.837344,0.700640,71.137512,0.000000,0.000000,0.000000,0.004774,0.254996,0.165004,SEEK_LIGHT
58,0.832979,0.709638,71.395233,0.000000,0.000000,0.000000,0.004488,0.251017,0.168983,SEEK_LIGHT
59,0.826465,0.717225,71.632675,0.000000,0.000000,0.000000,0.004070,0.247790,0.172210,SEEK_LIGHT
60,0.818350,0.723068,71.854065,0.000000,0.000000,0.000000,0.003571,0.245236,0.174764,SEEK_LIGHT
61,0.809149,0.726986,72.063370,0.000000,0.000000,0.000000,0.003034,0.243311,0.176689,SEEK_LIGHT
62,0.799335,0.728906,72.264503,0.000000,0.000000,0.000000,0.002496,0.242012,0.177988,SEEK_LIGHT
63,0.789336,0.728827,72.461639,0.000000,0.000000,0.000000,0.001988,0.241375,0.178625,SEEK_LIGHT
64,0.779545,0.726792,72.659500,0.000000,0.000000,0.000000,0.001532,0.241491,0.178510,SEEK_LIGHT
65,0.770346,0.722871,72.863815,0.000000,0.000000,0.000000,0.001146,0.242518,0.177482,SEEK_LIGHT
66,0.762133,0.717165,73.081772,0.000000,0.000000,0.000000,0.000842,0.244688,0.175312,SEEK_LIGHT
67,0.755349,0.709819,73.321991,0.139995,0.000000,0.000000,0.000625,0.248233,0.171767,SEEK_LIGHT
68,0.750507,0.701069,73.592880,0.253996,0.000000,0.000000,0.000496,0.253114,0.166886,SEEK_LIGHT
69,0.748183,0.691343,73.278725,0.323997,0.306997,0.000000,0.000449,0.600000,0.700000,WALL_FOLLOW_LEFT
70,0.742967,0.682811,72.964569,0.372998,0.000000,0.000000,0.000729,0.600000,0.700000,WALL_FOLLOW_LEFT
71,0.735370,0.676308,73.467316,0.000000,0.000000,0.000000,0.001309,0.290015,0.129985,SEEK_LIGHT
72,0.731846,0.666950,73.153160,0.490000,0.455999,0.000000,0.001885,0.600000,0.700000,WALL_FOLLOW_LEFT
