# Run 9: x_init=0.616, y_init=0.337, heading_init=1.800, lightX=0.747, lightY=0.323
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
29,0.708675,0.336627,-5.246890,0.000000,0.000000,0.000000,0.001684,0.162105,0.257895,SEEK_LIGHT
30,0.713769,0.345232,-5.537921,0.000000,0.000000,0.000000,0.001621,0.163681,0.256319,SEEK_LIGHT
31,0.721118,0.352014,-5.821750,0.000000,0.000000,0.000000,0.001525,0.164827,0.255173,SEEK_LIGHT
32,0.730072,0.356466,-6.101087,0.000000,0.000000,0.000000,0.001411,0.165542,0.254458,SEEK_LIGHT
33,0.739907,0.358277,-6.378622,0.000000,0.000000,0.000000,0.001290,0.165829,0.254171,SEEK_LIGHT
34,0.749862,0.357324,-6.656963,0.000000,0.000000,0.000000,0.001174,0.165701,0.254299,SEEK_LIGHT
35,0.759171,0.353673,-6.938518,0.000000,0.000000,0.000000,0.001069,0.165189,0.254811,SEEK_LIGHT
36,0.767099,0.347579,-7.225318,0.000000,0.000000,0.000000,0.000984,0.164354,0.255646,SEEK_LIGHT
37,0.772980,0.339491,-7.518803,0.000000,0.000000,0.000000,0.000920,0.163291,0.256710,SEEK_LIGHT
38,0.776270,0.330047,-7.819630,0.000000,0.000000,0.000000,0.000879,0.162122,0.257878,SEEK_LIGHT
39,0.776613,0.320053,-8.127597,0.000000,0.000000,0.000000,0.000861,0.160985,0.259015,SEEK_LIGHT
40,0.773911,0.310425,-8.441733,0.000000,0.000000,0.000000,0.000863,0.160004,0.259996,SEEK_LIGHT
41,0.768366,0.302103,-8.760542,0.000000,0.000000,0.000000,0.000881,0.159260,0.260740,SEEK_LIGHT
42,0.760492,0.295939,-9.082305,0.000000,0.000000,0.000000,0.000911,0.158790,0.261210,SEEK_LIGHT
43,0.751073,0.292580,-9.405356,0.000000,0.000000,0.000000,0.000948,0.158585,0.261415,SEEK_LIGHT
44,0.741075,0.292386,-9.728274,0.000000,0.000000,0.000000,0.000987,0.158606,0.261394,SEEK_LIGHT
45,0.731532,0.295375,-10.049971,0.000000,0.000000,0.000000,0.001024,0.158800,0.261200,SEEK_LIGHT
46,0.723423,0.301227,-10.369715,0.000000,0.000000,0.000000,0.001057,0.159111,0.260889,SEEK_LIGHT
47,0.717565,0.309332,-10.687106,0.000000,0.000000,0.000000,0.001083,0.159486,0.260514,SEEK_LIGHT
48,0.714529,0.318860,-11.002028,0.000000,0.000000,0.000000,0.001101,0.159879,0.260121,SEEK_LIGHT
49,0.714594,0.328860,-11.314590,0.000000,0.000000,0.000000,0.001111,0.160254,0.259746,SEEK_LIGHT
50,0.717730,0.338355,-11.625070,0.000000,0.000000,0.000000,0.001113,0.160586,0.259414,SEEK_LIGHT
51,0.723617,0.346438,-11.933860,0.000000,0.000000,0.000000,0.001109,0.160854,0.259146,SEEK_LIGHT
52,0.731683,0.352350,-12.241419,0.000000,0.000000,0.000000,0.001101,0.161050,0.258950,SEEK_LIGHT
53,0.741160,0.355543,-12.548224,0.000000,0.000000,0.000000,0.001089,0.161170,0.258830,SEEK_LIGHT
54,0.751158,0.355724,-12.854736,0.000000,0.000000,0.000000,0.001075,0.161217,0.258783,SEEK_LIGHT
55,0.760745,0.352880,-13.161361,0.000000,0.000000,0.000000,0.001061,0.161199,0.258801,SEEK_LIGHT
56,0.769027,0.347275,-13.468431,0.000000,0.000000,0.000000,0.001048,0.161128,0.258872,SEEK_LIGHT
57,0.775227,0.339429,-13.776183,0.000000,0.000000,0.000000,0.001038,0.161020,0.258980,SEEK_LIGHT
58,0.778759,0.330074,-14.084757,0.000000,0.000000,0.000000,0.001029,0.160889,0.259111,SEEK_LIGHT
59,0.779282,0.320087,-14.394196,0.000000,0.000000,0.000000,0.001024,0.160751,0.259249,SEEK_LIGHT
60,0.776740,0.310416,-14.704458,0.000000,0.000000,0.000000,0.001021,0.160620,0.259380,SEEK_LIGHT
61,0.771367,0.301982,-15.015436,0.000000,0.000000,0.000000,0.001021,0.160506,0.259494,SEEK_LIGHT
62,0.763671,0.295597,-15.326976,0.000000,0.000000,0.000000,0.001023,0.160417,0.259583,SEEK_LIGHT
63,0.754387,0.291879,-15.638903,0.000000,0.000000,0.000000,0.001026,0.160355,0.259645,SEEK_LIGHT
64,0.744411,0.291189,-15.951037,0.000000,0.000000,0.000000,0.001031,0.160322,0.259678,SEEK_LIGHT
65,0.734705,0.293596,-16.263216,0.000000,0.000000,0.000000,0.001035,0.160315,0.259685,SEEK_LIGHT
66,0.726208,0.298868,-16.575302,0.000000,0.000000,0.000000,0.001040,0.160330,0.259670,SEEK_LIGHT
67,0.719739,0.306494,-16.887192,0.000000,0.000000,0.000000,0.001044,0.160361,0.259639,SEEK_LIGHT
68,0.715923,0.315737,-17.198818,0.000000,0.000000,0.000000,0.001048,0.160403,0.259597,SEEK_LIGHT
69,0.715124,0.325705,-17.510149,0.000000,0.000000,0.000000,0.001050,0.160450,0.259550,SEEK_LIGHT
70,0.717417,0.335438,-17.821182,0.000000,0.000000,0.000000,0.001052,0.160497,0.259503,SEEK_LIGHT
71,0.722580,0.344003,-18.131945,0.000000,0.000000,0.000000,0.001052,0.160541,0.259459,SEEK_LIGHT
72,0.730113,0.350579,-18.442480,0.000000,0.000000,0.000000,0.001052,0.160577,0.259423,SEEK_LIGHT
73,0.739296,0.354538,-18.752844,0.000000,0.000000,0.000000,0.001051,0.160604,0.259396,SEEK_LIGHT
74,0.749249,0.355504,-19.063097,0.000000,0.000000,0.000000,0.001050,0.160622,0.259378,SEEK_LIGHT
75,0.759022,0.353384,-19.373299,0.000000,0.000000,0.000000,0.001048,0.160630,0.259370,SEEK_LIGHT
76,0.767682,0.348383,-19.683502,0.000000,0.000000,0.000000,0.001047,0.160630,0.259370,SEEK_LIGHT
77,0.774401,0.340977,-19.993750,0.000000,0.000000,0.000000,0.001045,0.160623,0.259377,SEEK_LIGHT
78,0.778539,0.331874,-20.304073,0.000000,0.000000,0.000000,0.001044,0.160610,0.259390,SEEK_LIGHT
79,0.779699,0.321941,-20.614494,0.000000,0.000000,0.000000,0.001043,0.160595,0.259405,SEEK_LIGHT
80,0.777770,0.312129,-20.925020,0.000000,0.000000,0.000000,0.001042,0.160578,0.259422,SEEK_LIGHT
81,0.772935,0.303376,-21.235647,0.000000,0.000000,0.000000,0.001041,0.160562,0.259438,SEEK_LIGHT
82,0.765656,0.296519,-21.546364,0.000000,0.000000,0.000000,0.001041,0.160548,0.259452,SEEK_LIGHT
83,0.756629,0.292216,-21.857153,0.000000,0.000000,0.000000,0.001042,0.160536,0.259464,SEEK_LIGHT
84,0.746718,0.290881,-22.167995,0.000000,0.000000,0.000000,0.001042,0.160528,0.259472,SEEK_LIGHT
85,0.736874,0.292640,-22.478868,0.000000,0.000000,0.000000,0.001042,0.160523,0.259477,SEEK_LIGHT
86,0.728040,0.297326,-22.789753,0.000000,0.000000,0.000000,0.001043,0.160521,0.259479,SEEK_LIGHT
87,0.721063,0.304490,-23.100632,0.000000,0.000000,0.000000,0.001044,0.160522,0.259478,SEEK_LIGHT
88,0.716612,0.313444,-23.411489,0.000000,0.000000,0.000000,0.001044,0.160525,0.259475,SEEK_LIGHT
89,0.715113,0.323331,-23.722319,0.000000,0.000000,0.000000,0.001045,0.160530,0.259470,SEEK_LIGHT
90,0.716710,0.333203,-24.033112,0.000000,0.000000,0.000000,0.001045,0.160536,0.259464,SEEK_LIGHT
91,0.721249,0.342114,-24.343868,0.000000,0.000000,0.000000,0.001045,0.160541,0.259459,SEEK_LIGHT
92,0.728296,0.349209,-24.654593,0.000000,0.000000,0.000000,0.001045,0.160547,0.259453,SEEK_LIGHT
93,0.737174,0.353810,-24.965286,0.000000,0.000000,0.000000,0.001045,0.160552,0.259448,SEEK_LIGHT
94,0.747034,0.355477,-25.275957,0.000000,0.000000,0.000000,0.001045,0.160555,0.259445,SEEK_LIGHT
95,0.756932,0.354050,-25.586613,0.000000,0.000000,0.000000,0.001045,0.160558,0.259442,SEEK_LIGHT
96,0.765919,0.349665,-25.897261,0.000000,0.000000,0.000000,0.001045,0.160559,0.259441,SEEK_LIGHT
97,0.773137,0.342744,-26.207907,0.000000,0.000000,0.000000,0.001045,0.160559,0.259441,SEEK_LIGHT
98,0.777892,0.333947,-26.518557,0.000000,0.000000,0.000000,0.001044,0.160559,0.259441,SEEK_LIGHT
99,0.779732,0.324117,-26.829214,0.000000,0.000000,0.000000,0.001044,0.160557,0.259443,SEEK_LIGHT
100,0.778478,0.314196,-27.139883,0.000000,0.000000,0.000000,0.001044,0.160555,0.259445,SEEK_LIGHT
101,0.774252,0.305133,-27.450565,0.000000,0.000000,0.000000,0.001044,0.160553,0.259447,SEEK_LIGHT
102,0.767457,0.297796,-27.761259,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
103,0.758745,0.292888,-28.071964,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
104,0.748949,0.290878,-28.382679,0.000000,0.000000,0.000000,0.001044,0.160548,0.259452,SEEK_LIGHT
105,0.739008,0.291959,-28.693401,0.000000,0.000000,0.000000,0.001044,0.160547,0.259453,SEEK_LIGHT
106,0.729873,0.296028,-29.004128,0.000000,0.000000,0.000000,0.001044,0.160546,0.259454,SEEK_LIGHT
107,0.722420,0.302695,-29.314857,0.000000,0.000000,0.000000,0.001044,0.160546,0.259454,SEEK_LIGHT
108,0.717362,0.311322,-29.625586,0.000000,0.000000,0.000000,0.001044,0.160546,0.259454,SEEK_LIGHT
109,0.715184,0.321082,-29.936312,0.000000,0.000000,0.000000,0.001044,0.160546,0.259454,SEEK_LIGHT
110,0.716095,0.331040,-30.247034,0.000000,0.000000,0.000000,0.001044,0.160547,0.259453,SEEK_LIGHT
111,0.720007,0.340244,-30.557753,0.000000,0.000000,0.000000,0.001044,0.160548,0.259452,SEEK_LIGHT
112,0.726545,0.347810,-30.868467,0.000000,0.000000,0.000000,0.001044,0.160548,0.259452,SEEK_LIGHT
113,0.735083,0.353015,-31.179178,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
114,0.744804,0.355361,-31.489885,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
115,0.754777,0.354622,-31.800589,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
116,0.764046,0.350869,-32.111290,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
117,0.771724,0.344463,-32.421989,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
118,0.777076,0.336015,-32.732689,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
119,0.779589,0.326336,-33.043388,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
120,0.779023,0.316352,-33.354088,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
121,0.775431,0.307020,-33.664791,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
122,0.769159,0.299232,-33.975494,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
123,0.760805,0.293735,-34.286201,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
124,0.751171,0.291055,-34.596909,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
125,0.741179,0.291448,-34.907616,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
126,0.731785,0.294878,-35.218323,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
127,0.723890,0.301016,-35.529034,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
128,0.718250,0.309273,-35.839745,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
129,0.715404,0.318860,-36.150455,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
130,0.715625,0.328857,-36.461163,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
131,0.718893,0.338308,-36.771870,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
132,0.724893,0.346308,-37.082577,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
133,0.733052,0.352090,-37.393284,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
134,0.742588,0.355101,-37.703991,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
135,0.752588,0.355052,-38.014698,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
136,0.762094,0.351948,-38.325405,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
137,0.770196,0.346087,-38.636112,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
138,0.776118,0.338029,-38.946819,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
139,0.779293,0.328547,-39.257526,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
140,0.779417,0.318547,-39.568233,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
141,0.776478,0.308989,-39.878941,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
142,0.770757,0.300787,-40.189648,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
143,0.762802,0.294727,-40.500355,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
144,0.753376,0.291389,-40.811062,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
145,0.743380,0.291092,-41.121769,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
146,0.733773,0.293866,-41.432476,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
147,0.725473,0.299444,-41.743183,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
148,0.719277,0.307293,-42.053890,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
149,0.715776,0.316660,-42.364597,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
150,0.715307,0.326649,-42.675304,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
151,0.717915,0.336303,-42.986012,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
152,0.723349,0.344698,-43.296719,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
153,0.731090,0.351029,-43.607426,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
154,0.740395,0.354691,-43.918133,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
155,0.750375,0.355332,-44.228840,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
156,0.760072,0.352891,-44.539547,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
157,0.768559,0.347603,-44.850254,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
158,0.775023,0.339973,-45.160961,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
159,0.778845,0.330732,-45.471668,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
160,0.779658,0.320765,-45.782375,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
161,0.777385,0.311027,-46.093082,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
162,0.772244,0.302449,-46.403790,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
163,0.764727,0.295855,-46.714497,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
164,0.755553,0.291874,-47.025204,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
165,0.745602,0.290889,-47.335911,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
166,0.735826,0.292993,-47.646618,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
167,0.727161,0.297986,-47.957325,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
168,0.720438,0.305388,-48.268032,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
169,0.716300,0.314492,-48.578739,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
170,0.715143,0.324425,-48.889446,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
171,0.717078,0.334236,-49.200153,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
172,0.721920,0.342985,-49.510860,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
173,0.729205,0.349835,-49.821568,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
174,0.738236,0.354130,-50.132275,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
175,0.748148,0.355458,-50.442982,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
176,0.757990,0.353693,-50.753689,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
177,0.766822,0.349002,-51.064396,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
178,0.773797,0.341836,-51.375103,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
179,0.778247,0.332881,-51.685810,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
180,0.779746,0.322994,-51.996517,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
181,0.778151,0.313122,-52.307224,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
182,0.773613,0.304210,-52.617931,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
183,0.766569,0.297113,-52.928638,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
184,0.757692,0.292509,-53.239346,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
185,0.747832,0.290840,-53.550053,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
186,0.737934,0.292264,-53.860760,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
187,0.728946,0.296647,-54.171467,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
188,0.721727,0.303568,-54.482174,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
189,0.716971,0.312365,-54.792881,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
190,0.715132,0.322194,-55.103588,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
191,0.716385,0.332115,-55.414295,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
192,0.720612,0.341178,-55.725002,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
193,0.727408,0.348514,-56.035709,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
194,0.736121,0.353422,-56.346416,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
195,0.745917,0.355431,-56.657124,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
196,0.755858,0.354348,-56.967831,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
197,0.764992,0.350278,-57.278538,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
198,0.772445,0.343610,-57.589245,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
199,0.777502,0.334983,-57.899952,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
200,0.779680,0.325223,-58.210659,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
201,0.778769,0.315265,-58.521366,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
202,0.774857,0.306062,-58.832073,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
203,0.768319,0.298495,-59.142780,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
204,0.759781,0.293290,-59.453487,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
205,0.750060,0.290944,-59.764194,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
206,0.740087,0.291683,-60.074902,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
207,0.730818,0.295435,-60.385609,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
208,0.723140,0.301842,-60.696316,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
209,0.717788,0.310289,-61.007023,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
210,0.715275,0.319968,-61.317730,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
211,0.715841,0.329952,-61.628437,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
212,0.719433,0.339285,-61.939144,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
213,0.725706,0.347072,-62.249851,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
214,0.734059,0.352569,-62.560558,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
215,0.743694,0.355249,-62.871265,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
216,0.753686,0.354855,-63.181973,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
217,0.763079,0.351425,-63.492680,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
218,0.770974,0.345287,-63.803387,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
219,0.776614,0.337030,-64.114090,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
220,0.779460,0.327443,-64.424797,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
221,0.779239,0.317446,-64.735504,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
222,0.775971,0.307995,-65.046211,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
223,0.769971,0.299995,-65.356918,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
224,0.761812,0.294213,-65.667625,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
225,0.752276,0.291202,-65.978333,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
226,0.742276,0.291251,-66.289040,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
227,0.732770,0.294355,-66.599747,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
228,0.724668,0.300216,-66.910454,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
229,0.718746,0.308274,-67.221161,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
230,0.715571,0.317757,-67.531868,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
231,0.715447,0.327756,-67.842575,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
232,0.718386,0.337314,-68.153282,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
233,0.724107,0.345516,-68.463989,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
