# Run 4: x_init=0.862, y_init=0.401, heading_init=-1.539, lightX=0.602, lightY=0.586
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
24,0.671678,0.529035,-3.830440,0.000000,0.000000,0.000000,0.008149,0.209999,0.210001,SEEK_LIGHT
25,0.663958,0.535392,-3.830444,0.000000,0.000000,0.000000,0.006443,0.209999,0.210001,SEEK_LIGHT
26,0.656238,0.541748,-3.830448,0.000000,0.000000,0.000000,0.004938,0.209999,0.210001,SEEK_LIGHT
27,0.648518,0.548105,-3.830452,0.000000,0.000000,0.000000,0.003632,0.209999,0.210001,SEEK_LIGHT
28,0.640799,0.554461,-3.830455,0.000000,0.000000,0.000000,0.002527,0.209999,0.210001,SEEK_LIGHT
29,0.633079,0.560818,-3.830459,0.011999,0.000000,0.000000,0.001622,0.209999,0.210001,SEEK_LIGHT
30,0.625359,0.567174,-3.830463,0.067997,0.000000,0.000000,0.000916,0.209999,0.210001,SEEK_LIGHT
31,0.617640,0.573531,-3.830469,0.122996,0.000000,0.000000,0.000411,0.209999,0.210001,SEEK_LIGHT
32,0.609920,0.579888,-3.830478,0.177994,0.009999,0.000000,0.000105,0.209999,0.210001,SEEK_LIGHT
33,0.602201,0.586245,-3.830756,0.233995,0.075997,0.000000,0.000000,0.209956,0.210044,SEEK_LIGHT
34,0.594483,0.592604,-4.396236,0.288996,0.141995,0.000000,0.000095,0.120001,0.299999,SEEK_LIGHT
35,0.591374,0.602108,-4.911541,0.000000,0.000000,0.000000,0.000359,0.127987,0.292013,SEEK_LIGHT
36,0.593352,0.611910,-5.382359,0.000000,0.000000,0.000000,0.000725,0.135067,0.284933,SEEK_LIGHT
37,0.599562,0.619749,-5.814146,0.000000,0.000000,0.000000,0.001117,0.141279,0.278721,SEEK_LIGHT
38,0.608482,0.624269,-6.211875,0.000000,0.000000,0.000000,0.001475,0.146699,0.273301,SEEK_LIGHT
39,0.618456,0.624982,-5.897716,0.000000,0.000000,0.325997,0.001758,0.700000,0.600000,WALL_FOLLOW_RIGHT
40,0.627722,0.628741,-6.348162,0.000000,0.000000,0.000000,0.002453,0.138309,0.281691,SEEK_LIGHT
41,0.637701,0.628092,-6.034003,0.000000,0.000000,0.480999,0.003012,0.700000,0.600000,WALL_FOLLOW_RIGHT
42,0.647392,0.630558,-6.505498,0.000000,0.000000,0.000000,0.004010,0.134959,0.285041,SEEK_LIGHT
43,0.657146,0.628353,-9.647091,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
44,0.647392,0.630558,-12.788684,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
45,0.657146,0.628353,-15.930277,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
46,0.647392,0.630558,-19.071869,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
47,0.657146,0.628353,-22.213461,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
48,0.647392,0.630558,-25.355053,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
49,0.657146,0.628353,-28.496645,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
50,0.647392,0.630558,-31.638237,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
51,0.657146,0.628353,-34.779831,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
52,0.647392,0.630558,-37.921425,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
53,0.657146,0.628353,-41.063019,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
54,0.647392,0.630558,-44.204613,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
55,0.657146,0.628353,-47.346207,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
56,0.647392,0.630558,-50.487801,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
57,0.657146,0.628353,-53.629395,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
58,0.647392,0.630558,-56.770988,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
59,0.657146,0.628353,-59.912582,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
60,0.647392,0.630558,-63.054176,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
61,0.657146,0.628353,-66.195770,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
62,0.647392,0.630558,-69.337364,0.000000,0.000000,0.000000,0.004010,-0.500000,0.500000,TURN_LEFT
63,0.657146,0.628353,-72.478958,0.000000,0.075997,0.591001,0.004801,-0.500000,0.500000,TURN_LEFT
64,0.647392,0.630558,-72.300095,0.000000,0.000000,0.000000,0.004010,0.238467,0.181533,SEEK_LIGHT
65,0.637402,0.630993,-72.130356,0.001000,0.035998,0.000000,0.003241,0.237015,0.182985,SEEK_LIGHT
66,0.627482,0.629734,-71.966072,0.008999,0.095997,0.086997,0.002526,0.236146,0.183854,SEEK_LIGHT
67,0.617901,0.626869,-71.803070,0.000000,0.132995,0.168994,0.001889,0.235943,0.184057,SEEK_LIGHT
68,0.608912,0.622487,-71.636078,0.000000,0.146995,0.225995,0.001349,0.236578,0.183422,SEEK_LIGHT
69,0.600776,0.616672,-71.457802,0.000000,0.130995,0.258996,0.000917,0.238374,0.181626,SEEK_LIGHT
70,0.593801,0.609507,-71.257477,0.000000,0.064998,0.262996,0.000600,0.241882,0.178118,SEEK_LIGHT
71,0.588391,0.601097,-71.020065,0.000000,0.000000,0.217995,0.000401,0.247785,0.172215,SEEK_LIGHT
72,0.585110,0.591650,-70.731270,0.000000,0.000000,0.056998,0.000312,0.255963,0.164037,SEEK_LIGHT
73,0.584656,0.581660,-70.392159,0.000000,0.000000,0.000000,0.000323,0.263972,0.156028,SEEK_LIGHT
74,0.587551,0.572088,-70.021622,0.000000,0.000000,0.000000,0.000414,0.268973,0.151027,SEEK_LIGHT
75,0.593715,0.564214,-69.639931,0.000000,0.000000,0.000000,0.000561,0.270748,0.149252,SEEK_LIGHT
76,0.602369,0.559203,-69.260216,0.000000,0.000000,0.000000,0.000741,0.270433,0.149567,SEEK_LIGHT
77,0.612264,0.557756,-68.889397,0.000000,0.000000,0.000000,0.000927,0.269017,0.150983,SEEK_LIGHT
78,0.622010,0.559994,-68.530563,0.000000,0.000000,0.000000,0.001099,0.267110,0.152890,SEEK_LIGHT
79,0.630350,0.565511,-68.184624,0.000000,0.000000,0.075997,0.001241,0.265057,0.154943,SEEK_LIGHT
80,0.636325,0.573530,-67.851242,0.000000,0.000000,0.000000,0.001345,0.263059,0.156941,SEEK_LIGHT
81,0.639347,0.583063,-67.529358,0.000000,0.000000,0.000000,0.001407,0.261230,0.158770,SEEK_LIGHT
82,0.639198,0.593061,-67.217476,0.000000,0.000000,0.000000,0.001428,0.259637,0.160363,SEEK_LIGHT
83,0.635989,0.602532,-66.913864,0.000000,0.000000,0.000000,0.001415,0.258321,0.161679,SEEK_LIGHT
84,0.630094,0.610610,-66.616638,0.000000,0.000000,0.000000,0.001375,0.257305,0.162695,SEEK_LIGHT
85,0.622092,0.616608,-66.323845,0.103996,0.000000,0.000000,0.001316,0.256600,0.163400,SEEK_LIGHT
86,0.612700,0.620041,-66.033516,0.204995,0.153995,0.000000,0.001245,0.256207,0.163793,SEEK_LIGHT
87,0.602718,0.620641,-65.743774,0.243996,0.266996,0.213995,0.001172,0.256114,0.163886,SEEK_LIGHT
88,0.592980,0.618364,-65.429619,0.222995,0.316997,0.331997,0.001102,0.700000,0.600000,WALL_FOLLOW_RIGHT
89,0.584423,0.613190,-65.115463,0.081997,0.298996,0.383998,0.001026,0.700000,0.600000,WALL_FOLLOW_RIGHT
90,0.577883,0.605625,-64.801308,0.000000,0.169994,0.364998,0.000950,0.700000,0.600000,WALL_FOLLOW_RIGHT
91,0.574002,0.596409,-64.487152,0.000000,0.000000,0.235995,0.000883,0.700000,0.600000,WALL_FOLLOW_RIGHT
92,0.573158,0.586445,-64.189377,0.000000,0.000000,0.000000,0.000831,0.257393,0.162607,SEEK_LIGHT
93,0.575274,0.576671,-63.882069,0.000000,0.000000,0.000000,0.000809,0.258909,0.161091,SEEK_LIGHT
94,0.580248,0.567996,-63.566525,0.000000,0.000000,0.000000,0.000812,0.260221,0.159779,SEEK_LIGHT
95,0.587669,0.561293,-63.244812,0.000000,0.000000,0.000000,0.000836,0.261202,0.158798,SEEK_LIGHT
96,0.596828,0.557279,-62.919315,0.000000,0.000000,0.000000,0.000876,0.261805,0.158195,SEEK_LIGHT
97,0.606790,0.556406,-62.592297,0.000000,0.000000,0.000000,0.000924,0.262046,0.157954,SEEK_LIGHT
98,0.616504,0.558779,-62.265644,0.000000,0.000000,0.000000,0.000974,0.261988,0.158012,SEEK_LIGHT
99,0.624944,0.564143,-61.940750,0.000000,0.000000,0.000000,0.001023,0.261709,0.158291,SEEK_LIGHT
100,0.631229,0.571921,-61.618511,0.000000,0.000000,0.000000,0.001065,0.261286,0.158714,SEEK_LIGHT
101,0.634728,0.581289,-61.299393,0.000000,0.000000,0.000000,0.001098,0.260789,0.159211,SEEK_LIGHT
102,0.635111,0.591281,-60.983494,0.000000,0.000000,0.000000,0.001121,0.260277,0.159723,SEEK_LIGHT
103,0.632371,0.600898,-60.670635,0.000000,0.000000,0.000000,0.001133,0.259793,0.160207,SEEK_LIGHT
104,0.626804,0.609205,-60.360435,0.000000,0.000000,0.000000,0.001135,0.259370,0.160630,SEEK_LIGHT
105,0.618967,0.615417,-60.052376,0.118996,0.000000,0.000000,0.001129,0.259029,0.160971,SEEK_LIGHT
106,0.609615,0.618959,-59.745865,0.225995,0.172994,0.007999,0.001117,0.258783,0.161217,SEEK_LIGHT
107,0.599631,0.619515,-59.440289,0.263996,0.287996,0.236995,0.001101,0.258634,0.161366,SEEK_LIGHT
108,0.589942,0.617041,-59.126129,0.236995,0.334997,0.353997,0.001083,0.700000,0.600000,WALL_FOLLOW_RIGHT
109,0.581491,0.611694,-58.811970,0.091997,0.313997,0.400998,0.001059,0.700000,0.600000,WALL_FOLLOW_RIGHT
110,0.575107,0.603998,-58.497810,0.000000,0.179994,0.379998,0.001032,0.700000,0.600000,WALL_FOLLOW_RIGHT
111,0.571413,0.594705,-58.183651,0.000000,0.000000,0.246996,0.001004,0.700000,0.600000,WALL_FOLLOW_RIGHT
112,0.570771,0.584726,-57.879616,0.000000,0.000000,0.000000,0.000978,0.258389,0.161611,SEEK_LIGHT
113,0.573147,0.575012,-57.572277,0.000000,0.000000,0.000000,0.000962,0.258915,0.161085,SEEK_LIGHT
114,0.578350,0.566472,-57.261894,0.000000,0.000000,0.000000,0.000957,0.259399,0.160601,SEEK_LIGHT
115,0.585912,0.559929,-56.948982,0.000000,0.000000,0.000000,0.000960,0.259801,0.160199,SEEK_LIGHT
116,0.595122,0.556032,-56.634212,0.000000,0.000000,0.000000,0.000970,0.260097,0.159903,SEEK_LIGHT
117,0.605085,0.555178,-56.318310,0.000000,0.000000,0.000000,0.000985,0.260277,0.159723,SEEK_LIGHT
118,0.614821,0.557461,-56.001961,0.000000,0.000000,0.000000,0.001003,0.260348,0.159652,SEEK_LIGHT
119,0.623363,0.562660,-55.685760,0.000000,0.000000,0.000000,0.001021,0.260325,0.159675,SEEK_LIGHT
120,0.629866,0.570257,-55.370167,0.000000,0.000000,0.000000,0.001038,0.260228,0.159772,SEEK_LIGHT
121,0.633689,0.579498,-55.055492,0.000000,0.000000,0.000000,0.001053,0.260082,0.159918,SEEK_LIGHT
122,0.634464,0.589467,-54.741913,0.000000,0.000000,0.000000,0.001064,0.259908,0.160092,SEEK_LIGHT
123,0.632127,0.599190,-54.429470,0.000000,0.000000,0.000000,0.001071,0.259727,0.160273,SEEK_LIGHT
124,0.626913,0.607724,-54.118107,0.000000,0.000000,0.000000,0.001075,0.259555,0.160445,SEEK_LIGHT
125,0.619336,0.614250,-53.807678,0.103996,0.000000,0.000000,0.001076,0.259406,0.160594,SEEK_LIGHT
126,0.610128,0.618150,-53.497997,0.220995,0.156995,0.000000,0.001073,0.259287,0.160713,SEEK_LIGHT
127,0.600169,0.619058,-53.188843,0.266996,0.281996,0.221995,0.001069,0.259203,0.160796,SEEK_LIGHT
128,0.590407,0.616893,-52.874683,0.247996,0.335997,0.348997,0.001063,0.700000,0.600000,WALL_FOLLOW_RIGHT
129,0.581791,0.611817,-52.560524,0.119996,0.322997,0.402998,0.001053,0.700000,0.600000,WALL_FOLLOW_RIGHT
130,0.575165,0.604327,-52.246365,0.000000,0.206995,0.389998,0.001041,0.700000,0.600000,WALL_FOLLOW_RIGHT
131,0.571178,0.595156,-51.932205,0.000000,0.000000,0.272996,0.001026,0.700000,0.600000,WALL_FOLLOW_RIGHT
132,0.570220,0.585202,-51.625320,0.000000,0.000000,0.000000,0.001011,0.258843,0.161157,SEEK_LIGHT
133,0.572314,0.575424,-51.316700,0.000000,0.000000,0.000000,0.001002,0.259119,0.160881,SEEK_LIGHT
134,0.577279,0.566743,-51.006462,0.000000,0.000000,0.000000,0.000998,0.259376,0.160624,SEEK_LIGHT
135,0.584657,0.559993,-50.694855,0.000000,0.000000,0.000000,0.000999,0.259594,0.160406,SEEK_LIGHT
136,0.593750,0.555830,-50.382210,0.000000,0.000000,0.000000,0.001003,0.259759,0.160241,SEEK_LIGHT
137,0.603682,0.554666,-50.068890,0.000000,0.000000,0.000000,0.001011,0.259866,0.160134,SEEK_LIGHT
138,0.613489,0.556619,-49.755253,0.000000,0.000000,0.000000,0.001020,0.259917,0.160083,SEEK_LIGHT
139,0.622215,0.561503,-49.441620,0.000000,0.000000,0.000000,0.001030,0.259916,0.160084,SEEK_LIGHT
140,0.629009,0.568840,-49.128246,0.000000,0.000000,0.000000,0.001039,0.259875,0.160125,SEEK_LIGHT
141,0.633210,0.577915,-48.815319,0.000000,0.000000,0.000000,0.001047,0.259804,0.160196,SEEK_LIGHT
142,0.634414,0.587842,-48.502949,0.000000,0.000000,0.000000,0.001053,0.259715,0.160285,SEEK_LIGHT
143,0.632508,0.597659,-48.191177,0.000000,0.000000,0.000000,0.001058,0.259620,0.160380,SEEK_LIGHT
144,0.627683,0.606418,-47.879986,0.000000,0.000000,0.000000,0.001060,0.259528,0.160472,SEEK_LIGHT
145,0.620408,0.613279,-47.569313,0.079997,0.000000,0.000000,0.001061,0.259445,0.160555,SEEK_LIGHT
146,0.611384,0.617587,-47.259064,0.209995,0.131995,0.000000,0.001060,0.259378,0.160622,SEEK_LIGHT
147,0.601475,0.618935,-46.949120,0.264996,0.269996,0.196995,0.001058,0.259329,0.160671,SEEK_LIGHT
148,0.591627,0.617196,-46.634960,0.255996,0.332997,0.336997,0.001055,0.700000,0.600000,WALL_FOLLOW_RIGHT
149,0.582799,0.612499,-46.320801,0.148995,0.329997,0.398998,0.001049,0.700000,0.600000,WALL_FOLLOW_RIGHT
150,0.575854,0.605304,-46.006641,0.000000,0.233995,0.396998,0.001040,0.700000,0.600000,WALL_FOLLOW_RIGHT
151,0.571472,0.596315,-45.692482,0.000000,0.000000,0.299996,0.001029,0.700000,0.600000,WALL_FOLLOW_RIGHT
152,0.570083,0.586412,-45.384628,0.000000,0.000000,0.000000,0.001018,0.258997,0.161003,SEEK_LIGHT
153,0.571760,0.576554,-45.075451,0.000000,0.000000,0.000000,0.001011,0.259207,0.160793,SEEK_LIGHT
154,0.576356,0.567673,-44.765049,0.000000,0.000000,0.000000,0.001009,0.259402,0.160598,SEEK_LIGHT
155,0.583446,0.560621,-44.453613,0.000000,0.000000,0.000000,0.001009,0.259566,0.160434,SEEK_LIGHT
156,0.592356,0.556080,-44.141399,0.000000,0.000000,0.000000,0.001013,0.259690,0.160310,SEEK_LIGHT
157,0.602230,0.554496,-43.828682,0.000000,0.000000,0.000000,0.001019,0.259770,0.160230,SEEK_LIGHT
158,0.612112,0.556026,-43.515732,0.000000,0.000000,0.000000,0.001026,0.259807,0.160193,SEEK_LIGHT
159,0.621043,0.560524,-43.202793,0.000000,0.000000,0.000000,0.001033,0.259806,0.160194,SEEK_LIGHT
160,0.628156,0.567554,-42.890057,0.000000,0.000000,0.000000,0.001040,0.259774,0.160226,SEEK_LIGHT
161,0.632761,0.576430,-42.577663,0.000000,0.000000,0.000000,0.001046,0.259719,0.160281,SEEK_LIGHT
162,0.634415,0.586292,-42.265697,0.000000,0.000000,0.000000,0.001051,0.259651,0.160349,SEEK_LIGHT
163,0.632962,0.596186,-41.954189,0.000000,0.000000,0.000000,0.001055,0.259578,0.160422,SEEK_LIGHT
164,0.628546,0.605159,-41.643127,0.000000,0.000000,0.000000,0.001056,0.259507,0.160493,SEEK_LIGHT
165,0.621597,0.612349,-41.332462,0.051998,0.000000,0.000000,0.001057,0.259444,0.160556,SEEK_LIGHT
166,0.612782,0.617071,-41.022114,0.195995,0.101996,0.000000,0.001056,0.259393,0.160607,SEEK_LIGHT
167,0.602946,0.618875,-40.711998,0.260996,0.254996,0.167994,0.001054,0.259356,0.160644,SEEK_LIGHT
168,0.593028,0.617592,-40.397839,0.261996,0.327997,0.320997,0.001052,0.700000,0.600000,WALL_FOLLOW_RIGHT
169,0.583993,0.613306,-40.083679,0.173994,0.334997,0.393998,0.001047,0.700000,0.600000,WALL_FOLLOW_RIGHT
170,0.576724,0.606439,-39.769520,0.000000,0.256996,0.401998,0.001039,0.700000,0.600000,WALL_FOLLOW_RIGHT
171,0.571934,0.597661,-39.455360,0.000000,0.000000,0.322997,0.001030,0.700000,0.600000,WALL_FOLLOW_RIGHT
172,0.570090,0.587832,-39.147221,0.000000,0.000000,0.040998,0.001020,0.259042,0.160958,SEEK_LIGHT
173,0.571313,0.577908,-38.837864,0.000000,0.000000,0.000000,0.001014,0.259236,0.160764,SEEK_LIGHT
174,0.575501,0.568826,-38.527386,0.000000,0.000000,0.000000,0.001011,0.259414,0.160586,SEEK_LIGHT
175,0.582262,0.561459,-38.215965,0.000000,0.000000,0.000000,0.001012,0.259564,0.160436,SEEK_LIGHT
176,0.590956,0.556517,-37.903839,0.000000,0.000000,0.000000,0.001016,0.259676,0.160324,SEEK_LIGHT
177,0.600747,0.554484,-37.591263,0.000000,0.000000,0.000000,0.001021,0.259748,0.160252,SEEK_LIGHT
178,0.610689,0.555561,-37.278484,0.273996,0.000000,0.000000,0.001028,0.259780,0.160220,SEEK_LIGHT
179,0.619817,0.559644,-36.965725,0.000000,0.322997,0.000000,0.001034,0.259777,0.160223,SEEK_LIGHT
180,0.627246,0.566338,-36.651566,0.000000,0.000000,0.386998,0.001041,0.700000,0.600000,WALL_FOLLOW_RIGHT
181,0.632243,0.575000,-36.339592,0.000000,0.000000,0.000000,0.001045,0.259652,0.160348,SEEK_LIGHT
182,0.634340,0.584778,-36.027927,0.000000,0.000000,0.000000,0.001049,0.259603,0.160397,SEEK_LIGHT
183,0.633338,0.594727,-35.716602,0.000000,0.000000,0.000000,0.001052,0.259549,0.160451,SEEK_LIGHT
184,0.629336,0.603892,-35.405605,0.000000,0.000000,0.000000,0.001053,0.259497,0.160503,SEEK_LIGHT
185,0.622722,0.611392,-35.094902,0.020999,0.000000,0.000000,0.001053,0.259450,0.160550,SEEK_LIGHT
186,0.614132,0.616511,-34.784443,0.180994,0.069997,0.000000,0.001053,0.259411,0.160589,SEEK_LIGHT
187,0.604388,0.618761,-34.474159,0.255996,0.238995,0.134995,0.001052,0.259383,0.160617,SEEK_LIGHT
188,0.594423,0.617928,-34.160000,0.265996,0.320997,0.304997,0.001050,0.700000,0.600000,WALL_FOLLOW_RIGHT
189,0.585203,0.614057,-33.845840,0.194995,0.337997,0.387998,0.001046,0.700000,0.600000,WALL_FOLLOW_RIGHT
190,0.577630,0.607526,-33.531681,0.000000,0.275996,0.404998,0.001039,0.700000,0.600000,WALL_FOLLOW_RIGHT
191,0.572446,0.598974,-33.217522,0.000000,0.039998,0.342997,0.001031,0.700000,0.600000,WALL_FOLLOW_RIGHT
192,0.570158,0.589239,-32.909157,0.000000,0.000000,0.106996,0.001021,0.259078,0.160922,SEEK_LIGHT
193,0.570933,0.579269,-32.599667,0.000000,0.000000,0.000000,0.001016,0.259257,0.160743,SEEK_LIGHT
194,0.574708,0.570009,-32.289143,0.000000,0.000000,0.000000,0.001014,0.259422,0.160578,SEEK_LIGHT
195,0.581132,0.562345,-31.977755,0.000000,0.000000,0.000000,0.001015,0.259559,0.160441,SEEK_LIGHT
196,0.589594,0.557018,-31.665720,0.000000,0.000000,0.000000,0.001018,0.259662,0.160338,SEEK_LIGHT
197,0.599284,0.554546,-31.353275,0.000000,0.000000,0.000000,0.001023,0.259727,0.160273,SEEK_LIGHT
198,0.609264,0.555172,-31.040649,0.229995,0.000000,0.000000,0.001029,0.259756,0.160244,SEEK_LIGHT
199,0.618569,0.558837,-30.728045,0.000000,0.237995,0.000000,0.001035,0.259753,0.160247,SEEK_LIGHT
200,0.626294,0.565186,-30.415625,0.000000,0.000000,0.302996,0.001041,0.259723,0.160277,SEEK_LIGHT
201,0.631695,0.573602,-30.103504,0.000000,0.000000,0.000000,0.001046,0.259676,0.160324,SEEK_LIGHT
202,0.634250,0.583270,-29.791752,0.000000,0.000000,0.000000,0.001050,0.259617,0.160383,SEEK_LIGHT
203,0.633717,0.593256,-29.480391,0.000000,0.000000,0.000000,0.001053,0.259555,0.160445,SEEK_LIGHT
204,0.630149,0.602598,-29.169407,0.000000,0.000000,0.000000,0.001055,0.259494,0.160506,SEEK_LIGHT
205,0.623895,0.610401,-28.858757,0.000000,0.000000,0.000000,0.001055,0.259441,0.160559,SEEK_LIGHT
206,0.615555,0.615918,-28.548376,0.162994,0.032999,0.000000,0.001054,0.259399,0.160601,SEEK_LIGHT
207,0.605928,0.618624,-28.238188,0.248996,0.219995,0.097996,0.001053,0.259368,0.160632,SEEK_LIGHT
208,0.595934,0.618263,-27.928112,0.268996,0.312997,0.285996,0.001051,0.259350,0.160650,SEEK_LIGHT
209,0.586528,0.614870,-27.613953,0.214995,0.340997,0.379998,0.001049,0.700000,0.600000,WALL_FOLLOW_RIGHT
210,0.578630,0.608735,-27.299793,0.007999,0.293996,0.406998,0.001044,0.700000,0.600000,WALL_FOLLOW_RIGHT
211,0.573015,0.600461,-26.985634,0.000000,0.101996,0.360997,0.001037,0.700000,0.600000,WALL_FOLLOW_RIGHT
212,0.570231,0.590856,-26.043156,0.000000,0.000000,0.167994,0.001029,0.800000,0.500000,WALL_FOLLOW_RIGHT
213,0.576365,0.582959,-25.855143,0.000000,0.000000,0.000000,0.000669,0.239923,0.180077,SEEK_LIGHT
214,0.583867,0.576347,-25.633835,0.000000,0.000000,0.000000,0.000430,0.245222,0.174778,SEEK_LIGHT
215,0.592638,0.571543,-25.361958,0.000000,0.000000,0.000000,0.000309,0.253271,0.166729,SEEK_LIGHT
216,0.602376,0.569271,-25.033930,0.000000,0.000000,0.000000,0.000294,0.262207,0.157793,SEEK_LIGHT
217,0.612328,0.570257,-24.666552,0.000000,0.000000,0.000000,0.000368,0.268470,0.151530,SEEK_LIGHT
218,0.621260,0.574752,-24.282965,0.000000,0.000000,0.000000,0.000507,0.271050,0.148950,SEEK_LIGHT
219,0.627862,0.582263,-23.899088,0.000000,0.000000,0.000000,0.000686,0.271096,0.148904,SEEK_LIGHT
220,0.631170,0.591700,-23.523409,0.000000,0.000000,0.000000,0.000879,0.269791,0.150209,SEEK_LIGHT
221,0.630785,0.601693,-23.159792,0.000000,0.000000,0.000000,0.001062,0.267871,0.152129,SEEK_LIGHT
222,0.626871,0.610895,-22.809519,0.000000,0.000000,0.000000,0.001218,0.265748,0.154252,SEEK_LIGHT
223,0.620036,0.618196,-22.472420,0.055998,0.000000,0.000000,0.001336,0.263651,0.156349,SEEK_LIGHT
224,0.611172,0.622825,-22.147503,0.207995,0.118996,0.000000,0.001410,0.261712,0.158288,SEEK_LIGHT
225,0.601294,0.624382,-21.833305,0.268996,0.268996,0.189995,0.001442,0.260006,0.159994,SEEK_LIGHT
226,0.591419,0.622810,-21.519146,0.263996,0.335997,0.335997,0.001436,0.700000,0.600000,WALL_FOLLOW_RIGHT
227,0.582512,0.618263,-21.204987,0.164994,0.337997,0.402998,0.001394,0.700000,0.600000,WALL_FOLLOW_RIGHT
228,0.575446,0.611187,-20.890827,0.000000,0.248996,0.403998,0.001318,0.700000,0.600000,WALL_FOLLOW_RIGHT
229,0.570913,0.602273,-20.576668,0.000000,0.000000,0.315997,0.001217,0.700000,0.600000,WALL_FOLLOW_RIGHT
