# Run 10: x_init=0.491, y_init=0.719, heading_init=1.455, lightX=0.192, lightY=0.585
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
26,0.448819,0.693691,-65.567833,0.000000,0.000000,0.000000,0.077672,0.698810,0.701190,SEEK_LIGHT
27,0.439630,0.689745,-65.570930,0.000000,0.000000,0.000000,0.072198,0.699507,0.700493,SEEK_LIGHT
28,0.430429,0.685828,-65.572220,0.000000,0.000000,0.000000,0.066924,0.699795,0.700205,SEEK_LIGHT
29,0.421224,0.681923,-65.572754,0.000000,0.000000,0.000000,0.061850,0.699915,0.700085,SEEK_LIGHT
30,0.412016,0.678022,-65.572983,0.000000,0.000000,0.000000,0.056976,0.699964,0.700036,SEEK_LIGHT
31,0.402807,0.674124,-65.573074,0.000000,0.000000,0.000000,0.052302,0.699985,0.700015,SEEK_LIGHT
32,0.393598,0.670226,-65.573082,0.000000,0.000000,0.000000,0.047828,0.209998,0.210002,SEEK_LIGHT
33,0.384389,0.666329,-65.573090,0.000000,0.000000,0.000000,0.043554,0.209998,0.210002,SEEK_LIGHT
34,0.375179,0.662431,-65.573097,0.000000,0.000000,0.000000,0.039481,0.209998,0.210002,SEEK_LIGHT
35,0.365970,0.658534,-65.573105,0.000000,0.000000,0.000000,0.035607,0.209999,0.210001,SEEK_LIGHT
36,0.356761,0.654636,-65.573112,0.000000,0.000000,0.000000,0.031933,0.209999,0.210001,SEEK_LIGHT
37,0.347552,0.650739,-65.573120,0.000000,0.000000,0.000000,0.028459,0.209999,0.210001,SEEK_LIGHT
38,0.338342,0.646842,-65.573128,0.000000,0.000000,0.000000,0.025185,0.209999,0.210001,SEEK_LIGHT
39,0.329133,0.642945,-65.573135,0.000000,0.000000,0.000000,0.022111,0.209999,0.210001,SEEK_LIGHT
40,0.319923,0.639048,-65.573135,0.000000,0.000000,0.000000,0.019237,0.209999,0.210001,SEEK_LIGHT
41,0.310714,0.635151,-65.573143,0.000000,0.000000,0.000000,0.016563,0.209999,0.210001,SEEK_LIGHT
42,0.301505,0.631254,-65.573143,0.000000,0.000000,0.000000,0.014089,0.210000,0.210000,SEEK_LIGHT
43,0.292295,0.627357,-65.573143,0.000000,0.000000,0.000000,0.011815,0.209999,0.210001,SEEK_LIGHT
44,0.283086,0.623460,-65.573151,0.000000,0.000000,0.000000,0.009741,0.209999,0.210001,SEEK_LIGHT
45,0.273876,0.619563,-65.573151,0.000000,0.000000,0.000000,0.007867,0.210000,0.210000,SEEK_LIGHT
46,0.264667,0.615666,-65.573151,0.000000,0.000000,0.000000,0.006193,0.209999,0.210001,SEEK_LIGHT
47,0.255457,0.611769,-65.573158,0.000000,0.000000,0.000000,0.004719,0.209999,0.210001,SEEK_LIGHT
48,0.246248,0.607872,-65.573158,0.000000,0.000000,0.000000,0.003445,0.210000,0.210000,SEEK_LIGHT
49,0.237038,0.603975,-65.573166,0.000000,0.000000,0.000000,0.002371,0.209999,0.210001,SEEK_LIGHT
50,0.227829,0.600079,-65.573166,0.000000,0.000000,0.000000,0.001497,0.209999,0.210001,SEEK_LIGHT
51,0.218619,0.596182,-65.573174,0.000000,0.000000,0.000000,0.000824,0.209999,0.210001,SEEK_LIGHT
52,0.209410,0.592285,-65.573181,0.000000,0.000000,0.000000,0.000350,0.209999,0.210001,SEEK_LIGHT
53,0.200200,0.588389,-65.573189,0.000000,0.000000,0.000000,0.000076,0.209998,0.210002,SEEK_LIGHT
54,0.190991,0.584492,-66.138603,0.000000,0.000000,0.000000,0.000002,0.120011,0.299989,SEEK_LIGHT
55,0.181127,0.586136,-66.692780,0.000000,0.000000,0.000000,0.000124,0.121800,0.298200,SEEK_LIGHT
56,0.173604,0.592725,-67.199692,0.000000,0.000000,0.000000,0.000405,0.129323,0.290677,SEEK_LIGHT
57,0.170227,0.602137,-67.663719,0.000000,0.000000,0.000000,0.000776,0.136148,0.283852,SEEK_LIGHT
58,0.171419,0.612066,-68.089874,0.000000,0.000000,0.000000,0.001164,0.142175,0.277825,SEEK_LIGHT
59,0.176608,0.620614,-68.482910,0.000000,0.000000,0.000000,0.001511,0.147447,0.272553,SEEK_LIGHT
60,0.184676,0.626523,-68.847206,0.000000,0.000000,0.000000,0.001781,0.152020,0.267980,SEEK_LIGHT
61,0.194319,0.629169,-69.186829,0.000000,0.000000,0.000000,0.001955,0.155948,0.264052,SEEK_LIGHT
62,0.204294,0.628452,-69.505547,0.000000,0.000000,0.000000,0.002035,0.159274,0.260726,SEEK_LIGHT
63,0.213541,0.624645,-69.806915,0.000000,0.000000,0.000000,0.002028,0.162035,0.257965,SEEK_LIGHT
64,0.221241,0.618265,-70.094337,0.000000,0.000000,0.000000,0.001951,0.164255,0.255745,SEEK_LIGHT
65,0.226817,0.609964,-70.371117,0.000000,0.000000,0.000000,0.001822,0.165950,0.254050,SEEK_LIGHT
66,0.229913,0.600455,-70.640518,0.000000,0.000000,0.000000,0.001662,0.167124,0.252876,SEEK_LIGHT
67,0.230366,0.590466,-70.905823,0.000000,0.000000,0.000000,0.001487,0.167776,0.252224,SEEK_LIGHT
68,0.228184,0.580707,-71.170341,0.000000,0.000000,0.000000,0.001314,0.167901,0.252099,SEEK_LIGHT
69,0.223526,0.571858,-71.437355,0.000000,0.000000,0.000000,0.001155,0.167503,0.252497,SEEK_LIGHT
70,0.216698,0.564551,-71.709991,0.000000,0.000000,0.000000,0.001019,0.166609,0.253391,SEEK_LIGHT
71,0.208156,0.559353,-71.990906,0.000000,0.000000,0.000000,0.000913,0.165291,0.254709,SEEK_LIGHT
72,0.198507,0.556727,-72.281914,0.000000,0.000000,0.000000,0.000839,0.163684,0.256316,SEEK_LIGHT
73,0.188510,0.556980,-72.583618,0.000000,0.000000,0.000000,0.000799,0.161983,0.258017,SEEK_LIGHT
74,0.179040,0.560191,-72.895241,0.000000,0.000000,0.000000,0.000788,0.160404,0.259596,SEEK_LIGHT
75,0.171010,0.566152,-73.214882,0.000000,0.000000,0.000000,0.000804,0.159128,0.260872,SEEK_LIGHT
76,0.165261,0.574334,-73.540001,0.000000,0.000000,0.000000,0.000839,0.158255,0.261745,SEEK_LIGHT
77,0.162426,0.583924,-73.867973,0.000000,0.000000,0.000000,0.000887,0.157801,0.262199,SEEK_LIGHT
78,0.162831,0.593916,-74.196487,0.000000,0.000000,0.000000,0.000941,0.157716,0.262284,SEEK_LIGHT
79,0.166439,0.603242,-74.523743,0.000000,0.000000,0.000000,0.000996,0.157916,0.262084,SEEK_LIGHT
80,0.172853,0.610915,-74.848503,0.000000,0.000000,0.000000,0.001045,0.158313,0.261687,SEEK_LIGHT
81,0.181379,0.616139,-75.170044,0.000000,0.000000,0.000000,0.001087,0.158825,0.261175,SEEK_LIGHT
82,0.191120,0.618401,-75.488091,0.000000,0.000000,0.000000,0.001117,0.159381,0.260619,SEEK_LIGHT
83,0.201080,0.617504,-75.802711,0.000000,0.000000,0.000000,0.001135,0.159927,0.260073,SEEK_LIGHT
84,0.210273,0.613568,-76.114220,0.000000,0.000000,0.000000,0.001143,0.160422,0.259578,SEEK_LIGHT
85,0.217817,0.607004,-76.423119,0.000000,0.000000,0.000000,0.001141,0.160837,0.259163,SEEK_LIGHT
86,0.223009,0.598458,-76.730019,0.000000,0.000000,0.000000,0.001131,0.161156,0.258844,SEEK_LIGHT
87,0.225377,0.588742,-77.035568,0.000000,0.000000,0.000000,0.001115,0.161370,0.258630,SEEK_LIGHT
88,0.224712,0.578764,-77.340431,0.000000,0.000000,0.000000,0.001097,0.161479,0.258521,SEEK_LIGHT
89,0.221082,0.569446,-77.645218,0.000000,0.000000,0.000000,0.001077,0.161492,0.258508,SEEK_LIGHT
90,0.214824,0.561647,-77.950432,0.000000,0.000000,0.000000,0.001058,0.161423,0.258577,SEEK_LIGHT
91,0.206511,0.556088,-78.256485,0.000000,0.000000,0.000000,0.001041,0.161290,0.258710,SEEK_LIGHT
92,0.196910,0.553292,-78.563629,0.000000,0.000000,0.000000,0.001028,0.161116,0.258884,SEEK_LIGHT
93,0.186913,0.553531,-78.871994,0.000000,0.000000,0.000000,0.001018,0.160922,0.259078,SEEK_LIGHT
94,0.177459,0.556792,-79.181572,0.000000,0.000000,0.000000,0.001013,0.160729,0.259271,SEEK_LIGHT
95,0.169449,0.562778,-79.492249,0.000000,0.000000,0.000000,0.001011,0.160554,0.259446,SEEK_LIGHT
96,0.163652,0.570926,-79.803825,0.000000,0.000000,0.000000,0.001013,0.160411,0.259589,SEEK_LIGHT
97,0.160632,0.580459,-80.116066,0.000000,0.000000,0.000000,0.001017,0.160305,0.259695,SEEK_LIGHT
98,0.160686,0.590459,-80.428711,0.000000,0.000000,0.000000,0.001022,0.160241,0.259759,SEEK_LIGHT
99,0.163814,0.599957,-80.741508,0.000000,0.000000,0.000000,0.001029,0.160216,0.259784,SEEK_LIGHT
100,0.169713,0.608032,-81.054253,0.000000,0.000000,0.000000,0.001036,0.160225,0.259775,SEEK_LIGHT
101,0.177810,0.613901,-81.366776,0.000000,0.000000,0.000000,0.001042,0.160261,0.259739,SEEK_LIGHT
102,0.187319,0.616995,-81.678955,0.000000,0.000000,0.000000,0.001047,0.160315,0.259685,SEEK_LIGHT
103,0.197319,0.617020,-81.990723,0.000000,0.000000,0.000000,0.001052,0.160380,0.259620,SEEK_LIGHT
104,0.206844,0.613976,-82.302071,0.000000,0.000000,0.000000,0.001054,0.160448,0.259552,SEEK_LIGHT
105,0.214979,0.608160,-82.613014,0.000000,0.000000,0.000000,0.001056,0.160512,0.259488,SEEK_LIGHT
106,0.220945,0.600134,-82.923607,0.000000,0.000000,0.000000,0.001056,0.160568,0.259432,SEEK_LIGHT
107,0.224172,0.590669,-83.233917,0.000000,0.000000,0.000000,0.001055,0.160612,0.259388,SEEK_LIGHT
108,0.224355,0.580671,-83.544037,0.000000,0.000000,0.000000,0.001053,0.160643,0.259357,SEEK_LIGHT
109,0.221477,0.571094,-83.854050,0.000000,0.000000,0.000000,0.001051,0.160660,0.259340,SEEK_LIGHT
110,0.215816,0.562851,-84.164032,0.000000,0.000000,0.000000,0.001049,0.160665,0.259335,SEEK_LIGHT
111,0.207910,0.556728,-84.474052,0.000000,0.000000,0.000000,0.001046,0.160659,0.259341,SEEK_LIGHT
112,0.198512,0.553309,-84.784164,0.000000,0.000000,0.000000,0.001044,0.160644,0.259356,SEEK_LIGHT
113,0.188520,0.552920,-85.094406,0.000000,0.000000,0.000000,0.001043,0.160624,0.259376,SEEK_LIGHT
114,0.178886,0.555601,-85.404793,0.000000,0.000000,0.000000,0.001041,0.160600,0.259400,SEEK_LIGHT
115,0.170531,0.561096,-85.715324,0.000000,0.000000,0.000000,0.001041,0.160577,0.259423,SEEK_LIGHT
116,0.164255,0.568882,-86.025993,0.000000,0.000000,0.000000,0.001040,0.160555,0.259445,SEEK_LIGHT
117,0.160659,0.578213,-86.336777,0.000000,0.000000,0.000000,0.001040,0.160537,0.259463,SEEK_LIGHT
118,0.160089,0.588197,-86.647652,0.000000,0.000000,0.000000,0.001041,0.160523,0.259477,SEEK_LIGHT
119,0.162601,0.597876,-86.958580,0.000000,0.000000,0.000000,0.001041,0.160514,0.259486,SEEK_LIGHT
120,0.167953,0.606323,-87.269539,0.000000,0.000000,0.000000,0.001042,0.160510,0.259490,SEEK_LIGHT
121,0.175633,0.612728,-87.580498,0.000000,0.000000,0.000000,0.001043,0.160509,0.259491,SEEK_LIGHT
122,0.184905,0.616475,-87.891434,0.000000,0.000000,0.000000,0.001044,0.160513,0.259487,SEEK_LIGHT
123,0.194878,0.617206,-88.202332,0.000000,0.000000,0.000000,0.001044,0.160519,0.259481,SEEK_LIGHT
124,0.204597,0.614851,-88.513184,0.000000,0.000000,0.000000,0.001045,0.160526,0.259474,SEEK_LIGHT
125,0.213129,0.609636,-88.823982,0.000000,0.000000,0.000000,0.001045,0.160534,0.259466,SEEK_LIGHT
126,0.219658,0.602061,-89.134735,0.000000,0.000000,0.000000,0.001046,0.160542,0.259457,SEEK_LIGHT
127,0.223558,0.592853,-89.445442,0.000000,0.000000,0.000000,0.001046,0.160549,0.259450,SEEK_LIGHT
128,0.224457,0.582894,-89.756111,0.000000,0.000000,0.000000,0.001046,0.160555,0.259445,SEEK_LIGHT
129,0.222267,0.573136,-90.066757,0.000000,0.000000,0.000000,0.001045,0.160560,0.259440,SEEK_LIGHT
130,0.217200,0.564515,-90.377380,0.000000,0.000000,0.000000,0.001045,0.160562,0.259438,SEEK_LIGHT
131,0.209741,0.557855,-90.688004,0.000000,0.000000,0.000000,0.001045,0.160563,0.259437,SEEK_LIGHT
132,0.200602,0.553794,-90.998627,0.000000,0.000000,0.000000,0.001045,0.160563,0.259437,SEEK_LIGHT
133,0.190660,0.552721,-91.309258,0.000000,0.000000,0.000000,0.001044,0.160562,0.259438,SEEK_LIGHT
134,0.180866,0.554738,-91.619904,0.000000,0.000000,0.000000,0.001044,0.160559,0.259441,SEEK_LIGHT
135,0.172156,0.559652,-91.930565,0.000000,0.000000,0.000000,0.001044,0.160556,0.259444,SEEK_LIGHT
136,0.165366,0.566993,-92.241249,0.000000,0.000000,0.000000,0.001044,0.160553,0.259447,SEEK_LIGHT
137,0.161145,0.576059,-92.551949,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
138,0.159898,0.585981,-92.862663,0.000000,0.000000,0.000000,0.001044,0.160548,0.259452,SEEK_LIGHT
139,0.161745,0.595809,-93.173386,0.000000,0.000000,0.000000,0.001044,0.160547,0.259453,SEEK_LIGHT
140,0.166507,0.604602,-93.484123,0.000000,0.000000,0.000000,0.001044,0.160545,0.259455,SEEK_LIGHT
141,0.173730,0.611517,-93.794861,0.000000,0.000000,0.000000,0.001044,0.160545,0.259455,SEEK_LIGHT
142,0.182722,0.615893,-94.105598,0.000000,0.000000,0.000000,0.001044,0.160544,0.259456,SEEK_LIGHT
143,0.192621,0.617310,-94.416336,0.000000,0.000000,0.000000,0.001044,0.160545,0.259455,SEEK_LIGHT
144,0.202479,0.615633,-94.727066,0.000000,0.000000,0.000000,0.001044,0.160545,0.259455,SEEK_LIGHT
145,0.211353,0.611021,-95.037796,0.000000,0.000000,0.000000,0.001044,0.160546,0.259454,SEEK_LIGHT
146,0.218391,0.603918,-95.348518,0.000000,0.000000,0.000000,0.001044,0.160547,0.259453,SEEK_LIGHT
147,0.222920,0.595002,-95.659233,0.000000,0.000000,0.000000,0.001044,0.160548,0.259452,SEEK_LIGHT
148,0.224507,0.585129,-95.969940,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
149,0.222999,0.575243,-96.280647,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
150,0.218541,0.566292,-96.591347,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
151,0.211560,0.559132,-96.902046,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
152,0.202724,0.554449,-97.212746,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
153,0.192880,0.552692,-97.523445,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
154,0.182969,0.554029,-97.834145,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
155,0.173942,0.558332,-98.144844,0.000000,0.000000,0.000000,0.001044,0.160551,0.259449,SEEK_LIGHT
156,0.166663,0.565188,-98.455544,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
157,0.161828,0.573941,-98.766251,0.000000,0.000000,0.000000,0.001044,0.160550,0.259450,SEEK_LIGHT
158,0.159901,0.583754,-99.076958,0.000000,0.000000,0.000000,0.001044,0.160549,0.259450,SEEK_LIGHT
159,0.161066,0.593686,-99.387665,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
160,0.165212,0.602786,-99.698380,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
161,0.171942,0.610183,-100.009094,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
162,0.180611,0.615168,-100.319809,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
163,0.190389,0.617264,-100.630524,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
164,0.200339,0.616270,-100.941238,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
165,0.209509,0.612281,-101.251953,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
166,0.217021,0.605680,-101.562668,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
167,0.222154,0.597098,-101.873375,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
168,0.224418,0.587358,-102.184090,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
169,0.223596,0.577392,-102.494797,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
170,0.219766,0.568154,-102.805511,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
171,0.213295,0.560530,-103.116219,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
172,0.204803,0.555249,-103.426926,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
173,0.195103,0.552817,-103.737633,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
174,0.185125,0.553468,-104.048340,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
175,0.175822,0.557138,-104.359047,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
176,0.168088,0.563476,-104.669754,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
177,0.162661,0.571875,-104.980461,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
178,0.160062,0.581532,-105.291168,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
179,0.160540,0.591520,-105.601875,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
180,0.164049,0.600885,-105.912582,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
181,0.170253,0.608728,-106.223289,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
182,0.178558,0.614298,-106.533997,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
183,0.188168,0.617063,-106.844704,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
184,0.198163,0.616758,-107.155411,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
185,0.207586,0.613411,-107.466118,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
186,0.215535,0.607344,-107.776825,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
187,0.221249,0.599136,-108.087532,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
188,0.224179,0.589575,-108.398239,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
189,0.224046,0.579576,-108.708946,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
190,0.220863,0.570097,-109.019653,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
191,0.214933,0.562044,-109.330360,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
192,0.206826,0.556190,-109.641068,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
193,0.197317,0.553095,-109.951782,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
194,0.187317,0.553055,-110.262489,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
195,0.177784,0.556075,-110.573196,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
196,0.169630,0.561865,-110.883904,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
197,0.163637,0.569870,-111.194611,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
198,0.160378,0.579324,-111.505318,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
199,0.160166,0.589322,-111.816025,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
200,0.163021,0.598906,-112.126732,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
201,0.168669,0.607158,-112.437439,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
202,0.176569,0.613288,-112.748146,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
203,0.185966,0.616710,-113.058853,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
204,0.195958,0.617094,-113.369560,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
205,0.205590,0.614406,-113.680267,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
206,0.213939,0.608901,-113.990974,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
207,0.220205,0.601107,-114.301682,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
208,0.223788,0.591771,-114.612389,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
209,0.224345,0.581787,-114.923096,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
210,0.221823,0.572110,-115.233803,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
211,0.216463,0.563668,-115.544510,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
212,0.208778,0.557268,-115.855217,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
213,0.199506,0.553525,-116.165924,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
214,0.189532,0.552795,-116.476631,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
215,0.179813,0.555150,-116.787338,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
216,0.171280,0.560363,-117.098045,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
217,0.164749,0.567936,-117.408752,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
218,0.160846,0.577143,-117.719467,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
219,0.159944,0.587102,-118.030174,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
220,0.162131,0.596860,-118.340881,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
221,0.167196,0.605482,-118.651588,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
222,0.174655,0.612143,-118.962296,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
223,0.183793,0.616204,-119.273010,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
224,0.193736,0.617278,-119.583717,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
225,0.203530,0.615259,-119.894424,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
226,0.212238,0.610344,-120.205132,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
227,0.219027,0.603001,-120.515839,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
228,0.223245,0.593934,-120.826553,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
229,0.224490,0.584012,-121.137260,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
230,0.222641,0.574184,-121.447968,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
231,0.217876,0.565392,-121.758682,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
232,0.210651,0.558478,-122.069389,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
233,0.201659,0.554104,-122.380096,0.000000,0.000000,0.000000,0.001044,0.160549,0.259451,SEEK_LIGHT
