# Run 1: x_init=0.340, y_init=0.690, heading_init=2.251, lightX=0.536, lightY=0.746
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
97,0.464270,0.755578,-27.213278,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
98,0.459391,0.746850,-30.354870,0.000000,0.000000,0.000000,0.005888,-0.500000,0.500000,TURN_LEFT
99,0.464270,0.755578,-33.496464,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
100,0.459391,0.746850,-36.638058,0.000000,0.000000,0.000000,0.005888,-0.500000,0.500000,TURN_LEFT
101,0.464270,0.755578,-39.779652,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
102,0.459391,0.746850,-42.921246,0.000000,0.000000,0.000000,0.005888,-0.500000,0.500000,TURN_LEFT
103,0.464270,0.755578,-46.062840,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
104,0.459390,0.746850,-49.204433,0.000000,0.000000,0.000000,0.005888,-0.500000,0.500000,TURN_LEFT
105,0.464270,0.755578,-52.346027,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
106,0.459390,0.746850,-55.487621,0.000000,0.000000,0.000000,0.005888,-0.500000,0.500000,TURN_LEFT
107,0.464270,0.755578,-58.629215,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
108,0.459390,0.746850,-61.770809,0.000000,0.000000,0.000000,0.005888,-0.500000,0.500000,TURN_LEFT
109,0.464270,0.755578,-64.912399,0.000000,0.000000,0.631001,0.005248,-0.500000,0.500000,TURN_LEFT
110,0.459391,0.746850,-64.539055,0.000000,0.000000,0.000000,0.005888,0.269420,0.150580,SEEK_LIGHT
111,0.458031,0.736943,-64.210159,0.000000,0.000000,0.000000,0.006187,0.262345,0.157655,SEEK_LIGHT
112,0.459944,0.727127,-64.524315,0.422999,0.000000,0.000000,0.006173,0.600000,0.700000,WALL_FOLLOW_LEFT
113,0.458730,0.717201,-64.154816,0.000000,0.000000,0.000000,0.006840,0.268807,0.151193,SEEK_LIGHT
114,0.461183,0.707507,-64.468971,0.483000,0.000000,0.000000,0.007125,0.600000,0.700000,WALL_FOLLOW_LEFT
115,0.460520,0.697529,-64.071068,0.000000,0.000000,0.000000,0.008100,0.273329,0.146671,SEEK_LIGHT
116,0.463776,0.688073,-60.929474,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
117,0.460520,0.697529,-57.787880,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
118,0.463776,0.688073,-54.646286,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
119,0.460520,0.697529,-51.504692,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
120,0.463776,0.688073,-48.363098,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
121,0.460520,0.697529,-45.221504,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
122,0.463776,0.688073,-42.079910,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
123,0.460520,0.697529,-38.938316,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
124,0.463776,0.688073,-35.796722,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
125,0.460520,0.697529,-32.655128,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
126,0.463776,0.688073,-29.513536,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
127,0.460520,0.697529,-26.371944,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
128,0.463776,0.688073,-23.230352,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
129,0.460520,0.697529,-20.088760,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
130,0.463776,0.688073,-16.947168,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
131,0.460520,0.697529,-13.805575,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
132,0.463776,0.688073,-10.663982,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
133,0.460520,0.697529,-7.522390,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
134,0.463776,0.688073,-4.380797,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
135,0.460520,0.697529,-1.239205,0.000000,0.000000,0.000000,0.008100,0.500000,-0.500000,TURN_RIGHT
136,0.463776,0.688073,1.902388,0.562001,0.190995,0.000000,0.008631,0.500000,-0.500000,TURN_RIGHT
137,0.460520,0.697529,1.663182,0.000000,0.000000,0.000000,0.008100,0.171929,0.248071,SEEK_LIGHT
138,0.459598,0.707486,1.448410,0.000000,0.000000,0.000000,0.007367,0.175818,0.244182,SEEK_LIGHT
139,0.460819,0.717411,1.762569,0.000000,0.000000,0.361997,0.006508,0.700000,0.600000,WALL_FOLLOW_RIGHT
140,0.458913,0.727228,1.489024,0.000000,0.000000,0.000000,0.006327,0.166464,0.253536,SEEK_LIGHT
141,0.459729,0.737195,1.242487,0.000000,0.000000,0.000000,0.005920,0.170763,0.249237,SEEK_LIGHT
142,0.462954,0.746660,-1.899105,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
143,0.459729,0.737195,-5.040698,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
144,0.462954,0.746660,-8.182291,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
145,0.459729,0.737195,-11.323884,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
146,0.462954,0.746660,-14.465477,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
147,0.459729,0.737195,-17.607069,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
148,0.462954,0.746660,-20.748661,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
149,0.459729,0.737195,-23.890253,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
150,0.462954,0.746660,-27.031845,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
151,0.459729,0.737195,-30.173437,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
152,0.462954,0.746660,-33.315029,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
153,0.459729,0.737195,-36.456623,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
154,0.462954,0.746660,-39.598217,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
155,0.459729,0.737195,-42.739811,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
156,0.462954,0.746660,-45.881405,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
157,0.459729,0.737195,-49.022999,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
158,0.462954,0.746660,-52.164593,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
159,0.459729,0.737195,-55.306187,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
160,0.462954,0.746660,-58.447781,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
161,0.459729,0.737195,-61.589375,0.000000,0.000000,0.000000,0.005920,-0.500000,0.500000,TURN_LEFT
162,0.462954,0.746660,-64.730965,0.000000,0.000000,0.551001,0.005354,-0.500000,0.500000,TURN_LEFT
163,0.459729,0.737195,-64.367638,0.000000,0.000000,0.000000,0.005920,0.267826,0.152174,SEEK_LIGHT
164,0.460079,0.727201,-64.046776,0.214995,0.000000,0.000000,0.006149,0.261067,0.158933,SEEK_LIGHT
165,0.463564,0.717827,-60.905182,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
166,0.460079,0.727201,-57.763588,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
167,0.463564,0.717827,-54.621994,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
168,0.460079,0.727201,-51.480400,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
169,0.463564,0.717827,-48.338806,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
170,0.460079,0.727201,-45.197212,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
171,0.463564,0.717827,-42.055618,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
172,0.460079,0.727201,-38.914024,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
173,0.463564,0.717827,-35.772430,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
174,0.460079,0.727201,-32.630836,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
175,0.463564,0.717827,-29.489244,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
176,0.460079,0.727201,-26.347652,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
177,0.463564,0.717827,-23.206060,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
178,0.460079,0.727201,-20.064468,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
179,0.463564,0.717827,-16.922876,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
180,0.460079,0.727201,-13.781283,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
181,0.463564,0.717827,-10.639690,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
182,0.460079,0.727201,-7.498098,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
183,0.463564,0.717827,-4.356505,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
184,0.460079,0.727201,-1.214913,0.000000,0.000000,0.000000,0.006149,0.500000,-0.500000,TURN_RIGHT
185,0.463564,0.717827,1.926680,0.571001,0.235995,0.000000,0.006079,0.500000,-0.500000,TURN_RIGHT
186,0.460079,0.727201,1.624300,0.000000,0.000000,0.000000,0.006149,0.161875,0.258125,SEEK_LIGHT
187,0.459545,0.737186,1.353381,0.000000,0.000000,0.000000,0.005948,0.166882,0.253118,SEEK_LIGHT
188,0.461702,0.746951,1.108338,0.000000,0.000000,0.000000,0.005539,0.171000,0.249000,SEEK_LIGHT
189,0.466163,0.755901,-2.033255,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
190,0.461702,0.746951,-5.174848,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
191,0.466163,0.755901,-8.316441,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
192,0.461702,0.746951,-11.458034,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
193,0.466163,0.755901,-14.599627,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
194,0.461702,0.746951,-17.741219,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
195,0.466163,0.755901,-20.882811,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
196,0.461702,0.746951,-24.024403,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
197,0.466163,0.755901,-27.165995,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
198,0.461702,0.746951,-30.307587,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
199,0.466163,0.755901,-33.449181,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
200,0.461702,0.746951,-36.590775,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
201,0.466163,0.755901,-39.732368,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
202,0.461702,0.746951,-42.873962,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
203,0.466163,0.755901,-46.015556,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
204,0.461702,0.746951,-49.157150,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
205,0.466163,0.755901,-52.298744,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
206,0.461702,0.746951,-55.440338,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
207,0.466163,0.755900,-58.581932,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
208,0.461702,0.746951,-61.723526,0.000000,0.000000,0.000000,0.005539,-0.500000,0.500000,TURN_LEFT
209,0.466163,0.755900,-64.865120,0.000000,0.000000,0.635001,0.004985,-0.500000,0.500000,TURN_LEFT
210,0.461702,0.746951,-64.500565,0.000000,0.000000,0.000000,0.005539,0.268021,0.151979,SEEK_LIGHT
211,0.460724,0.736999,-64.177963,0.000000,0.000000,0.000000,0.005772,0.261343,0.158657,SEEK_LIGHT
212,0.462952,0.727250,-64.492119,0.489000,0.000000,0.000000,0.005719,0.600000,0.700000,WALL_FOLLOW_LEFT
213,0.462059,0.717290,-64.125954,0.000000,0.000000,0.000000,0.006330,0.268277,0.151723,SEEK_LIGHT
214,0.464790,0.707671,-60.984360,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
215,0.462059,0.717290,-57.842766,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
216,0.464790,0.707671,-54.701172,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
217,0.462058,0.717290,-51.559578,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
218,0.464790,0.707671,-48.417984,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
219,0.462058,0.717290,-45.276390,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
220,0.464790,0.707671,-42.134796,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
221,0.462058,0.717290,-38.993202,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
222,0.464790,0.707671,-35.851608,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
223,0.462058,0.717290,-32.710014,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
224,0.464790,0.707671,-29.568422,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
225,0.462058,0.717290,-26.426830,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
226,0.464790,0.707671,-23.285238,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
227,0.462058,0.717290,-20.143646,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
228,0.464790,0.707671,-17.002054,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
229,0.462058,0.717290,-13.860461,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
230,0.464790,0.707671,-10.718868,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
231,0.462058,0.717290,-7.577276,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
232,0.464790,0.707671,-4.435683,0.545001,0.073997,0.000000,0.006585,0.500000,-0.500000,TURN_RIGHT
233,0.462058,0.717290,-1.294091,0.000000,0.000000,0.000000,0.006330,0.500000,-0.500000,TURN_RIGHT
